Metric Name,dram__bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed,gpu__time_duration.sum,l1tex__t_bytes.sum,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__t_bytes.sum,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__cycles_elapsed.avg,sm__cycles_elapsed.avg.per_second,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed
47,803072.0,5.84,5.63,8672.0,1113472.0,5.38,2284128.0,7.32,7997.54,922225211.84,0.0,0.0,0.0,0.0,1249280.0,0.0,4096.0,0.0,0.0,0.0,23.47
48,16777344.0,30.88,30.88,27936.0,16809984.0,7.9,34383360.0,32.26,30742.98,1100479004.92,0.0,0.0,0.0,0.0,4456448.0,0.0,1024.0,0.0,0.0,0.0,3.84
49,13189248.0,28.93,28.93,23776.0,13278304.0,7.41,27220096.0,31.16,25777.11,1084165171.23,0.0,0.0,0.0,0.0,3559424.0,0.0,1024.0,0.0,0.0,0.0,4.04
50,640128.0,4.17,3.65,9088.0,3861888.0,4.17,1733888.0,5.85,9853.26,1084205464.27,0.0,0.0,0.0,0.0,448512.0,1304576.0,0.0,0.0,0.0,0.0,25.03
51,2097280.0,13.24,13.24,9024.0,2129920.0,3.4,4783584.0,14.35,8914.15,987826700.81,0.0,0.0,0.0,0.0,786432.0,0.0,1024.0,0.0,0.0,0.0,5.8
52,3145856.0,12.87,12.85,13472.0,3621312.0,12.87,7361600.0,16.9,13627.67,1011554829.77,0.0,0.0,0.0,0.0,4980736.0,0.0,16384.0,0.0,0.0,0.0,50.71
53,12583040.0,46.55,46.55,14848.0,12595200.0,12.94,26044256.0,43.88,15110.61,1017686631.94,0.0,0.0,0.0,0.0,4902912.0,0.0,384.0,0.0,0.0,0.0,23.81
54,33032064.0,52.81,52.81,32064.0,33034240.0,13.53,67120448.0,52.99,35323.91,1101668768.94,0.0,0.0,0.0,0.0,8843264.0,0.0,128.0,0.0,0.0,0.0,7.13
55,516352.0,4.56,3.91,7744.0,725280.0,4.3,1656704.0,5.24,7459.04,963202096.72,0.0,0.0,0.0,0.0,915456.0,0.0,3072.0,0.0,0.0,0.0,18.93
56,118878080.0,31.72,25.4,230400.0,933330976.0,31.72,240200608.0,28.83,264957.37,1149988586.68,0.0,0.0,0.0,0.0,33505280.0,28098560.0,0.0,0.0,0.0,0.0,59.88
57,526976.0,4.63,3.92,7744.0,729312.0,3.72,1698304.0,5.36,7553.81,975440962.66,0.0,0.0,0.0,0.0,819840.0,0.0,2688.0,0.0,0.0,0.0,16.38
58,411157504.0,43.06,19.92,1016192.0,3220346432.0,43.06,823975264.0,24.23,1169007.07,1150380119.18,0.0,0.0,0.0,0.0,103661568.0,6307840.0,0.0,0.0,0.0,0.0,53.78
59,1376384.0,1.29,0.32,215104.0,11010720.0,1.29,2921344.0,0.4,247060.52,1148563106.77,0.0,0.0,0.0,0.0,345092.0,7196.0,0.0,0.0,0.0,0.0,0.24
60,802944.0,5.88,5.63,8256.0,1112864.0,5.37,2286976.0,7.41,8003.43,969407210.02,0.0,0.0,0.0,0.0,1249280.0,0.0,4096.0,0.0,0.0,0.0,23.45
61,2097408.0,14.54,14.54,8224.0,2162688.0,4.03,4871104.0,15.79,8105.28,985563932.12,0.0,0.0,0.0,0.0,1048576.0,0.0,2048.0,0.0,0.0,0.0,11.55
62,8388736.0,16.15,16.15,27392.0,8404992.0,4.12,17439392.0,17.35,29431.57,1074458749.78,0.0,0.0,0.0,0.0,2228224.0,0.0,512.0,0.0,0.0,0.0,2.01
63,184448.0,2.84,1.56,7328.0,215040.0,1.75,923584.0,2.84,6694.7,913578562.19,0.0,0.0,0.0,0.0,291840.0,0.0,960.0,0.0,0.0,0.0,6.65
64,141568512.0,81.72,81.72,87392.0,141655936.0,20.91,283719840.0,77.08,97921.44,1120485221.12,0.0,0.0,0.0,0.0,49446912.0,0.0,3072.0,0.0,0.0,0.0,29.06
65,2097408.0,14.43,14.43,8256.0,2162688.0,3.99,4873088.0,15.65,8179.33,990713824.29,0.0,0.0,0.0,0.0,1048576.0,0.0,2048.0,0.0,0.0,0.0,11.44
66,20971776.0,37.27,37.27,29248.0,21012480.0,9.53,42887648.0,38.5,31826.0,1088142778.99,0.0,0.0,0.0,0.0,5570560.0,0.0,1280.0,0.0,0.0,0.0,4.64
67,33556608.0,52.96,23.96,68448.0,294436512.0,52.96,69283776.0,27.16,79079.76,1155326076.13,0.0,0.0,0.0,0.0,9693184.0,3512320.0,0.0,0.0,0.0,0.0,38.07
68,82048.0,2.09,0.68,7200.0,92160.0,1.58,700896.0,2.09,6889.11,956820987.65,0.0,0.0,0.0,0.0,102400.0,0.0,320.0,0.0,0.0,0.0,2.13
69,159173248.0,40.19,26.79,293120.0,1331762240.0,40.19,322695104.0,31.82,336349.56,1147480743.57,0.0,0.0,0.0,0.0,43352064.0,10981376.0,0.0,0.0,0.0,0.0,47.2
70,2293888.0,10.29,10.29,12640.0,2310144.0,2.64,5171680.0,11.2,12592.59,996249413.97,0.0,0.0,0.0,0.0,704512.0,0.0,512.0,0.0,0.0,0.0,2.53
71,10240128.0,17.79,6.44,78432.0,88782240.0,17.79,21857312.0,8.49,89953.54,1146898422.03,0.0,0.0,0.0,0.0,3219456.0,3153920.0,0.0,0.0,0.0,0.0,37.46
72,688768.0,1.71,1.71,20672.0,2795520.0,0.9,1623328.0,1.95,22823.94,1104099479.7,0.0,0.0,0.0,0.0,221056.0,343168.0,0.0,0.0,0.0,0.0,1.58
73,8388736.0,16.05,16.05,27008.0,8404992.0,4.11,17425632.0,17.22,29558.35,1094429496.88,0.0,0.0,0.0,0.0,2228224.0,0.0,512.0,0.0,0.0,0.0,2.0
74,33555456.0,28.85,7.04,237568.0,268500672.0,28.85,67691040.0,8.86,269679.63,1135168160.82,0.0,0.0,0.0,0.0,8501248.0,788480.0,0.0,0.0,0.0,0.0,18.73
75,442496.0,3.8,3.16,8224.0,574336.0,2.17,1461792.0,4.21,7880.15,958189220.35,0.0,0.0,0.0,0.0,372736.0,0.0,1024.0,0.0,0.0,0.0,7.11
76,8388736.0,36.24,36.24,13312.0,8650752.0,10.2,17703200.0,35.84,12965.13,973943031.07,0.0,0.0,0.0,0.0,4194304.0,0.0,8192.0,0.0,0.0,0.0,27.83
77,7987456.0,15.68,15.68,25952.0,8028768.0,4.01,16618080.0,17.3,28825.5,1110723643.65,0.0,0.0,0.0,0.0,2127872.0,0.0,512.0,0.0,0.0,0.0,2.01
78,26378752.0,49.28,49.28,28320.0,26382336.0,12.65,53807008.0,49.7,30171.24,1065368670.22,0.0,0.0,0.0,0.0,7180288.0,0.0,128.0,0.0,0.0,0.0,7.36
79,118182272.0,37.81,20.33,285760.0,937470176.0,37.81,238368608.0,24.15,328993.96,1151294663.22,0.0,0.0,0.0,0.0,31072256.0,11067392.0,0.0,0.0,0.0,0.0,51.32
80,38540928.0,65.36,65.36,30880.0,38559520.0,16.79,78227328.0,61.76,33209.5,1075437176.17,0.0,0.0,0.0,0.0,13148160.0,0.0,768.0,0.0,0.0,0.0,22.64
81,16777344.0,21.02,8.54,97312.0,139589664.0,21.02,34365376.0,10.88,111167.65,1142383756.87,0.0,0.0,0.0,0.0,4491776.0,691712.0,0.0,0.0,0.0,0.0,19.96
82,655488.0,2.33,2.25,15232.0,1474560.0,1.06,1868960.0,3.25,16485.44,1082290207.75,0.0,0.0,0.0,0.0,407040.0,1702400.0,0.0,0.0,0.0,0.0,5.93
83,3379328.0,15.42,15.42,11936.0,3475680.0,3.95,7380384.0,17.06,12362.63,1035743099.0,0.0,0.0,0.0,0.0,1106944.0,0.0,1024.0,0.0,0.0,0.0,5.22
84,134562560.0,39.81,18.23,362368.0,1142928704.0,39.81,274199904.0,20.97,417778.33,1152911772.93,0.0,0.0,0.0,0.0,37265408.0,11067392.0,0.0,0.0,0.0,0.0,52.78
85,3145856.0,7.74,7.74,21472.0,3153920.0,1.98,6874048.0,8.46,23037.72,1072919254.02,0.0,0.0,0.0,0.0,851968.0,0.0,256.0,0.0,0.0,0.0,1.08
86,25166336.0,61.07,61.07,21888.0,25559424.0,15.74,51480064.0,58.29,23128.04,1056653738.9,0.0,0.0,0.0,0.0,9437184.0,0.0,12288.0,0.0,0.0,0.0,25.12
87,2064640.0,9.82,9.82,11648.0,2034944.0,2.51,4731392.0,11.1,11889.54,1020736352.77,0.0,0.0,0.0,0.0,647168.0,0.0,512.0,0.0,0.0,0.0,2.58
88,31131776.0,57.7,57.7,28160.0,31146112.0,14.87,63430848.0,55.74,30283.85,1075420875.42,0.0,0.0,0.0,0.0,10125312.0,0.0,512.0,0.0,0.0,0.0,17.76
89,34408448.0,58.48,58.48,30848.0,34422720.0,15.02,70200768.0,56.47,33138.09,1074237960.08,0.0,0.0,0.0,0.0,10944512.0,0.0,512.0,0.0,0.0,0.0,16.7
90,1572992.0,10.85,10.85,8192.0,1638400.0,3.54,3785504.0,11.55,8161.74,996306242.77,0.0,0.0,0.0,0.0,917504.0,0.0,2048.0,0.0,0.0,0.0,11.52
91,1376384.0,1.88,1.88,36992.0,5591040.0,0.99,3145312.0,2.31,41449.56,1120500528.64,0.0,0.0,0.0,0.0,442112.0,686336.0,0.0,0.0,0.0,0.0,1.73
92,6291584.0,16.74,16.61,20064.0,7203392.0,16.74,14148224.0,21.32,21159.56,1054603048.02,0.0,0.0,0.0,0.0,9961472.0,0.0,32768.0,0.0,0.0,0.0,63.49
93,33556096.0,20.64,8.39,192832.0,279101120.0,20.64,68812800.0,10.59,226470.06,1174442289.43,0.0,0.0,0.0,0.0,8983552.0,1383424.0,0.0,0.0,0.0,0.0,19.58
94,452736.0,3.67,3.17,8288.0,495072.0,1.59,1451552.0,3.83,8111.59,978715322.47,0.0,0.0,0.0,0.0,244224.0,0.0,512.0,0.0,0.0,0.0,3.25
95,1048704.0,8.68,4.06,13440.0,8421376.0,8.68,2490080.0,5.27,14654.44,1090360449.74,0.0,0.0,0.0,0.0,318464.0,394240.0,0.0,0.0,0.0,0.0,20.28
96,786560.0,4.39,4.39,10080.0,794624.0,1.32,2112160.0,4.98,10135.3,1005485743.68,0.0,0.0,0.0,0.0,262144.0,0.0,256.0,0.0,0.0,0.0,1.39
97,3539200.0,17.75,17.75,11040.0,3571712.0,4.55,7681632.0,19.05,11259.52,1019883923.78,0.0,0.0,0.0,0.0,1146880.0,0.0,1024.0,0.0,0.0,0.0,5.25
98,20971904.0,34.83,8.49,125536.0,167854688.0,34.83,42677376.0,10.79,139869.67,1114179730.65,0.0,0.0,0.0,0.0,5383680.0,985600.0,0.0,0.0,0.0,0.0,26.7
99,802944.0,5.74,5.58,8160.0,1113792.0,5.34,2253248.0,7.15,8047.37,986197349.31,0.0,0.0,0.0,0.0,1249280.0,0.0,4096.0,0.0,0.0,0.0,23.33
100,7078016.0,23.91,23.91,16384.0,7110656.0,6.13,14869472.0,25.66,16701.61,1019385443.79,0.0,0.0,0.0,0.0,2031616.0,0.0,1024.0,0.0,0.0,0.0,4.53
101,1474816.0,3.75,3.75,21184.0,1478400.0,0.96,3512480.0,4.16,22305.31,1052932157.04,0.0,0.0,0.0,0.0,400640.0,0.0,120.0,0.0,0.0,0.0,0.53
102,24285312.0,56.62,56.62,22656.0,23737056.0,14.54,49493952.0,56.8,24161.39,1066445484.15,0.0,0.0,0.0,0.0,6856704.0,0.0,3072.0,0.0,0.0,0.0,9.92
103,1769600.0,10.6,10.6,9440.0,2296992.0,7.37,4270752.0,13.21,9344.63,989897206.53,0.0,0.0,0.0,0.0,1490944.0,0.0,4096.0,0.0,0.0,0.0,23.74
104,14155904.0,25.44,25.44,29280.0,15925248.0,19.16,30338528.0,29.03,31275.0,1068135245.9,0.0,0.0,0.0,0.0,17694720.0,0.0,55296.0,0.0,0.0,0.0,70.82
105,411073152.0,86.73,86.73,235424.0,411300448.0,22.17,823093376.0,81.73,268181.65,1139143197.58,0.0,0.0,0.0,0.0,140247040.0,0.0,8192.0,0.0,0.0,0.0,28.65
106,1376384.0,4.55,2.22,31456.0,11016192.0,4.55,2960480.0,2.48,35046.11,1114131202.67,0.0,0.0,0.0,0.0,352400.0,58352.0,0.0,0.0,0.0,0.0,0.69
107,37750656.0,66.08,66.08,29952.0,37785408.0,18.43,76353280.0,63.26,32093.63,1071502057.61,0.0,0.0,0.0,0.0,14708736.0,0.0,1152.0,0.0,0.0,0.0,31.77
108,8847488.0,39.1,39.1,12800.0,8762112.0,10.11,18555488.0,39.96,12662.07,989224537.04,0.0,0.0,0.0,0.0,2998272.0,0.0,3072.0,0.0,0.0,0.0,13.32
109,50333696.0,67.77,67.77,37888.0,50339840.0,17.4,101698976.0,65.57,41855.56,1104717999.25,0.0,0.0,0.0,0.0,13754368.0,0.0,256.0,0.0,0.0,0.0,10.29
110,688256.0,1.32,0.32,105888.0,5505984.0,1.32,1564480.0,0.41,120863.3,1141425811.2,0.0,0.0,0.0,0.0,173428.0,9772.0,0.0,0.0,0.0,0.0,0.15
111,25708160.0,21.67,21.67,59488.0,35664672.0,21.49,55139680.0,26.11,66868.09,1124060190.17,0.0,0.0,0.0,0.0,39976960.0,0.0,131072.0,0.0,0.0,0.0,78.62
112,115607680.0,79.21,79.21,74400.0,115624096.0,20.29,232070304.0,75.1,82411.52,1107681700.52,0.0,0.0,0.0,0.0,31537152.0,0.0,576.0,0.0,0.0,0.0,11.7
113,524416.0,4.51,3.97,7680.0,589824.0,2.85,1632896.0,4.71,7453.98,970570505.4,0.0,0.0,0.0,0.0,655360.0,0.0,2048.0,0.0,0.0,0.0,12.58
114,4194432.0,9.23,4.26,49472.0,35715040.0,9.23,8863360.0,5.23,55778.31,1127472404.89,0.0,0.0,0.0,0.0,1164544.0,345856.0,0.0,0.0,0.0,0.0,12.39
115,10236032.0,41.65,41.65,13728.0,10096640.0,10.76,21349952.0,42.09,13760.89,1002395752.4,0.0,0.0,0.0,0.0,3394560.0,0.0,3264.0,0.0,0.0,0.0,13.56
116,786560.0,5.47,5.39,8320.0,916672.0,5.22,2184128.0,6.74,8191.96,984610933.05,0.0,0.0,0.0,0.0,1245184.0,0.0,4096.0,0.0,0.0,0.0,22.92
117,25168128.0,62.34,62.34,21184.0,25362432.0,16.05,51482592.0,59.33,22684.87,1070849243.31,0.0,0.0,0.0,0.0,7864320.0,0.0,6144.0,0.0,0.0,0.0,15.93
118,163968.0,1.87,1.29,7072.0,368640.0,1.87,606912.0,2.42,7190.19,1016711706.05,0.0,0.0,0.0,0.0,157440.0,815360.0,0.0,0.0,0.0,0.0,14.95
119,19270016.0,37.82,8.86,109248.0,160529312.0,37.82,39653312.0,11.34,123042.24,1126265384.64,0.0,0.0,0.0,0.0,5116928.0,691712.0,0.0,0.0,0.0,0.0,20.16
120,655488.0,1.35,1.35,25152.0,656640.0,0.46,1823296.0,1.48,27597.07,1097211914.52,0.0,0.0,0.0,0.0,175360.0,0.0,40.0,0.0,0.0,0.0,0.18
121,3539072.0,4.65,4.65,38944.0,3543040.0,1.19,7595168.0,5.05,43122.7,1107300321.07,0.0,0.0,0.0,0.0,917504.0,0.0,128.0,0.0,0.0,0.0,0.49
122,3145856.0,20.43,20.43,8864.0,3244032.0,5.69,7047392.0,20.95,8631.41,973759860.94,0.0,0.0,0.0,0.0,1572864.0,0.0,3072.0,0.0,0.0,0.0,16.16
123,327808.0,1.44,1.38,12672.0,2626560.0,1.44,879744.0,1.74,13456.13,1061878916.48,0.0,0.0,0.0,0.0,96480.0,101920.0,0.0,0.0,0.0,0.0,2.59
124,1572992.0,3.92,3.92,20960.0,1576960.0,1.0,3695520.0,4.33,22719.35,1083938542.55,0.0,0.0,0.0,0.0,425984.0,0.0,128.0,0.0,0.0,0.0,0.55
125,860416.0,6.66,6.66,7584.0,896000.0,2.15,2284704.0,7.32,7320.69,965280219.57,0.0,0.0,0.0,0.0,501760.0,0.0,1120.0,0.0,0.0,0.0,7.06
126,3840128.0,12.08,12.08,16640.0,3873152.0,3.09,8282848.0,13.6,17952.56,1078879540.6,0.0,0.0,0.0,0.0,1091072.0,0.0,512.0,0.0,0.0,0.0,2.33
127,688256.0,0.85,0.54,63712.0,1376256.0,0.49,2966176.0,1.22,71844.83,1127649945.59,0.0,0.0,0.0,0.0,884320.0,4986016.0,0.0,0.0,0.0,0.0,2.68
128,57807488.0,69.64,69.64,42592.0,57839744.0,17.86,116549344.0,65.38,46821.54,1099303555.53,0.0,0.0,0.0,0.0,19722240.0,0.0,1152.0,0.0,0.0,0.0,23.71
129,1048704.0,6.71,6.71,9216.0,1064960.0,1.71,2679488.0,7.76,8845.78,959828317.9,0.0,0.0,0.0,0.0,393216.0,0.0,512.0,0.0,0.0,0.0,2.92
