Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,gemmAlgoMin,kernel_nums,time,ai,tc_perf,perf,Achieved Occupancy,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum
128,8,16,16,8,1,1,1,1,0,0,0.014830,0.015449,0.019406,NOT SUPPORT!,0.036668,0.041796,NOT SUPPORT!,NOT SUPPORT!,0,0,1,9.151998625341371e-06,21.832358674463936,572.867218913556,2506.294082746808,23.71,24.02,17.21,29.96,34.4,12.98,0.0
128,16,1,1,16,1,1,1,1,0,0,0.013319,0.012914,0.019001,NOT SUPPORT!,0.038574,0.035541,NOT SUPPORT!,NOT SUPPORT!,1,1,1,6.464003210787497e-06,18.43243243243243,5.70296746426104,27.00988757379187,3.09,1.0,0.36,1.0,0.28,0.14,0.0
128,16,2,2,16,1,1,1,1,0,0,0.013198,0.013170,0.021106,NOT SUPPORT!,0.038549,0.036203,NOT SUPPORT!,NOT SUPPORT!,1,1,2,1.0560001541069685e-05,19.057116104868914,10.084847013120076,61.67574857513008,4.640000000000001,2.45,1.4900000000000002,2.45,0.92,0.54,256.0
128,16,4,4,16,1,1,1,1,0,0,0.012939,0.032007,0.016356,NOT SUPPORT!,0.038670,0.037408,NOT SUPPORT!,NOT SUPPORT!,0,0,1,7.04000134063796e-06,20.01161665053243,65.16362395442785,375.8544738800035,3.09,4.2,3.3,5.01,3.91,1.91,0.0
128,16,7,7,16,1,1,1,1,0,0,0.013721,0.032021,0.016711,NOT SUPPORT!,0.039001,0.039157,NOT SUPPORT!,NOT SUPPORT!,0,0,1,7.80800133636766e-06,20.123331214240306,179.93439543308054,1037.8358879443754,5.43,15.19,10.11,20.78,10.74,5.26,0.0
128,16,8,8,16,1,1,1,1,0,0,0.014158,0.031936,0.022009,NOT SUPPORT!,0.039232,0.039637,NOT SUPPORT!,NOT SUPPORT!,0,0,1,7.808001008347506e-06,21.260594252313687,302.1638954039177,1431.0817823991104,7.05,13.93,9.84,17.74,14.03,7.03,0.0
128,16,15,15,16,1,1,1,1,0,0,0.018759,0.018702,0.027552,NOT SUPPORT!,0.043524,0.047730,NOT SUPPORT!,NOT SUPPORT!,1,1,1,1.321599804132595e-05,20.1734906315059,488.13566556436604,2815.496785308754,19.64,35.53,24.14,44.27,28.26,13.95,0.0
128,16,16,16,16,1,1,1,1,0,0,0.018400,0.018379,0.026610,NOT SUPPORT!,0.045191,0.048942,NOT SUPPORT!,NOT SUPPORT!,1,1,1,1.2736001367093878e-05,20.175186043674515,576.3215461773195,3324.140346701326,22.51,31.96,24.35,39.41,34.9,17.24,0.0
128,32,1,1,32,1,1,1,1,0,0,0.014222,0.014222,0.024804,NOT SUPPORT!,0.047332,0.038343,NOT SUPPORT!,NOT SUPPORT!,0,0,1,8.352002806198994e-06,15.826086956521738,6.375476785098593,39.04979530872889,3.12,0.84,0.8,0.84,0.35,0.2,0.0
128,32,2,2,32,1,1,1,1,0,0,0.013653,0.013881,0.026965,NOT SUPPORT!,0.049721,0.037774,NOT SUPPORT!,NOT SUPPORT!,0,0,1,9.311998973618565e-06,18.13919413919414,19.35395402325377,136.13747204993277,3.11,3.58,2.31,3.58,1.21,0.67,0.0
