Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,winoAlgoMin,kernel_nums,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
128,96,16,16,96,3,3,1,1,0,0,0.548409,0.521102,0.589938,NOT SUPPORT!,0.240981,0.558535,0.231424,0.213447,7,7,1,0.0005674239980755,0.0,0.0,0.0,2774532096.0,2408448.0,0.0,11038720.0,0.0,0.0,344960.0,12935424.0,212838784.0,287863488.0,52.06,52.06,11.88,69.61,30709855.0,43.43,29.32,104068.0,5573550080.0,176619520.0,5750169600.0,444.5288844030161,27.01654976566677,19.975334975445026,10133.814606894537,311.2655097405652
128,96,24,24,96,3,3,1,1,0,0,1.182720,1.105124,1.271353,NOT SUPPORT!,0.681529,0.575147,0.602795,0.430649,7,7,1,0.0012096319993529,0.0,0.0,0.0,6851395584.0,5947392.0,0.0,27258880.0,0.0,0.0,851840.0,38338176.0,552094016.0,700555072.0,60.41,60.41,14.19,80.66,75979562.0,50.42,33.89,313069.0,13763256320.0,436142080.0,14199398400.0,370.3722994020373,25.719167367320278,20.26878252335314,11738.610095959808,360.55765739771834
128,96,32,32,96,3,3,1,1,0,0,1.939001,2.012729,2.062564,NOT SUPPORT!,0.695751,0.590165,0.787684,0.739556,5,7,1,0.0020243520009712,0.0,0.0,0.0,9555148800.0,11059200.0,0.0,151372800.0,0.0,0.0,4730400.0,189071104.0,1553888480.0,2872254880.0,77.83,77.83,18.71,80.33,133173747.0,52.94,35.78,153305.0,19424102400.0,2421964800.0,21846067200.0,115.54418807434477,14.058967217518724,7.605894362689707,10791.63465124601,1196.4148521788907
128,96,48,48,96,3,3,1,1,0,0,4.063573,3.705060,4.414351,NOT SUPPORT!,2.701426,1.832163,1.410844,1.418012,6,6,1,0.0047080000009671,0.0,0.0,0.0,22465216512.0,26001408.0,0.0,355894272.0,0.0,0.0,11121696.0,437831936.0,3975996000.0,6756335232.0,77.41,77.41,19.89,81.0,313114410.0,53.38,36.71,364892.0,45668222976.0,5694308352.0,51362531328.0,117.3110664270959,12.918154678224022,7.602128900403265,10909.628572100532,1209.4962512383806
128,96,64,64,96,3,3,1,1,0,0,7.252651,6.527204,7.946922,NOT SUPPORT!,2.795179,4.057657,2.481835,2.505500,6,6,1,0.0092079360035419,0.0,0.0,0.0,54414802944.0,47235072.0,0.0,216494080.0,0.0,0.0,6765440.0,376482560.0,4777156608.0,5436141920.0,62.61,62.61,15.3,84.25,604345161.0,52.74,36.97,2890275.0,109309829120.0,3463905280.0,112773734400.0,299.545706446535,23.60687405791659,20.74517848496494,12247.449847242724,376.1869412067573
128,96,96,96,96,3,3,1,1,0,0,18.715534,14.771315,17.847639,NOT SUPPORT!,14.564011,7.603996,5.534947,5.732580,6,6,1,0.020956415996859,0.0,0.0,0.0,125080436736.0,108576768.0,0.0,497643520.0,0.0,0.0,15551360.0,874379520.0,11160764064.0,12432911520.0,63.02,63.02,15.5,85.02,1389326060.0,53.23,37.23,6713912.0,251264737280.0,7962296320.0,259227033600.0,296.4696995647839,23.226638616630108,20.850066630249774,12369.817130889824,379.945517458396
128,96,97,97,96,3,3,1,1,0,0,18.084978,15.131193,18.302067,NOT SUPPORT!,14.594162,7.759417,5.578638,5.776156,6,6,1,0.0214009280010156,0.0,0.0,0.0,127755878400.0,110899200.0,0.0,508288000.0,0.0,0.0,15884000.0,892740736.0,11447917408.0,12750371520.0,62.95,62.95,15.54,84.99,1418969583.0,53.21,37.23,6803977.0,256639232000.0,8132608000.0,264771840000.0,296.58312802699305,23.128384889899095,20.765813732147627,12371.979382736816,380.0119321748132
128,96,128,128,96,3,3,1,1,0,0,32.901459,26.441158,32.064850,NOT SUPPORT!,14.861197,12.098788,9.864761,10.065351,6,6,1,0.0375034560011956,0.0,0.0,0.0,224737099776.0,195084288.0,0.0,894136320.0,0.0,0.0,27941760.0,1572985856.0,20073655264.0,22305114944.0,63.15,63.15,15.57,85.35,2496509919.0,53.45,37.32,12238784.0,451457556480.0,14306181120.0,465763737600.0,296.10166920661743,23.202736695159775,20.88147668233778,12419.221780124788,381.4630075570616
128,96,256,256,96,3,3,1,1,0,0,119.445282,107.010384,136.380310,NOT SUPPORT!,59.095840,42.673038,39.971043,40.314877,6,6,1,0.1520282879993562,0.0,0.0,0.0,913274044416.0,792772608.0,0.0,3633541120.0,0.0,0.0,113548160.0,6386643584.0,81405447680.0,90450221472.0,63.16,63.16,15.63,85.53,10145967029.0,53.56,37.4,49733382.0,1834607943680.0,58136657920.0,1892744601600.0,296.3598291819129,23.25083462522394,20.925815004067434,12449.950114599827,382.40684470673114
128,96,384,384,96,3,3,1,1,0,0,270.116333,241.875275,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,90.041687,90.425011,NOT SUPPORT!,5,6,1,0.3438726079987336,0.0,0.0,0.0,2065667457024.0,1793114112.0,0.0,8218439680.0,0.0,0.0,256826240.0,14415340160.0,184062384640.0,204418407328.0,63.14,63.14,15.61,85.53,22947559067.0,53.55,37.42,111946743.0,4149564907520.0,131495034880.0,4281059942400.0,296.9794604139262,23.258744315266522,20.942634268404294,12449.552080681478,382.3946188830611
128,128,4,4,128,3,3,1,1,0,0,0.072135,0.168619,0.112754,NOT SUPPORT!,0.235179,0.602453,0.165660,0.065650,7,7,1,0.0001178560029037,0.0,0.0,0.0,75497472.0,65536.0,0.0,1191936.0,0.0,0.0,37248.0,1647104.0,19001440.0,36700096.0,13.72,13.72,4.82,10.91,1050816.0,7.19,3.12,0.0,153444352.0,19070976.0,172515328.0,104.7385763133354,9.079066007628896,4.700677840188756,1463.7805775660158,161.815906955396
128,128,7,7,128,3,3,1,1,0,0,0.112868,0.171918,0.162930,NOT SUPPORT!,0.236885,0.608142,0.113550,0.094322,7,7,1,0.0002746239974185,0.0,0.0,0.0,471859200.0,409600.0,0.0,1868800.0,0.0,0.0,58400.0,3801344.0,49029440.0,64049472.0,19.03,19.03,5.79,24.56,5113325.0,15.02,12.49,8725.0,947865600.0,29900800.0,977766400.0,257.2159741396727,19.94243458624043,15.265799536957932,3560.382228760512,108.87905019616373
128,128,8,8,128,3,3,1,1,0,0,0.227783,0.207986,0.282852,NOT SUPPORT!,0.287175,0.730795,0.134258,0.112868,7,7,1,0.0002707519993559,0.0,0.0,0.0,679477248.0,589824.0,0.0,2691072.0,0.0,0.0,84096.0,4794880.0,68781056.0,85627520.0,27.37,27.37,8.19,35.8,7364398.0,21.9,12.49,13774.0,1364926464.0,43057152.0,1407983616.0,293.64313934863856,20.47051467194688,16.443120342618823,5200.270429579446,159.02801125173568
128,128,15,15,128,3,3,1,1,0,0,0.681643,0.671516,0.707584,NOT SUPPORT!,0.299008,0.753323,0.363634,0.270564,7,7,1,0.0007598719958275,0.0,0.0,0.0,3189768192.0,2768896.0,0.0,12633088.0,0.0,0.0,394784.0,15873408.0,298369760.0,386836608.0,46.01,46.01,12.64,59.66,34888790.0,36.83,28.91,145105.0,6407571456.0,202129408.0,6609700864.0,416.40086766496523,22.152717031377442,17.086544363453832,8698.439869207235,266.0045495950686
128,128,16,16,128,3,3,1,1,0,0,0.737963,0.715776,0.773916,NOT SUPPORT!,0.313572,0.735004,0.363406,0.271360,7,7,1,0.0007720640016123,0.0,0.0,0.0,3699376128.0,3211264.0,0.0,14651392.0,0.0,0.0,457856.0,18179072.0,345800576.0,441090560.0,52.65,52.65,14.49,68.37,40470971.0,42.22,29.49,173881.0,7431266304.0,234422272.0,7665688576.0,421.67656170788035,22.167946232686436,17.378944985809717,9928.82527872269,303.63062066157255
128,128,24,24,128,3,3,1,1,0,0,1.583901,1.671396,1.681863,NOT SUPPORT!,0.899186,0.752526,1.006592,0.552050,7,7,1,0.0016415679967853,0.0,0.0,0.0,9135194112.0,7929856.0,0.0,36179968.0,0.0,0.0,1130624.0,56248448.0,885251136.0,1074734880.0,61.15,61.15,17.13,79.28,100094675.0,49.03,33.97,492446.0,18350678016.0,578879488.0,18929557504.0,336.53475210551585,21.38326259544049,17.6132345346417,11531.38800285456,352.63814178494334
128,128,32,32,128,3,3,1,1,0,0,2.904292,2.691186,3.062670,NOT SUPPORT!,0.921372,0.775964,1.326194,0.962446,5,7,1,0.0030193600025608,0.0,0.0,0.0,16986931200.0,14745600.0,0.0,67276800.0,0.0,0.0,2102400.0,112896640.0,1680625920.0,1977558016.0,61.73,61.73,17.39,80.04,186242981.0,49.53,35.55,971442.0,34123161600.0,1076428800.0,35199590400.0,311.78598760778,20.944333882462075,17.799523510919844,11657.964061968856,356.50892874220096
128,128,48,48,128,3,3,1,1,0,0,5.472939,5.608903,5.911894,NOT SUPPORT!,3.706425,2.422898,2.812359,1.850709,7,7,1,0.0069746559964847,0.0,0.0,0.0,39938162688.0,34668544.0,0.0,158175232.0,0.0,0.0,4942976.0,276487424.0,4054615808.0,4621723200.0,62.5,62.5,17.93,81.41,438061886.0,50.4,36.64,2359511.0,80227344384.0,2530803712.0,82758148096.0,299.3197553028669,20.41084828128801,17.906340236040098,11865.552672090347,362.8571377965525
128,128,64,64,128,3,3,1,1,0,0,9.769642,8.722888,10.685099,NOT SUPPORT!,3.832605,5.322866,4.254493,3.315371,7,7,1,0.012476960001321,0.0,0.0,0.0,72553070592.0,62980096.0,0.0,287346688.0,0.0,0.0,8979584.0,507199744.0,7513382880.0,8363365440.0,63.27,63.27,18.28,82.66,796018046.0,51.19,37.01,4426212.0,145743814656.0,4597547008.0,150341361664.0,296.41450620290533,20.009809704254018,17.97617989343773,12049.518604538493,368.4829483714971
128,128,96,96,128,3,3,1,1,0,0,23.089380,19.832491,24.016670,NOT SUPPORT!,20.362127,10.011647,9.546070,7.510926,7,7,1,0.0284150399961744,0.0,0.0,0.0,166773915648.0,144769024.0,0.0,660508672.0,0.0,0.0,20640896.0,1172015488.0,17519257216.0,19137815488.0,63.74,63.74,18.51,83.48,1829879763.0,51.7,37.26,10214334.0,335013617664.0,10568138752.0,345581756416.0,294.8610832828858,19.7258223996156,18.05753413354259,12161.93102182952,371.92060097127506
128,128,97,97,128,3,3,1,1,0,0,26.330683,20.307741,24.585899,NOT SUPPORT!,20.384541,10.225664,9.631631,7.623339,7,7,1,0.0290119359991423,0.0,0.0,0.0,170341171200.0,147865600.0,0.0,674636800.0,0.0,0.0,21082400.0,1197329792.0,17957239680.0,19615558304.0,63.68,63.68,18.55,83.46,1868965433.0,51.69,37.27,10392788.0,342179481600.0,10794188800.0,352973670400.0,294.80070800743925,19.656343440864514,17.99457680121303,12166.498313329907,372.06027203145345
128,128,128,128,128,3,3,1,1,0,0,39.934639,35.429260,45.640938,NOT SUPPORT!,20.739185,15.928434,18.776634,13.180928,7,7,1,0.0508564159970282,0.0,0.0,0.0,299649466368.0,260112384.0,0.0,1186762752.0,0.0,0.0,37086336.0,2105254656.0,31473955424.0,34336798464.0,63.88,63.88,18.6,83.82,3288267553.0,51.92,37.35,18665077.0,601932570624.0,18988204032.0,620920774656.0,294.9385590414768,19.72808203771319,18.08324603433826,12209.290853140019,373.36889868742577
128,128,256,256,128,3,3,1,1,0,0,160.834213,143.587677,1877.470093,NOT SUPPORT!,81.618721,56.238762,69.097694,NOT SUPPORT!,5,6,1,0.2059360640016485,0.0,0.0,0.0,1217698725888.0,1057030144.0,0.0,4822700032.0,0.0,0.0,150709376.0,8521764736.0,127704152224.0,139279717184.0,63.93,63.93,18.66,84.04,13363067546.0,52.06,37.44,75601298.0,2446099881984.0,77163200512.0,2523263082496.0,296.09630876531156,19.75866123812529,18.116514978003302,12252.65275768212,374.6949369265517
128,256,4,4,256,3,3,1,1,0,0,0.240981,0.325746,0.251221,NOT SUPPORT!,0.887467,2.397980,0.229945,0.128683,7,7,1,0.0002441919980648,0.0,0.0,0.0,301989888.0,131072.0,0.0,4759552.0,0.0,0.0,148736.0,4456704.0,65765312.0,142584512.0,26.8,26.8,8.53,21.97,4353576.0,14.38,3.7,0.0,613629952.0,76152832.0,689782784.0,154.77419725429377,10.48855031661676,4.837711854706912,2824.755886623917,311.85637778266465
128,256,7,7,256,3,3,1,1,0,0,0.664348,0.356466,0.462620,NOT SUPPORT!,0.889856,2.406286,0.368071,0.253611,7,7,1,0.0004747839961441,0.0,0.0,0.0,1887436800.0,819200.0,0.0,29747200.0,0.0,0.0,929600.0,8821632.0,283167776.0,670058624.0,70.61,70.61,18.44,70.34,27497112.0,46.53,17.39,0.0,3835187200.0,475955200.0,4311142400.0,488.7012289789463,15.224692798378301,6.433977932056285,9080.218446730332,1002.466814099489
128,256,8,8,256,3,3,1,1,0,0,0.672199,0.651719,0.713500,NOT SUPPORT!,0.865735,1.994866,0.311296,0.212878,7,7,1,0.0006807679996776,0.0,0.0,0.0,2717908992.0,1179648.0,0.0,42835968.0,0.0,0.0,1338624.0,11026432.0,392688864.0,874176480.0,67.86,67.86,17.91,70.34,39629780.0,46.57,22.16,0.0,5522669568.0,685375488.0,6208045056.0,563.0148588410104,15.809068260209182,7.101592410722375,9119.178720122014,1006.76807418178
128,256,15,15,256,3,3,1,1,0,0,2.026382,1.739776,1.902478,NOT SUPPORT!,0.754460,2.045724,1.148700,0.682780,7,7,1,0.0025283519996723,0.0,0.0,0.0,12759072768.0,5537792.0,0.0,50186240.0,0.0,0.0,1568320.0,73668096.0,1097773440.0,1444339488.0,55.06,55.06,13.63,71.52,139672243.0,44.29,32.61,604239.0,25624055808.0,802979840.0,26427035648.0,358.7310801137035,24.073305734195937,18.296969561217175,10452.27707669866,317.5902089994093
128,256,16,16,256,3,3,1,1,0,0,2.039694,1.974044,2.170766,NOT SUPPORT!,0.778695,2.018304,1.154503,0.684601,7,7,1,0.0028625599993482,0.0,0.0,0.0,14797504512.0,6422528.0,0.0,58204160.0,0.0,0.0,1818880.0,85618688.0,1267481344.0,1645452192.0,56.19,56.19,13.87,73.07,162023105.0,45.26,33.18,714040.0,29717839872.0,931266560.0,30649106432.0,357.9721571066354,24.1811104968816,18.626555411948427,10706.88699589834,325.32647707368506
128,256,24,24,256,3,3,1,1,0,0,4.504462,4.461113,4.809386,NOT SUPPORT!,2.544071,2.057330,2.594588,1.506076,7,7,1,0.006286911996781,0.0,0.0,0.0,36540776448.0,15859712.0,0.0,143728640.0,0.0,0.0,4491520.0,209239680.0,3174085152.0,4009676160.0,63.45,63.45,15.75,82.49,400452221.0,51.14,35.7,1893867.0,73384869888.0,2299658240.0,75684528128.0,361.7121194603242,23.844517239971008,18.875471511395077,12038.426522711261,365.7850215141331
128,256,32,32,256,3,3,1,1,0,0,8.406584,8.080612,8.906980,NOT SUPPORT!,2.591289,2.097949,4.097706,2.641920,5,7,1,0.0116958719990646,0.0,0.0,0.0,67947724800.0,29491200.0,0.0,267264000.0,0.0,0.0,8352000.0,381139968.0,5983365536.0,7372732544.0,63.37,63.37,15.75,82.39,744913639.0,51.1,36.51,3638888.0,136459468800.0,4276224000.0,140735692800.0,369.2493693025655,23.521159112415624,19.088674648117006,12032.937160329353,365.61822840930535
128,256,48,48,256,3,3,1,1,0,0,21.844650,18.647835,20.555435,NOT SUPPORT!,12.153173,7.807090,9.908566,5.971627,7,7,1,0.0269848960016992,0.0,0.0,0.0,159752650752.0,69337088.0,0.0,628367360.0,0.0,0.0,19636480.0,876817280.0,14370878912.0,17229484992.0,64.27,64.27,16.23,83.96,1751798079.0,52.08,37.07,8756841.0,320831373312.0,10053877760.0,330885251072.0,377.37081444380294,23.024705245808143,19.20459324382805,12261.868678358614,372.5742637424625
128,256,64,64,256,3,3,1,1,0,0,38.416500,33.399014,37.289871,NOT SUPPORT!,12.459805,17.146767,19.232883,10.686008,7,7,1,0.0486699200021321,0.0,0.0,0.0,290212282368.0,125960192.0,0.0,1141514240.0,0.0,0.0,35672320.0,1572973312.0,26690229376.0,31165153056.0,64.57,64.57,16.42,84.61,3183199965.0,52.5,37.25,16433421.0,582833553408.0,18264227840.0,601097781248.0,382.14111877315815,22.521266969271924,19.287496524336017,12350.498649302639,375.26726650053854
128,256,96,96,256,3,3,1,1,0,0,80.260101,75.869865,90.141235,NOT SUPPORT!,62.890442,31.574924,36.720413,23.909035,7,7,1,0.1115250879976205,0.0,0.0,0.0,667095662592.0,289538048.0,0.0,2623938560.0,0.0,0.0,81998080.0,3570378752.0,62083251520.0,71295999776.0,64.64,64.64,16.54,84.91,7316732861.0,52.68,37.38,37637176.0,1339728740352.0,41983016960.0,1381711757312.0,386.993048437232,22.25578917796991,19.379933820313976,12389.246062208715,376.44459837499295
128,256,97,97,256,3,3,1,1,0,0,83.896996,77.625923,92.112663,NOT SUPPORT!,62.956203,32.036636,37.010319,24.093014,7,7,1,0.1138775039963949,0.0,0.0,0.0,681364684800.0,295731200.0,0.0,2680064000.0,0.0,0.0,83752000.0,3647139072.0,63515212768.0,73096218592.0,64.59,64.59,16.56,84.88,7472982285.0,52.66,37.38,38239813.0,1368385228800.0,42881024000.0,1411266252800.0,386.9515872412556,22.219342285050473,19.306966625417964,12392.844971774912,376.5539504743405
128,256,128,128,256,3,3,1,1,0,0,143.408249,135.787521,156.596786,NOT SUPPORT!,63.691772,49.865730,69.705498,42.363899,7,7,1,0.1998367039970962,0.0,0.0,0.0,1198597865472.0,520224768.0,0.0,4714536960.0,0.0,0.0,147329280.0,6374150656.0,111411915136.0,127914880352.0,64.66,64.66,16.57,85.1,13147865602.0,52.81,37.43,68955905.0,2407145029632.0,75432591360.0,2482577620992.0,389.47583058068216,22.282873586380138,19.408043959861185,12423.031261704928,377.47115445366893
128,384,4,4,384,3,3,1,1,0,0,0.357831,0.386389,0.348160,NOT SUPPORT!,1.856512,5.090190,1.499136,0.190009,7,7,1,0.0003643840012857,0.0,0.0,0.0,679477248.0,196608.0,0.0,10678272.0,0.0,0.0,333696.0,8454656.0,139284064.0,317627712.0,40.26,40.26,12.44,32.96,9813152.0,21.63,5.47,0.0,1380507648.0,170852352.0,1551360000.0,183.4917943438503,11.138101197276955,4.884208591975753,4257.486592512704,468.8799491667061
128,384,7,7,384,3,3,1,1,0,0,0.976555,0.944469,0.834788,NOT SUPPORT!,1.527353,4.209322,1.234261,0.383431,7,7,1,0.0010293439996738,0.0,0.0,0.0,4246732800.0,1228800.0,0.0,66739200.0,0.0,0.0,2085600.0,15149184.0,643685568.0,1513665632.0,73.4,73.4,19.49,73.06,61892050.0,48.39,23.21,0.0,8628172800.0,1067827200.0,9696000000.0,640.0344731439001,15.063255232094935,6.405641903350026,9419.59150980884,1037.3861414050068
128,384,8,8,384,3,3,1,1,0,0,1.015922,0.884736,0.869148,NOT SUPPORT!,1.526898,4.217173,1.231986,0.382748,7,7,1,0.0012531520022419,0.0,0.0,0.0,6115295232.0,1769472.0,0.0,23998464.0,0.0,0.0,749952.0,18557952.0,499728800.0,701285984.0,52.89,52.89,12.63,68.95,66710011.0,42.58,21.23,203481.0,12280356864.0,383975424.0,12664332288.0,682.4207912597252,25.342410299346366,18.058727219621716,10105.98256663469,306.40770099163115
128,384,15,15,384,3,3,1,1,0,0,5.155499,3.725995,3.835904,NOT SUPPORT!,1.555001,4.297842,2.498787,1.358507,7,7,1,0.0053093119958225,0.0,0.0,0.0,28707913728.0,8306688.0,0.0,112659456.0,0.0,0.0,3520608.0,172916096.0,2391554304.0,3171916160.0,58.97,58.97,13.98,76.65,314255367.0,47.5,34.14,1351908.0,57649453056.0,1802551296.0,59452004352.0,343.81995503761544,24.859148819060227,18.743245834089134,11197.685198906815,339.5075100913815
128,384,16,16,384,3,3,1,1,0,0,5.877192,4.092132,4.240611,NOT SUPPORT!,1.588565,4.265301,2.506183,1.376711,7,7,1,0.0058287040012793,0.0,0.0,0.0,33294385152.0,9633792.0,0.0,130658304.0,0.0,0.0,4083072.0,192624512.0,2755354848.0,3612253568.0,62.3,62.3,14.73,81.09,364530333.0,50.26,34.58,1595599.0,66859720704.0,2090532864.0,68950253568.0,357.9516067404755,25.02409213029247,19.087877489778702,11829.431302887677,358.6616962434813
128,384,24,24,384,3,3,1,1,0,0,10.932907,9.746433,10.168775,NOT SUPPORT!,5.442104,4.331748,5.563847,3.101469,7,7,1,0.0139673599961908,0.0,0.0,0.0,82216747008.0,23789568.0,0.0,322646016.0,0.0,0.0,10082688.0,440399104.0,6861784832.0,8804278944.0,64.17,64.17,15.2,83.49,900776604.0,51.78,36.29,4199065.0,165102575616.0,5162336256.0,170264911872.0,386.6150278816189,24.813502032003093,19.33888203167771,12190.20000332453,369.60000010079784
128,384,32,32,384,3,3,1,1,0,0,24.633684,23.540733,18.742840,NOT SUPPORT!,5.497628,4.383061,9.123384,5.454165,5,7,1,0.0256809279965188,0.0,0.0,0.0,152882380800.0,44236800.0,0.0,599961600.0,0.0,0.0,18748800.0,787780736.0,12884199232.0,16188317472.0,64.94,64.94,15.38,84.5,1675477644.0,52.43,36.84,8028930.0,307008921600.0,9599385600.0,316608307200.0,401.89902181106396,24.573378717526495,19.55782667022803,12328.538409629049,373.79434268501717
128,384,48,48,384,3,3,1,1,0,0,57.818794,54.260960,43.916172,NOT SUPPORT!,25.565071,16.245079,22.890041,12.371968,7,7,1,0.0601131520023024,0.0,0.0,0.0,359443464192.0,104005632.0,0.0,1410576384.0,0.0,0.0,44080512.0,1780384128.0,30979968576.0,37829328768.0,64.87,64.87,15.62,84.82,3939877640.0,52.63,37.21,19175033.0,721812086784.0,22569222144.0,744381308928.0,418.1015193413362,24.027826467992863,19.677359688117846,12383.002456758371,375.44566192662086
128,384,64,64,384,3,3,1,1,0,0,103.254250,97.939346,79.773239,NOT SUPPORT!,25.999586,35.799271,38.167664,21.923271,7,7,1,0.1085538879989888,0.0,0.0,0.0,652977635328.0,188940288.0,0.0,2562502656.0,0.0,0.0,80078208.0,3176200064.0,57274264800.0,68437257600.0,64.96,64.96,15.76,85.22,7159365204.0,52.89,37.34,36142533.0,1311269216256.0,41000042496.0,1352269258752.0,425.7506553441087,23.610416711136903,19.759255501669898,12457.12414063508,377.69298964567645
128,384,96,96,384,3,3,1,1,0,0,236.637634,224.419846,193.697449,NOT SUPPORT!,128.191040,65.176918,92.445465,49.440998,7,7,1,0.2492707200025706,0.0,0.0,0.0,1500965240832.0,434307072.0,0.0,5890289664.0,0.0,0.0,184071552.0,7183318400.0,133655079456.0,156549221152.0,64.89,64.89,15.82,85.34,16455864425.0,52.96,37.42,82663009.0,3014145368064.0,94244634624.0,3108390002688.0,432.7234057574282,23.25680412102332,19.855672099894626,12469.936311236012,378.0814474440805
128,384,97,97,384,3,3,1,1,0,0,241.705978,229.268494,198.035339,NOT SUPPORT!,128.249298,65.792686,93.162506,49.570129,7,7,1,0.2545264640024725,0.0,0.0,0.0,1533070540800.0,443596800.0,0.0,6016281600.0,0.0,0.0,188008800.0,7336950656.0,137027642752.0,160516982720.0,64.88,64.88,15.86,85.32,16807252250.0,52.95,37.42,83975655.0,3078617241600.0,96260505600.0,3174877747200.0,432.7244240907704,23.169615147989262,19.77907691386239,12473.664613394225,378.1944874662028
128,384,128,128,384,3,3,1,1,0,0,424.503784,401.889954,348.003418,NOT SUPPORT!,129.379898,102.522766,163.786743,87.665665,7,7,1,0.4462598400022209,0.0,0.0,0.0,2696845197312.0,780337152.0,0.0,10583322624.0,0.0,0.0,330728832.0,12794027776.0,239911002176.0,280876580864.0,64.92,64.92,15.86,85.53,29569940521.0,53.09,37.45,150933091.0,5415637377024.0,169333161984.0,5584970539008.0,436.5294992937805,23.279343124542642,19.884073360008017,12515.064180949388,379.4496990434032
128,512,4,4,512,3,3,1,1,0,0,1.071445,0.632604,0.603705,NOT SUPPORT!,2.683221,7.188707,1.121280,0.308110,7,7,1,0.0005044479977586,0.0,0.0,0.0,1207959552.0,262144.0,0.0,18956288.0,0.0,0.0,592384.0,13631744.0,233887392.0,561695296.0,51.64,51.64,15.15,42.2,17483840.0,27.76,7.17,0.0,2454093824.0,303300608.0,2757394432.0,202.2774512197412,11.789410315883979,4.909057369068656,5466.161912133372,601.2524766629014
128,512,7,7,512,3,3,1,1,0,0,1.072242,1.083506,1.110130,NOT SUPPORT!,2.686862,7.206343,1.122304,0.698709,7,7,1,0.0015901760009635,0.0,0.0,0.0,7549747200.0,1638400.0,0.0,29593600.0,0.0,0.0,924800.0,22330880.0,612969952.0,924785248.0,52.22,52.22,12.42,67.24,82392831.0,41.55,20.41,281696.0,15160320000.0,473497600.0,15633817600.0,700.0985899346555,25.505030954600528,16.905349251418855,9831.501412753902,297.7642724535549
128,512,8,8,512,3,3,1,1,0,0,1.863225,1.698247,1.598919,NOT SUPPORT!,2.717696,7.232398,2.053916,0.704057,7,7,1,0.002224416000649,0.0,0.0,0.0,10871635968.0,2359296.0,0.0,42614784.0,0.0,0.0,1331712.0,30025600.0,866079584.0,1228934624.0,53.3,53.3,12.53,69.43,118852275.0,42.98,26.78,471916.0,21830860800.0,681836544.0,22512697344.0,749.7834296067356,25.9937975214989,18.31887303388402,10120.722624469368,306.5238443713164
128,512,15,15,512,3,3,1,1,0,0,6.898687,6.321152,6.458368,NOT SUPPORT!,2.719744,7.318870,4.286237,2.398208,7,7,1,0.0091396480012559,0.0,0.0,0.0,51036291072.0,11075584.0,0.0,200052736.0,0.0,0.0,6251648.0,314691072.0,4194421856.0,5570798944.0,60.88,60.88,14.17,79.16,558933096.0,49.1,34.96,2373348.0,102483763200.0,3200843776.0,105684606976.0,335.83605122423046,25.196465831118346,18.97117595490088,11563.312609137425,350.21521349182865
128,512,16,16,512,3,3,1,1,0,0,7.862841,7.253220,7.419562,NOT SUPPORT!,2.779250,7.273130,4.291015,2.405262,7,7,1,0.0104765440006317,0.0,0.0,0.0,59190018048.0,12845056.0,0.0,232013824.0,0.0,0.0,7250432.0,348846976.0,4815840608.0,6342402688.0,61.48,61.48,14.2,80.07,648322502.0,49.67,35.29,2788201.0,118856908800.0,3712221184.0,122569129984.0,351.3550020969653,25.45124308732105,19.32534656241619,11699.385787585055,354.33642848024743
128,512,24,24,512,3,3,1,1,0,0,17.583559,17.050621,17.606201,NOT SUPPORT!,9.350031,7.354140,9.763043,5.318656,7,7,1,0.0247133440041609,0.0,0.0,0.0,146163105792.0,31719424.0,0.0,572932096.0,0.0,0.0,17904128.0,775408384.0,11960266912.0,15459702944.0,64.44,64.44,14.89,83.9,1601882335.0,52.07,36.59,7294151.0,293503795200.0,9166913536.0,302670708736.0,390.3371629471574,25.306350682886833,19.578041688923154,12247.258350996144,370.92971046154656
