Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,gemmAlgoMin,kernel_nums,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
128,48,384,384,48,1,1,1,1,0,0,11.571654,11.760413,164.166321,NOT SUPPORT!,NOT SUPPORT!,29.849941,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0141840319961506,0.0,0.0,0.0,57982058496.0,905969664.0,0.0,1132462080.0,0.0,0.0,35389440.0,10878853248.0,36839101280.0,27177691776.0,65.39,65.39,71.37,77.82,838882427.0,47.46,36.84,5156974.0,119135010816.0,18119393280.0,137254404096.0,12.616624286317425,3.7257804703969692,5.0502597949545605,9676.684607962632,1277.4501132623936
128,48,512,512,48,1,1,1,1,0,0,20.746695,20.768768,341.356415,NOT SUPPORT!,NOT SUPPORT!,42.706146,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0250861759966867,0.0,0.0,0.0,103079215104.0,1610612736.0,0.0,2013265920.0,0.0,0.0,62914560.0,19370640384.0,65498723616.0,48314496896.0,65.74,65.74,71.68,78.22,1491431376.0,47.71,36.85,9256718.0,211795574784.0,32212254720.0,244007829504.0,12.59678692427477,3.7253829698201,5.050406093004388,9726.784565978796,1284.063969106112
128,64,1,1,64,1,1,1,1,0,0,0.016953,0.016612,0.034588,NOT SUPPORT!,0.086244,0.257593,NOT SUPPORT!,NOT SUPPORT!,1,1,1,1.145600032953796e-05,0.0,0.0,0.0,524288.0,8192.0,0.0,9728.0,0.0,0.0,304.0,49280.0,527648.0,720896.0,2.02,2.02,0.84,0.87,7320.0,0.53,3.12,0.0,1076224.0,155648.0,1231872.0,24.997402597402598,2.3346473406513435,1.7088068181818181,107.53072316380455,13.586591787945379
128,64,2,2,64,1,1,1,1,0,0,0.015815,0.016725,0.038571,NOT SUPPORT!,0.087495,0.048128,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.2352001664895926e-05,0.0,0.0,0.0,2097152.0,32768.0,0.0,38912.0,0.0,0.0,1216.0,147712.0,2650880.0,1835008.0,5.82,4.8,5.98,3.26,29280.0,1.97,3.12,0.0,4304896.0,622592.0,4927488.0,33.35875216637782,1.8588121680347658,2.685267857142857,398.9222260229931,50.40413828386946
128,64,4,4,64,1,1,1,1,0,0,0.017180,0.017067,0.042894,NOT SUPPORT!,0.087268,0.059392,NOT SUPPORT!,NOT SUPPORT!,1,1,1,1.2415998977185288e-05,0.0,0.0,0.0,8388608.0,131072.0,0.0,155648.0,0.0,0.0,4864.0,540800.0,6184032.0,4194304.0,13.93,13.93,13.15,13.28,117120.0,8.04,3.71,0.0,17219584.0,2490368.0,19709952.0,36.44591715976331,3.1872331837868884,4.69921875,1587.4640482990965,200.57733611094156
128,64,7,7,64,1,1,1,1,0,0,0.019456,0.019797,0.046194,NOT SUPPORT!,0.088519,0.070884,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.7664001621683665e-05,0.0,0.0,0.0,25690112.0,401408.0,0.0,476672.0,0.0,0.0,14896.0,1622144.0,20190080.0,15026592.0,30.51,26.73,33.61,27.19,358680.0,16.46,10.72,0.0,52734976.0,7626752.0,60361728.0,37.21107867119072,2.989672552065173,4.016993873261482,3417.2170775789673,431.7680763025795
128,64,8,8,64,1,1,1,1,0,0,0.020708,0.020935,0.047559,NOT SUPPORT!,0.089202,0.077255,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.8047997037883e-05,0.0,0.0,0.0,33554432.0,524288.0,0.0,622592.0,0.0,0.0,19456.0,2113664.0,20876416.0,16777216.0,32.59,32.59,30.6,35.27,468480.0,21.36,12.35,0.0,68878336.0,9961472.0,78839808.0,37.30006661418277,3.776501100572052,4.69921875,4368.341142483243,551.943352998714
128,64,15,15,64,1,1,1,1,0,0,0.040505,0.040960,0.066219,NOT SUPPORT!,0.102400,0.136875,NOT SUPPORT!,NOT SUPPORT!,0,0,1,4.41279976983094e-05,0.0,0.0,0.0,117964800.0,1843200.0,0.0,2188800.0,0.0,0.0,68400.0,7606784.0,79490080.0,66607072.0,48.58,48.58,55.96,50.67,1647904.0,30.7,28.21,0.0,242150400.0,35020800.0,277171200.0,36.43736959009221,3.4868652792901957,4.161287858442419,6281.073569096446,793.6186055716208
128,64,16,16,64,1,1,1,1,0,0,0.038684,0.038912,0.068153,NOT SUPPORT!,0.103879,0.149845,NOT SUPPORT!,NOT SUPPORT!,0,0,1,4.163200193806128e-05,0.0,0.0,0.0,134217728.0,2097152.0,0.0,2490368.0,0.0,0.0,77824.0,8513280.0,76763936.0,67086688.0,56.44,56.44,50.34,60.03,1875249.0,36.38,29.39,0.0,275513344.0,39845888.0,315359232.0,37.04321154713577,4.108169127752907,4.700772111450784,7574.923552059328,957.0975726625253
128,64,24,24,64,1,1,1,1,0,0,0.070087,0.070201,0.129138,NOT SUPPORT!,0.252928,0.190009,NOT SUPPORT!,NOT SUPPORT!,0,0,1,8.121599644027857e-05,0.0,0.0,0.0,301989888.0,4718592.0,0.0,5603328.0,0.0,0.0,175104.0,26584448.0,175029152.0,150990688.0,65.79,65.79,59.55,69.36,4238539.0,42.23,33.14,16532.0,619905024.0,89653248.0,709558272.0,26.690728052732183,4.053943379671976,4.6993512076718265,8736.681233995168,1103.8865732063718
128,64,32,32,64,1,1,1,1,0,0,0.115257,0.159403,0.173966,NOT SUPPORT!,0.265671,0.254293,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001352960003237,0.0,0.0,0.0,536870912.0,8388608.0,0.0,9961472.0,0.0,0.0,311296.0,89050112.0,333726336.0,268400512.0,70.33,70.33,68.38,73.94,7544210.0,45.07,34.68,37085.0,1102053376.0,159383552.0,1261436928.0,14.165472672285915,3.77985430553494,4.6998305577002775,9323.53450938662,1178.0359479856743
128,64,48,48,64,1,1,1,1,0,0,0.286606,0.310386,0.405959,NOT SUPPORT!,1.418354,0.736256,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0002863360038673,0.0,0.0,0.0,1207959552.0,18874368.0,0.0,24772608.0,0.0,0.0,774144.0,214715392.0,759675776.0,603847904.0,77.1,77.1,73.02,80.74,17719108.0,49.85,47.42,99433.0,2484338688.0,396361728.0,2880700416.0,13.416366610550211,3.7920129968709175,4.770572849417392,10060.559542260831,1384.253892792645
128,64,64,64,64,1,1,1,1,0,0,0.488107,0.466034,0.671403,NOT SUPPORT!,1.451235,0.978489,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0003368639963132,0.0,0.0,0.0,2147483648.0,33554432.0,33554432.0,0.0,0.0,0.0,0.0,250849792.0,543128736.0,338606112.0,46.96,46.38,41.54,85.09,13997278.0,33.93,36.15,30390.0,4362076160.0,0.0,4362076160.0,17.389195841948315,8.031385325191117,12.882449564289022,12949.072052046638,0.0
128,64,96,96,64,1,1,1,1,0,0,1.072242,0.973710,1.423701,NOT SUPPORT!,8.179940,2.032185,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.000736192005309,0.0,0.0,0.0,4831838208.0,75497472.0,75497472.0,0.0,0.0,0.0,0.0,586640384.0,1228873920.0,761370304.0,48.21,47.59,42.760000000000005,87.79,31496235.0,34.67,36.74,67561.0,9814671360.0,0.0,9814671360.0,16.730302972118604,7.986719548902136,12.890798745941108,13331.673380343915,0.0
128,64,97,97,64,1,1,1,1,0,0,0.945835,0.999765,1.397646,NOT SUPPORT!,7.315569,3.332665,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0012062720041869,0.0,0.0,0.0,4933025792.0,77078528.0,0.0,101165568.0,0.0,0.0,3161424.0,914774272.0,3715520960.0,2728011296.0,75.71,75.71,88.53,78.15,72468684.0,48.33,48.94,480855.0,10145461248.0,1618649088.0,11764110336.0,12.86012374427601,3.1662075016258284,4.312339304917599,9752.452427949464,1341.8607763271993
128,64,128,128,64,1,1,1,1,0,0,1.919203,1.721685,2.488889,NOT SUPPORT!,7.673060,3.416633,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0012888959934362,0.0,0.0,0.0,8589934592.0,134217728.0,134217728.0,0.0,0.0,0.0,0.0,1057078656.0,2182993632.0,1354058048.0,49.2,48.52,43.89,90.15,56002410.0,35.14,36.94,124015.0,17448304640.0,0.0,17448304640.0,16.506155470042902,7.9928335036022675,12.885935478003969,13537.40311775101,0.0
128,64,256,256,64,1,1,1,1,0,0,6.373262,6.057756,8.779435,NOT SUPPORT!,29.772573,14.041430,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0051039999953358,0.0,0.0,0.0,34359738368.0,536870912.0,536870912.0,0.0,0.0,0.0,0.0,4322378112.0,8704992256.0,5426241408.0,53.39,51.46,49.88,98.77,224063750.0,35.71,52.22,495052.0,69793218560.0,0.0,69793218560.0,16.146948913663202,8.01760834558978,12.862166150054192,13674.219949800021,0.0
128,64,384,384,64,1,1,1,1,0,0,14.870300,15.574812,325.455536,NOT SUPPORT!,NOT SUPPORT!,39.286442,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0176816320003053,0.0,0.0,0.0,77309411328.0,1207959552.0,0.0,1434451968.0,0.0,0.0,44826624.0,14495074944.0,49311161152.0,38646547392.0,77.33,77.33,76.28,80.9,1088639845.0,49.41,37.01,7343352.0,158695686144.0,22951231488.0,181646917632.0,12.531630111177162,3.6836876964239287,4.700210753357018,10273.198629451374,1298.0267594984282
128,96,1,1,96,1,1,1,1,0,0,0.030834,0.054044,0.043918,NOT SUPPORT!,0.177835,0.050745,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.500800404774532e-05,0.0,0.0,0.0,1179648.0,12288.0,0.0,22272.0,0.0,0.0,696.0,86144.0,777952.0,1523712.0,3.49,3.49,1.14,1.54,16980.0,0.95,3.12,0.0,2416128.0,356352.0,2772480.0,32.184249628528974,3.5638188474353174,1.8195564516129032,184.7334256560595,23.744130056623714
128,96,2,2,96,1,1,1,1,0,0,0.017408,0.027534,0.050517,NOT SUPPORT!,0.178745,0.068267,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.5648003952123164e-05,0.0,0.0,0.0,4718592.0,49152.0,0.0,82944.0,0.0,0.0,2592.0,233856.0,4201760.0,3342336.0,7.78,7.78,7.19,5.55,65808.0,3.46,3.12,0.0,9652224.0,1327104.0,10979328.0,46.949096880131364,2.613030729979818,3.2849264705882355,701.6439945690514,84.80979453101014
128,96,4,4,96,1,1,1,1,0,0,0.021276,0.030606,0.057685,NOT SUPPORT!,0.179200,0.083058,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.6704000670234614e-05,0.0,0.0,0.0,18874368.0,196608.0,0.0,331776.0,0.0,0.0,10368.0,823424.0,10742752.0,7864320.0,21.66,21.66,16.78,21.17,263232.0,13.2,5.46,0.0,38608896.0,5308416.0,43917312.0,53.334991450334215,4.0880876706452876,5.584375,2629.1493197948466,317.79309069708273
128,96,7,7,96,1,1,1,1,0,0,0.030606,0.039026,0.067925,NOT SUPPORT!,0.181817,0.128114,NOT SUPPORT!,NOT SUPPORT!,0,0,1,3.059200000007214e-05,0.0,0.0,0.0,57802752.0,602112.0,0.0,1016064.0,0.0,0.0,31752.0,2445696.0,34045248.0,28007648.0,34.08,34.08,30.21,35.01,806148.0,21.83,13.55,0.0,118239744.0,16257024.0,134496768.0,54.99324854765269,3.9505298360581778,4.80214432857768,4396.468619236494,531.4142259401694
128,96,8,8,96,1,1,1,1,0,0,0.027989,0.037660,0.065991,NOT SUPPORT!,0.181134,0.153145,NOT SUPPORT!,NOT SUPPORT!,0,0,1,2.7775996410923423e-05,0.0,0.0,0.0,75497472.0,786432.0,0.0,1327104.0,0.0,0.0,41472.0,3182848.0,36120320.0,31453984.0,46.0,46.0,30.88,49.59,1052928.0,30.92,16.98,0.0,154435584.0,21233664.0,175669248.0,55.19247164803346,4.863446613983486,5.584960175474115,6324.498513072777,764.4609282729267
128,96,15,15,96,1,1,1,1,0,0,0.062009,0.062692,0.133575,NOT SUPPORT!,0.194332,0.244167,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001533759961115,0.0,0.0,0.0,707788800.0,2764800.0,0.0,1612800.0,0.0,0.0,50400.0,11219840.0,101853024.0,79628416.0,32.34,32.34,21.16,66.27,5065214.0,26.75,22.11,40997.0,1421568000.0,25804800.0,1447372800.0,129.0011978780446,14.210405770573882,18.17658660948373,9436.762183750063,168.24536207895687
128,96,16,16,96,1,1,1,1,0,0,0.066560,0.066901,0.139264,NOT SUPPORT!,0.201956,0.258958,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001487679993546,0.0,0.0,0.0,805306368.0,3145728.0,0.0,1835008.0,0.0,0.0,57344.0,12763008.0,100419616.0,81785536.0,37.28,37.28,19.43,77.42,5759126.0,31.23,22.49,41294.0,1617428480.0,29360128.0,1646788608.0,129.0282516472606,16.39907294606663,20.135450454222127,11069.50832937366,197.35513099169847
128,96,24,24,96,1,1,1,1,0,0,0.157468,0.148025,0.230514,NOT SUPPORT!,0.559332,0.379449,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0001222399934488,0.0,0.0,0.0,679477248.0,7077888.0,7077888.0,0.0,0.0,0.0,0.0,73453312.0,207247712.0,156527136.0,47.31,46.760000000000005,42.5,74.10000000000001,4369214.0,29.71,33.39,7134.0,1373110272.0,0.0,1373110272.0,18.69364681608911,6.6254544320373485,8.772346489493042,11232.905314046213,0.0
128,96,32,32,96,1,1,1,1,0,0,0.252814,0.239730,0.333938,NOT SUPPORT!,0.572188,0.497550,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0002464320015966,0.0,0.0,0.0,1610612736.0,16777216.0,16777216.0,0.0,0.0,0.0,0.0,141875200.0,300320480.0,190593888.0,42.18,41.62,32.32,85.94999999999999,9634643.0,32.04,34.77,9817.0,3254779904.0,0.0,3254779904.0,22.94114760014435,10.837688804972608,17.07704238658482,13207.618665241185,0.0
128,96,48,48,96,1,1,1,1,0,0,0.650809,0.614286,0.735915,NOT SUPPORT!,3.085767,1.592775,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0004414079989106,0.0,0.0,0.0,2717908992.0,28311552.0,28311552.0,0.0,0.0,0.0,0.0,440810624.0,913223168.0,626155904.0,51.48,50.89,52.45,80.58999999999999,17486478.0,32.2,35.64,30089.0,5492441088.0,0.0,5492441088.0,12.459865504511978,6.014347073595049,8.771682983284624,12443.003075511562,0.0
128,96,64,64,96,1,1,1,1,0,0,1.122190,1.063026,1.241998,NOT SUPPORT!,3.127296,2.136292,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0007570559997705,0.0,0.0,0.0,4831838208.0,50331648.0,50331648.0,0.0,0.0,0.0,0.0,793749760.0,1634099744.0,1112765728.0,53.12,52.53,54.15,83.34,31091250.0,33.19,36.31,56744.0,9764339712.0,0.0,9764339712.0,12.301534065345733,5.975363344772668,8.774838644203824,12897.77733081838,0.0
128,96,96,96,96,1,1,1,1,0,0,2.483883,2.332672,2.750464,NOT SUPPORT!,14.424861,4.170297,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0016639039951457,0.0,0.0,0.0,10871635968.0,113246208.0,113246208.0,0.0,0.0,0.0,0.0,1800144512.0,3679677568.0,2504971968.0,54.48,53.88,55.57,85.99000000000001,69959498.0,33.9,36.82,129785.0,21969764352.0,0.0,21969764352.0,12.204444812928442,5.9705677864436195,8.7704631559374,13203.74517766346,0.0
128,96,97,97,96,1,1,1,1,0,0,2.735673,2.604714,3.195676,NOT SUPPORT!,15.732963,6.666240,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.001724991999171,0.0,0.0,0.0,11099308032.0,115617792.0,115617792.0,0.0,0.0,0.0,0.0,1838487040.0,4141353472.0,2721717440.0,54.11,53.53,62.87,84.67999999999999,71457145.0,33.38,36.97,155492.0,22429851648.0,0.0,22429851648.0,12.200168486365833,5.416067911046449,8.241065482535909,13002.87285899261,0.0
128,96,128,128,96,1,1,1,1,0,0,4.384199,4.119097,4.909512,NOT SUPPORT!,14.632960,7.270741,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0029310080016944,0.0,0.0,0.0,19327352832.0,201326592.0,201326592.0,0.0,0.0,0.0,0.0,3210949376.0,6539485856.0,4452964352.0,55.5,54.74,56.82,88.11,124363133.0,34.279999999999994,36.99,237398.0,39057358848.0,0.0,39057358848.0,12.163803995145889,5.972542751532178,8.771091740372414,13325.57223501988,0.0
128,96,256,256,96,1,1,1,1,0,0,13.906603,12.750278,16.657181,NOT SUPPORT!,58.417950,29.626822,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0116146879921186,0.0,0.0,0.0,77309411328.0,805306368.0,805306368.0,0.0,0.0,0.0,0.0,12961585920.0,26227390272.0,17812524384.0,60.15,57.67,62.59,96.69,497511018.0,34.79,52.17,942656.0,156229435392.0,0.0,156229435392.0,12.053265422631245,5.95672820558088,8.770763313723922,13451.023006215311,0.0
128,96,384,384,96,1,1,1,1,0,0,31.444763,28.711252,37.932369,NOT SUPPORT!,NOT SUPPORT!,84.380554,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0263687359992755,0.0,0.0,0.0,173946175488.0,1811939328.0,1811939328.0,0.0,0.0,0.0,0.0,29205436544.0,59318954048.0,40066323104.0,65.36,61.06,68.39999999999999,106.93,1119606147.0,35.11,78.26,2146510.0,351516229632.0,0.0,351516229632.0,12.03598614601828,5.925866955569688,8.773358831045481,13330.79559223689,0.0
128,128,1,1,128,1,1,1,1,0,0,0.037888,0.038229,0.053817,NOT SUPPORT!,0.232220,0.055979,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.807999867094576e-05,0.0,0.0,0.0,2097152.0,16384.0,0.0,35840.0,0.0,0.0,1120.0,131200.0,1105792.0,2621440.0,4.96,4.96,1.5,2.12,29232.0,1.34,3.12,0.0,4282368.0,573440.0,4855808.0,37.01073170731707,4.3912489871512905,1.85234375,268.5734710701721,31.71681649078371
128,128,2,2,128,1,1,1,1,0,0,0.019342,0.030037,0.061895,NOT SUPPORT!,0.232903,0.076572,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.8879997718797977e-05,0.0,0.0,0.0,8388608.0,65536.0,0.0,143360.0,0.0,0.0,4480.0,329984.0,6048384.0,5242880.0,10.87,10.87,8.25,7.97,116928.0,5.05,3.12,0.0,17129472.0,2293760.0,19423232.0,58.8611326609775,3.211309334857046,3.7046875,1028.7730056588487,121.4915401031116
128,128,4,4,128,1,1,1,1,0,0,0.023211,0.034361,0.071452,NOT SUPPORT!,0.232334,0.103196,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.9935997687074023e-05,0.0,0.0,0.0,33554432.0,262144.0,0.0,573440.0,0.0,0.0,17920.0,1114368.0,16233376.0,12582848.0,30.91,30.91,20.03,30.62,467712.0,19.38,7.23,0.0,68517888.0,9175040.0,77692928.0,69.719274063864,4.785999412568279,6.17451057185146,3897.1176270939304,460.2247724952765
128,128,7,7,128,1,1,1,1,0,0,0.034816,0.044828,0.083172,NOT SUPPORT!,0.234382,0.171008,NOT SUPPORT!,NOT SUPPORT!,0,0,1,3.7152003610962745e-05,0.0,0.0,0.0,102760448.0,802816.0,0.0,1756160.0,0.0,0.0,54880.0,3286016.0,51208768.0,44719328.0,48.72,48.72,35.04,50.0,1432368.0,31.64,17.46,0.0,209836032.0,28098560.0,237934592.0,72.40822686195077,4.646364310111894,5.320620918096086,6404.354244027654,756.3134493157921
128,128,8,8,128,1,1,1,1,0,0,0.040960,0.051200,0.088974,NOT SUPPORT!,0.234951,0.196153,NOT SUPPORT!,NOT SUPPORT!,0,0,1,4.400000324679486e-05,0.0,0.0,0.0,134217728.0,1048576.0,0.0,2293760.0,0.0,0.0,71680.0,4259968.0,54277920.0,50316640.0,50.64,50.64,26.36,54.53,1870848.0,34.51,21.1,0.0,274071552.0,36700160.0,310771712.0,72.95165409693219,5.725564133629292,6.1763208354134935,7062.99293336161,834.0944839060526
128,128,15,15,128,1,1,1,1,0,0,0.117077,0.193877,0.211854,NOT SUPPORT!,0.253611,0.318464,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0002055999990438,0.0,0.0,0.0,943718400.0,3686400.0,0.0,2073600.0,0.0,0.0,64800.0,16417152.0,149774112.0,113567296.0,32.0,32.0,20.81,64.31,6606587.0,25.62,22.16,22915.0,1895270400.0,33177600.0,1928448000.0,117.4654410216827,12.875709788885278,16.98066316556485,9379.610938564125,161.36965055594194
128,128,16,16,128,1,1,1,1,0,0,0.110023,0.187620,0.205369,NOT SUPPORT!,0.262827,0.341333,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001989759961486,0.0,0.0,0.0,1073741824.0,4194304.0,0.0,2359296.0,0.0,0.0,73728.0,17282816.0,137649792.0,117412480.0,37.54,37.54,19.3,76.08,7561312.0,30.49,22.5,71154.0,2156396544.0,37748736.0,2194145280.0,126.95531098635777,15.940055180032529,18.68749625252784,11027.185803665285,189.71502457918768
128,128,24,24,128,1,1,1,1,0,0,0.261234,0.241209,0.372395,NOT SUPPORT!,0.887467,0.576398,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.000192160000429,0.0,0.0,0.0,1207959552.0,9437184.0,9437184.0,0.0,0.0,0.0,0.0,100128640.0,231396480.0,151586336.0,39.59,39.06999999999999,31.13,82.53,6762218.0,29.0,33.23,4364.0,2434793472.0,0.0,2434793472.0,24.316653776581806,10.522171607796281,16.06209066231405,12670.657090780018,0.0
128,128,32,32,128,1,1,1,1,0,0,0.426667,0.395833,0.539193,NOT SUPPORT!,0.903737,0.758556,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0003182079979131,0.0,0.0,0.0,2147483648.0,16777216.0,16777216.0,0.0,0.0,0.0,0.0,188644096.0,418780192.0,269681312.0,42.1,41.53,33.19,87.74,12033629.0,30.83,34.730000000000004,15035.0,4328521728.0,0.0,4328521728.0,22.94543969189473,10.336023075322531,16.05050678483795,13602.806203450873,0.0
128,128,48,48,128,1,1,1,1,0,0,0.901689,0.842866,1.165084,NOT SUPPORT!,4.227186,2.097948,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0006929920000839,0.0,0.0,0.0,4831838208.0,37748736.0,37748736.0,0.0,0.0,0.0,0.0,440414848.0,949389888.0,605887584.0,43.21,42.64,34.24,90.15,27081920.0,31.61,36.06,41100.0,9739173888.0,0.0,9739173888.0,22.11363656840198,10.258350137388444,16.074225888081575,14053.804209602542,0.0
128,128,64,64,128,1,1,1,1,0,0,1.548060,1.454080,1.988153,NOT SUPPORT!,4.074496,2.547029,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0012126720072153,0.0,0.0,0.0,8589934592.0,67108864.0,67108864.0,0.0,0.0,0.0,0.0,792532480.0,1691352960.0,1076318080.0,43.88,43.3,34.910000000000004,91.71,48138093.0,32.04,36.55,64027.0,17314086912.0,0.0,17314086912.0,21.84653291685913,10.236826565165913,16.086403483996108,14277.633860584388,0.0
128,128,96,96,128,1,1,1,1,0,0,3.439957,3.208989,4.021589,NOT SUPPORT!,21.088142,5.494102,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0026973760000263,0.0,0.0,0.0,19327352832.0,150994944.0,150994944.0,0.0,0.0,0.0,0.0,1799974144.0,3813627424.0,2423533376.0,44.57,43.93,35.559999999999995,93.49,108325450.0,32.37,36.96,155056.0,38956695552.0,0.0,38956695552.0,21.642919528515183,10.215128857852475,16.074338376266702,14442.441673545016,0.0
128,128,97,97,128,1,1,1,1,0,0,3.819406,3.622457,4.449166,NOT SUPPORT!,20.169844,8.805148,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0027625919979307,0.0,0.0,0.0,19732103168.0,154157056.0,154157056.0,0.0,0.0,0.0,0.0,1838317696.0,4438366144.0,2653766912.0,44.73,44.13,40.85,93.25,110729638.0,32.31,37.09,207050.0,39772520448.0,0.0,39772520448.0,21.63528128709261,8.96107242115805,14.98719434180661,14396.813021174075,0.0
128,128,128,128,128,1,1,1,1,0,0,6.083015,5.270869,5.927367,NOT SUPPORT!,20.428457,9.646648,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0047804160021947,0.0,0.0,0.0,34359738368.0,268435456.0,268435456.0,0.0,0.0,0.0,0.0,3211316096.0,6754203296.0,4311885248.0,45.09,44.39,36.34,95.01,192585884.0,32.5,37.1,277087.0,69256347648.0,0.0,69256347648.0,21.566344009007825,10.253814493415568,16.0617325519327,14487.514813816255,0.0
128,128,256,256,128,1,1,1,1,0,0,19.737713,18.430635,26.999809,NOT SUPPORT!,81.496521,38.993122,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0190393920005354,0.0,0.0,0.0,137438953472.0,1073741824.0,1073741824.0,0.0,0.0,0.0,0.0,12972323456.0,26425925216.0,17287421248.0,49.04,47.09,41.87,103.31,770281563.0,32.91,52.23,1083709.0,277025390592.0,0.0,277025390592.0,21.355109709654158,10.483091446284368,16.02467983037374,14550.117492418345,0.0
128,256,1,1,256,1,1,1,1,0,0,0.080441,0.078279,0.094208,NOT SUPPORT!,0.727381,0.118898,NOT SUPPORT!,NOT SUPPORT!,1,1,1,3.1103999026841406e-05,0.0,0.0,0.0,8388608.0,32768.0,0.0,137216.0,0.0,0.0,4288.0,393472.0,3106144.0,9961472.0,11.05,11.05,2.94,4.7,116832.0,3.05,3.12,0.0,17084416.0,2195456.0,19279872.0,48.999349381912815,6.2070116517457015,1.9354440789473684,619.8518712453116,70.58436434830828
128,256,2,2,256,1,1,1,1,0,0,0.033109,0.053020,0.113436,NOT SUPPORT!,0.726926,0.172373,NOT SUPPORT!,NOT SUPPORT!,0,0,1,3.359999773877532e-05,0.0,0.0,0.0,33554432.0,131072.0,0.0,548864.0,0.0,0.0,17152.0,787840.0,15645088.0,16776288.0,22.65,22.65,12.14,17.35,467328.0,11.23,3.7,0.0,68337664.0,8781824.0,77119488.0,97.8872461413485,4.929309953386008,4.59693395821531,2295.223011607587,261.36382711316475
128,256,4,4,256,1,1,1,1,0,0,0.043236,0.061895,0.133803,NOT SUPPORT!,0.726471,0.292636,NOT SUPPORT!,NOT SUPPORT!,0,0,1,4.563200323528784e-05,0.0,0.0,0.0,134217728.0,524288.0,0.0,2195456.0,0.0,0.0,68608.0,2359552.0,44152448.0,41795136.0,50.67,50.67,24.46,51.17,1869312.0,33.13,12.32,0.0,273350656.0,35127296.0,308477952.0,130.7358142562656,6.986655688943906,7.3807141577431405,6760.122942870276,769.7951768384255
