Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,winoAlgoMin,kernel_nums,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,Registers Per Thread,Threads,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
64,896,7,7,896,3,3,1,1,0,0,2.146645,1.801330,1.831481,NOT SUPPORT!,4.638947,12.091961,1.763100,1.032419,7,7,1,0.0028369279996817,0.0,0.0,0.0,11560550400.0,1433600.0,0.0,45248000.0,0.0,0.0,1414000.0,43454592.0,931075616.0,1394295584.0,44.84,44.84,10.5,57.85,126078957.0,35.75,18.65,411928.0,68.0,44800.0,23213030400.0,723968000.0,23936998400.0,550.8508375823665,25.708973566331697,17.167807654764832,8437.647484421777,255.19435110134216
64,896,8,8,896,3,3,1,1,0,0,3.211492,2.613476,2.625081,NOT SUPPORT!,4.644295,12.105613,3.197497,1.033557,7,7,1,0.003911904000955,0.0,0.0,0.0,16647192576.0,2064384.0,0.0,65157120.0,0.0,0.0,2036160.0,63554432.0,1319839424.0,1852938656.0,46.25,46.25,10.75,60.32,181846188.0,37.33,24.14,656073.0,68.0,64512.0,33426763776.0,1042513920.0,34469277696.0,542.3583629226677,26.11626616784558,18.602492632114423,8811.381283279225,266.4978281025032
64,896,15,15,896,3,3,1,1,0,0,11.941661,9.189490,9.246265,NOT SUPPORT!,4.665002,12.179798,6.317284,3.512434,7,7,1,0.0135265280006263,0.0,0.0,0.0,78149320704.0,9691136.0,0.0,305876480.0,0.0,0.0,9558640.0,481131648.0,6308588704.0,8400650368.0,62.97,62.97,14.5,81.94,855260646.0,50.81,34.58,3687348.0,68.0,302848.0,156920085504.0,4894023680.0,161814109184.0,336.31981985936625,25.64981119808948,19.26209306369742,11962.723115385392,361.8093038933124
64,896,16,16,896,3,3,1,1,0,0,13.625457,10.820950,10.863617,NOT SUPPORT!,4.714041,12.141112,6.316828,3.515733,7,7,1,0.015900352000949,0.0,0.0,0.0,90634715136.0,11239424.0,0.0,354744320.0,0.0,0.0,11085760.0,550153984.0,7258314080.0,9561987168.0,62.05,62.05,14.19,80.87,991997654.0,50.15,34.98,4279845.0,68.0,351232.0,181990158336.0,5675909120.0,187666067456.0,341.11552931333495,25.855324719704054,19.626262215038356,11802.636032510429,356.96751365386365
64,896,24,24,896,3,3,1,1,0,0,30.485617,29.107430,26.411919,NOT SUPPORT!,15.613155,12.246244,14.666752,7.729721,7,7,1,0.0384538879992354,0.0,0.0,0.0,223812255744.0,27754496.0,0.0,876001280.0,0.0,0.0,27375040.0,1232108160.0,17905312768.0,23304295840.0,63.33,63.33,14.48,82.51,2450728307.0,51.19,36.45,10944170.0,68.0,867328.0,449404268544.0,14016020480.0,463420289024.0,376.11981161134423,25.881719857595286,19.885616463406517,12051.324667955927,364.4890337299231
64,896,32,32,896,3,3,1,1,0,0,57.291206,54.670792,48.531231,NOT SUPPORT!,15.724202,12.314624,26.290518,13.606230,5,7,1,0.0706386879980278,0.0,0.0,0.0,416179814400.0,51609600.0,0.0,1628928000.0,0.0,0.0,50904000.0,2174613632.0,33481356704.0,42839778464.0,64.13,64.13,14.68,83.56,4557711153.0,51.85,36.93,20350723.0,68.0,1612800.0,835669094400.0,26062848000.0,861731942400.0,396.2689876120486,25.73766499423392,20.115228726594566,12199.149882626063,368.95996710368775
64,896,48,48,896,3,3,1,1,0,0,132.894272,113.031174,113.171783,NOT SUPPORT!,78.187065,41.329781,56.096767,30.301073,7,7,1,0.1646251519996955,0.0,0.0,0.0,978484985856.0,121339904.0,0.0,3829790720.0,0.0,0.0,119680960.0,4949884544.0,80777130944.0,100099237824.0,64.37,64.37,15.06,84.3,10717741555.0,52.31,37.25,48872862.0,68.0,3791872.0,1964750893056.0,61276651520.0,2026027544576.0,409.3080407363942,25.081697268755125,20.24018952210479,12306.913736849563,372.21925553704784
64,896,64,64,896,3,3,1,1,0,0,240.413116,204.633438,204.735168,NOT SUPPORT!,78.895325,89.212242,99.332092,53.912579,7,7,1,0.2968233279987358,0.0,0.0,0.0,1777550229504.0,220430336.0,0.0,6957332480.0,0.0,0.0,217416640.0,8717802624.0,149479496832.0,181078073376.0,64.56,64.56,15.22,84.83,19471886081.0,52.65,37.36,90086296.0,68.0,6888448.0,3569235554304.0,111317319680.0,3680552873984.0,422.1881399163001,24.622459614782976,20.325778849775517,12399.81001088862,375.02887805527916
64,896,96,96,896,3,3,1,1,0,0,551.198425,468.891754,499.035706,NOT SUPPORT!,NOT SUPPORT!,158.452499,224.627945,120.937584,7,7,1,0.6819620799991453,0.0,0.0,0.0,4085960933376.0,506691584.0,0.0,15992453120.0,0.0,0.0,499764160.0,19810418944.0,348838055392.0,414180107680.0,64.48,64.48,15.36,84.93,44759807363.0,52.71,37.44,207279656.0,68.0,15834112.0,8204413464576.0,255879249920.0,8460292714496.0,427.06278642624955,24.25278029081119,20.426603203822896,12405.81105991495,375.21037814935505
64,896,97,97,896,3,3,1,1,0,0,562.941711,478.810333,509.781250,NOT SUPPORT!,NOT SUPPORT!,159.082825,225.234146,121.119072,7,7,1,0.6963189119972822,0.0,0.0,0.0,4173358694400.0,517529600.0,0.0,16334528000.0,0.0,0.0,510454000.0,20272061184.0,357595112800.0,424722467488.0,64.48,64.48,15.4,84.93,45716492132.0,52.71,37.44,211038816.0,68.0,16172800.0,8379903974400.0,261352448000.0,8641256422400.0,426.2643223087857,24.164917564835356,20.345654124464577,12409.912000830056,375.3344099908923
64,896,128,128,896,3,3,1,1,0,0,988.458740,842.175537,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,246.863525,399.191040,214.924500,7,7,1,1.2235419520042825,0.0,0.0,0.0,7341411926016.0,910393344.0,0.0,28734289920.0,0.0,0.0,897946560.0,35756585216.0,625488436480.0,743093770432.0,64.35,64.35,15.38,84.92,80424038387.0,52.71,37.46,372519764.0,68.0,28449792.0,14741202825216.0,459748638720.0,15200951463936.0,425.1231310850688,24.302529954799653,20.456303186472518,12423.727228179909,375.75224778103143
64,1024,4,4,1024,3,3,1,1,0,0,0.987705,1.189888,0.867783,NOT SUPPORT!,7.411484,16.699848,4.073812,0.803499,7,7,1,0.0010065600012842,0.0,0.0,0.0,2415919104.0,262144.0,0.0,37830656.0,0.0,0.0,1182208.0,41944320.0,498067136.0,1115011680.0,51.78,51.78,15.64,42.37,34973866.0,27.9,7.19,0.0,64.0,16384.0,4907761664.0,605290496.0,5513052160.0,131.43739509902653,11.068893652120023,4.944389604959116,5477.122231130067,601.345667647981
64,1024,7,7,1024,3,3,1,1,0,0,2.745116,2.737721,2.418688,NOT SUPPORT!,6.075734,15.683697,4.077682,1.383538,7,7,1,0.0032563839974465,0.0,0.0,0.0,15099494400.0,1638400.0,0.0,59084800.0,0.0,0.0,1846400.0,59680896.0,1217957888.0,1816273024.0,50.91,50.91,11.89,65.63,164814477.0,40.59,20.24,524213.0,68.0,51200.0,30318796800.0,945356800.0,31264153600.0,523.8552986872047,25.66932232060884,17.213355694259324,9600.880493368059,290.3087598825272
64,1024,8,8,1024,3,3,1,1,0,0,4.038997,2.975403,2.987350,NOT SUPPORT!,6.086657,15.692461,4.074610,1.384220,7,7,1,0.0045108159977695,0.0,0.0,0.0,21743271936.0,2359296.0,0.0,85082112.0,0.0,0.0,2658816.0,87444608.0,1724066048.0,2412376224.0,52.34,52.34,12.14,68.29,237669541.0,42.29,26.68,815200.0,68.0,73728.0,43659067392.0,1361313792.0,45020381184.0,514.8445651903431,26.112909790333045,18.662255387905862,9980.540373684404,301.7888099787577
64,1024,15,15,1024,3,3,1,1,0,0,13.668352,12.353196,12.336697,NOT SUPPORT!,6.116693,15.803164,8.055012,4.594461,7,7,1,0.0182091199999792,0.0,0.0,0.0,102072582144.0,11075584.0,0.0,399413248.0,0.0,0.0,12481664.0,629054336.0,8197121376.0,10935545696.0,61.07,61.07,14.04,79.47,1117670830.0,49.31,34.94,4529824.0,68.0,346112.0,204955066368.0,6390611968.0,211345678336.0,335.97364526551803,25.782914347808724,19.326486689485094,11606.58386216585,350.956661717167
64,1024,16,16,1024,3,3,1,1,0,0,15.647288,14.180579,14.223589,NOT SUPPORT!,6.161294,15.758450,8.061952,4.643612,7,7,1,0.0209451519961982,0.0,0.0,0.0,118380036096.0,12845056.0,0.0,463224832.0,0.0,0.0,14475776.0,715422976.0,9425044192.0,12446017984.0,61.44,61.44,14.02,80.08,1296373207.0,49.69,35.28,5276749.0,68.0,401408.0,237699366912.0,7411597312.0,245110964224.0,342.60985800936874,26.00634641395642,19.693926566641863,11702.515420680194,353.85741356020213
64,1024,24,24,1024,3,3,1,1,0,0,34.862198,33.330521,33.823174,NOT SUPPORT!,20.268032,15.844238,19.268038,9.980928,7,7,1,0.0496488640016767,0.0,0.0,0.0,292326211584.0,31719424.0,0.0,1143881728.0,0.0,0.0,35746304.0,1602736384.0,23229205760.0,30335034048.0,64.08,64.08,14.66,83.5,3202521569.0,51.83,36.58,13409289.0,68.0,991232.0,586971906048.0,18302107648.0,605274013696.0,377.65038576425053,26.056595302895108,19.95296965014964,12191.094919625133,368.6309448567024
64,1024,32,32,1024,3,3,1,1,0,0,65.627029,62.637173,62.654804,NOT SUPPORT!,20.410254,15.938106,34.187149,17.620422,5,7,1,0.0919938880016824,0.0,0.0,0.0,543581798400.0,58982400.0,0.0,2127052800.0,0.0,0.0,66470400.0,2815415296.0,43473657184.0,55760454144.0,64.29,64.29,14.72,83.79,5955860948.0,52.02,37.0,24905300.0,68.0,1843200.0,1091476684800.0,34032844800.0,1125509529600.0,399.76678794033234,25.889460480316604,20.18472673650396,12234.612038349946,369.946803415653
64,1024,48,48,1024,3,3,1,1,0,0,152.240799,146.899734,146.450775,NOT SUPPORT!,NOT SUPPORT!,53.327305,73.301788,39.155258,7,7,1,0.2146558719964488,0.0,0.0,0.0,1278021206016.0,138674176.0,0.0,5000937472.0,0.0,0.0,156279296.0,6353942272.0,104899856608.0,130273820992.0,64.41,64.41,15.05,84.38,14005399235.0,52.39,37.28,59451725.0,68.0,4333568.0,2566182961152.0,80014999552.0,2646197960704.0,416.4655339040512,25.225944498595172,20.312584221096124,12327.629037549821,372.7594256229978
64,1024,64,64,1024,3,3,1,1,0,0,275.451233,266.572906,283.933105,NOT SUPPORT!,NOT SUPPORT!,115.255524,130.029694,69.709030,7,7,1,0.3877757439980932,0.0,0.0,0.0,2321698258944.0,251920384.0,0.0,9084878848.0,0.0,0.0,283902464.0,11241828224.0,194152184736.0,235622643040.0,64.47,64.47,15.19,84.73,25445120288.0,52.62,37.38,109980179.0,68.0,7872512.0,4661818195968.0,145358061568.0,4807176257536.0,427.6151673687057,24.759836022821975,20.402013132158608,12396.794621480083,374.8508353547631
64,1024,96,96,1024,3,3,1,1,0,0,631.444336,612.174866,651.281250,NOT SUPPORT!,NOT SUPPORT!,204.422256,293.365112,156.218689,7,7,1,0.8928159999967321,0.0,0.0,0.0,5336765300736.0,579076096.0,0.0,20882931712.0,0.0,0.0,652591616.0,25613368448.0,453154689632.0,538919560192.0,64.21,64.21,15.29,84.59,58488677677.0,52.53,37.44,252704263.0,68.0,18096128.0,10715875540992.0,334126907392.0,11050002448384.0,431.4154333436308,24.384614572470912,20.503992181035763,12376.57305472174,374.23938123109684
64,1024,97,97,1024,3,3,1,1,0,0,644.905518,625.263611,665.488586,NOT SUPPORT!,NOT SUPPORT!,205.205261,294.304749,156.511230,7,7,1,0.912035231996283,0.0,0.0,0.0,5450917478400.0,591462400.0,0.0,21329612800.0,0.0,0.0,666550400.0,26177264000.0,464504288512.0,552626232640.0,64.2,64.2,15.33,84.58,59739198047.0,52.52,37.44,257832115.0,68.0,18483200.0,10945085644800.0,341273804800.0,11286359449600.0,431.15122533814076,24.297643162251298,20.42313372581487,12374.91607083661,374.1892778122313
64,1024,128,128,1024,3,3,1,1,0,0,1132.426270,1099.544189,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,318.470825,521.954529,NOT SUPPORT!,5,6,1,1.6033299199916349,0.0,0.0,0.0,9588782923776.0,1040449536.0,0.0,37521211392.0,0.0,0.0,1172537856.0,46083944960.0,812001063200.0,966829244544.0,64.14,64.14,15.32,84.67,105091402009.0,52.58,37.47,454444759.0,68.0,32514048.0,19253648719872.0,600339382272.0,19853988102144.0,430.8222336298876,24.450692248975372,20.535154696844145,12382.971124400638,374.4328442864287
64,2048,4,4,2048,3,3,1,1,0,0,5.148217,2.583779,2.661490,NOT SUPPORT!,25.362999,61.586773,16.185347,3.010105,1,7,1,0.0042760320041889,0.0,0.0,0.0,9663676416.0,524288.0,0.0,37781504.0,0.0,0.0,1180672.0,159384832.0,1065127104.0,1425839520.0,26.98,26.98,7.1,32.08,104766716.0,19.71,12.5,220668.0,68.0,16384.0,19403440128.0,604504064.0,20007944192.0,125.53229777849877,18.78456018710045,14.032395589652333,4679.091309980785,141.37033198250475
64,2048,7,7,2048,3,3,1,1,0,0,8.002674,7.751566,7.680911,NOT SUPPORT!,23.672602,61.676773,16.188757,4.919182,7,7,1,0.0119186559977632,0.0,0.0,0.0,60397977600.0,3276800.0,0.0,236134400.0,0.0,0.0,7379200.0,349227136.0,5000081856.0,7179805344.0,55.81,55.81,13.07,71.78,660547109.0,44.49,29.5,2476664.0,68.0,102400.0,121271500800.0,3778150400.0,125049651200.0,358.0754137043921,25.00952080413301,17.41685814706678,10491.925534512307,316.99466791465863
64,2048,8,8,2048,3,3,1,1,0,0,14.632277,13.407801,12.489727,NOT SUPPORT!,23.611050,61.667099,16.190918,4.920661,7,7,1,0.0173819520025992,0.0,0.0,0.0,86973087744.0,4718592.0,0.0,340033536.0,0.0,0.0,10626048.0,392672384.0,6876465632.0,9544461696.0,54.52,54.52,12.58,71.04,951616348.0,44.06,31.57,3454428.0,68.0,147456.0,174630961152.0,5440536576.0,180071497728.0,458.57948016023454,26.186635310155214,18.866595462734832,10359.682140479568,312.99917150769096
64,2048,15,15,2048,3,3,1,1,0,0,55.801857,48.756733,47.947662,NOT SUPPORT!,23.624136,61.819107,32.683578,17.486961,7,7,1,0.0717365439988401,0.0,0.0,0.0,408290328576.0,22151168.0,0.0,1596268544.0,0.0,0.0,49883392.0,2435229440.0,32190820800.0,43316158592.0,61.98,61.98,14.12,80.67,4471982561.0,50.08,36.18,18154391.0,68.0,692224.0,819795345408.0,25540296704.0,845335642112.0,347.12771955976353,26.260145628594845,19.51548035628727,11783.891375163936,356.0290931273879
64,2048,16,16,2048,3,3,1,1,0,0,64.187279,56.205425,55.260162,NOT SUPPORT!,23.693428,61.740715,33.152000,17.560917,7,7,1,0.0826234560010222,0.0,0.0,0.0,473520144384.0,25690112.0,0.0,1851293696.0,0.0,0.0,57852928.0,2753583744.0,37033777472.0,49287940512.0,62.36,62.36,14.11,81.3,5186792513.0,50.47,36.36,21069585.0,68.0,802816.0,950768566272.0,29620699136.0,980389265408.0,356.04120177722837,26.47283999449528,19.891057634459433,11865.749907579164,358.502301521175
64,2048,24,24,2048,3,3,1,1,0,0,138.987732,132.007126,132.012711,NOT SUPPORT!,NOT SUPPORT!,61.889648,77.642067,38.282925,7,7,1,0.1969002880013562,0.0,0.0,0.0,1169304846336.0,63438848.0,0.0,4571561984.0,0.0,0.0,142861312.0,6086731904.0,91338194752.0,120156373856.0,64.58,64.58,14.63,84.18,12811538746.0,52.27,37.04,53157482.0,68.0,1982464.0,2347816255488.0,73144991744.0,2420961247232.0,397.74402510500323,26.50546415774206,20.14842134078857,12295.366714828397,371.48240099829707
64,2048,32,32,2048,3,3,1,1,0,0,257.751709,245.187256,245.338348,NOT SUPPORT!,NOT SUPPORT!,62.100483,138.335358,67.453270,5,7,1,0.365416864002746,0.0,0.0,0.0,2174327193600.0,117964800.0,0.0,8500838400.0,0.0,0.0,265651200.0,10734653824.0,170483203680.0,220832238208.0,64.61,64.61,14.69,84.23,23825483722.0,52.31,37.25,98706055.0,68.0,3686400.0,4365774028800.0,136013414400.0,4501787443200.0,419.3695965430324,26.406046730855287,20.385553666126434,12319.594103807347,372.2143880009268
64,2048,48,48,2048,3,3,1,1,0,0,603.593567,585.822876,614.196655,NOT SUPPORT!,NOT SUPPORT!,206.287537,297.564484,150.919632,7,7,1,0.8541638400036987,0.0,0.0,0.0,5112084824064.0,277348352.0,0.0,19986415616.0,0.0,0.0,624575488.0,24130169728.0,411922243776.0,515889115456.0,64.67,64.67,15.0,84.74,56024686708.0,52.63,37.39,235625214.0,68.0,8667136.0,10264419827712.0,319782649856.0,10584202477568.0,438.62942519158395,25.69466115872976,20.51642913266838,12391.302443243405,374.3809265616012
64,2048,64,64,2048,3,3,1,1,0,0,1095.471191,1063.460693,1114.379883,NOT SUPPORT!,NOT SUPPORT!,445.866974,530.925964,268.009155,7,7,1,1.5452385599974177,0.0,0.0,0.0,9286793035776.0,503840768.0,0.0,36308025344.0,0.0,0.0,1134625792.0,42780558592.0,763130379744.0,933140645024.0,64.67,64.67,15.12,85.03,101782751095.0,52.82,37.44,434680342.0,68.0,15745024.0,18646705963008.0,580928405504.0,19227634368512.0,449.4479502216594,25.19573965193485,20.60529082196122,12443.14946977775,375.9473912591016
64,2048,96,96,2048,3,3,1,1,0,0,2516.634277,2443.187988,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,786.257507,1203.342041,NOT SUPPORT!,5,6,1,3.5586018240091133,0.0,0.0,0.0,21347061202944.0,1158152192.0,0.0,83459342336.0,0.0,0.0,2608104448.0,97248919552.0,1780636807168.0,2133984623328.0,64.39,64.39,15.23,84.87,233961747617.0,52.72,37.47,998514185.0,68.0,36192256.0,42862199242752.0,1335349477376.0,44197548720128.0,454.47855794937766,24.821203595370832,20.711277971254013,12419.919649885172,375.245544013013
64,2048,97,97,2048,3,3,1,1,0,0,2570.414551,2495.473633,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,788.804443,1203.479248,NOT SUPPORT!,5,6,1,3.6366859519963097,0.0,0.0,0.0,21803669913600.0,1182924800.0,0.0,85244518400.0,0.0,0.0,2663891200.0,99469176064.0,1826105473536.0,2188314159840.0,64.38,64.38,15.27,84.84,238962735489.0,52.7,37.47,1017885066.0,68.0,36966400.0,43779011788800.0,1363912294400.0,45142924083200.0,453.83832328272575,24.720874416846794,20.629087409689227,12413.203856225033,375.04263838105095
64,4096,4,4,4096,3,3,1,1,0,0,10.789888,8.537542,7.053539,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,64.748199,10.937117,2,7,1,0.013493855995789,0.0,0.0,0.0,38654705664.0,1048576.0,0.0,151060480.0,0.0,0.0,4720640.0,649082112.0,4268345056.0,5668634432.0,34.17,34.17,8.94,40.57,419878152.0,24.98,14.76,989546.0,68.0,32768.0,77612580864.0,2416967680.0,80029548544.0,123.29649371696135,18.749549882688772,14.117959008297538,5930.813888111349,179.11616077378164
64,4096,7,7,4096,3,3,1,1,0,0,43.794888,37.792194,34.471481,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,65.436798,19.286699,7,7,1,0.0458732480006454,0.0,0.0,0.0,241591910400.0,6553600.0,0.0,944128000.0,0.0,0.0,29504000.0,1318680192.0,19722805568.0,28575464288.0,58.12,58.12,13.49,74.7,2644040107.0,46.34,33.17,9825450.0,68.0,204800.0,485078630400.0,15106048000.0,500184678400.0,379.3070385332671,25.360726529269407,17.503991303828016,10903.624665795689,329.29972605792966
64,4096,8,8,4096,3,3,1,1,0,0,57.086868,52.189529,49.780396,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,66.114677,19.331301,7,7,1,0.0623440640042908,0.0,0.0,0.0,347892350976.0,9437184.0,0.0,1359544320.0,0.0,0.0,42485760.0,1437520768.0,27184860352.0,37973607744.0,60.69,60.69,13.9,79.1,3808777554.0,49.09,34.45,14368894.0,68.0,294912.0,698513227776.0,21752709120.0,720265936896.0,501.0473260140058,26.495112631432363,18.967540344117165,11553.079645985672,348.91387764684185
64,4096,15,15,4096,3,3,1,1,0,0,216.767395,190.526810,185.436401,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,134.766830,68.301483,7,7,1,0.2791587840023881,0.0,0.0,0.0,1633161314304.0,44302336.0,0.0,6382305280.0,0.0,0.0,199447040.0,9479083648.0,127339746464.0,172516394784.0,63.6,63.6,14.39,82.79,17889775959.0,51.4,36.84,72102982.0,68.0,1384448.0,3279131541504.0,102116884480.0,3381248425984.0,356.70625469133955,26.55296967266938,19.599577363168926,12112.276667443411,365.80215394234716
64,4096,16,16,4096,3,3,1,1,0,0,250.316925,220.279922,214.363464,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,135.567032,68.353134,7,7,1,0.3225242879980149,0.0,0.0,0.0,1894080577536.0,51380224.0,0.0,7401963520.0,0.0,0.0,231311360.0,10674334848.0,146227534976.0,196319327136.0,63.75,63.75,14.33,83.11,20748678308.0,51.6,36.93,83363840.0,68.0,1605632.0,3803016462336.0,118431416320.0,3921447878656.0,367.3716380923485,26.817438174688636,19.974843719484742,12158.612621075334,367.2015433477336
64,4096,24,24,4096,3,3,1,1,0,0,553.307373,529.524780,521.892212,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,316.143280,149.893356,7,7,1,0.7832839039944904,0.0,0.0,0.0,4677219385344.0,126877696.0,0.0,18278318080.0,0.0,0.0,571197440.0,23581544192.0,361357636992.0,478560406848.0,64.78,64.78,14.6,84.46,51247476148.0,52.45,37.27,210442816.0,68.0,3964928.0,9391122284544.0,292453089280.0,9683575373824.0,410.6421231358181,26.79776039723877,20.23480261897155,12362.791223515444,373.36792928922114
64,4096,32,32,4096,3,3,1,1,0,0,1029.108398,982.271057,966.936829,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,562.369751,264.818237,7,7,1,1.4526513920013682,0.0,0.0,0.0,8697308774400.0,235929600.0,0.0,33988608000.0,0.0,0.0,1062144000.0,41527664128.0,675646485696.0,879658648736.0,65.0,65.0,14.68,84.74,95304110791.0,52.64,37.37,392287393.0,68.0,7372800.0,17462830694400.0,543817728000.0,18006648422400.0,433.60609850095153,26.650991019143554,20.470040791702704,12395.712090009165,374.3621704384033
64,4096,48,48,4096,3,3,1,1,0,0,2410.755615,2339.477783,2431.192383,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,1223.128906,592.143921,7,7,1,3.404347360011651,0.0,0.0,0.0,20448339296256.0,554696704.0,0.0,79910993920.0,0.0,0.0,2497218560.0,93640323200.0,1632429791296.0,2055102520480.0,64.85,64.85,14.98,84.98,224102009420.0,52.79,37.45,936469911.0,68.0,17334272.0,41057055277056.0,1278575902720.0,42335631179776.0,452.10898182564154,25.934120662038016,20.600252667632308,12435.755433496983,375.5715170956069
64,4096,64,64,4096,3,3,1,1,0,0,4375.632324,4246.812500,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,2178.910400,NOT SUPPORT!,6,6,1,6.166665983984381,0.0,0.0,0.0,37147172143104.0,1007681536.0,0.0,145169121280.0,0.0,0.0,4536535040.0,166633023232.0,3025402827712.0,3717109842464.0,64.8,64.8,15.1,85.21,407134206552.0,52.94,37.47,1725941704.0,68.0,31490048.0,74585690210304.0,2322705940480.0,76908396150784.0,461.54354436518804,25.420877988980717,20.69037489077883,12471.633188910331,376.65505907282216
