,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,Registers Per Thread,Threads,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
218,0.0005437439996792,0.0,0.0,0.0,229376000.0,0.0,238288896.0,0.0,0.0,0.0,0.0,57.15,27.66,60.05,632879104.0,1284509056.0,5044223296.0,78.58,262144.0,0.39,89.99,0.0,32.0,4194304.0,697040896.0,0.0,697040896.0,1.101380803370623,0.5426516012044371,0.13818597137694993,1193.8888930415776,0.0
219,0.0005604480016066,0.0,0.0,0.0,697303040.0,0.0,368050176.0,0.0,0.0,0.0,0.0,59.69,20.06,62.06,681196800.0,1369814400.0,3446262816.0,87.62,262144.0,0.38,90.09,0.0,32.0,4194304.0,1762656256.0,0.0,1762656256.0,2.5875873991187275,1.2867847322965797,0.5114689012737211,2929.088082737608,0.0
220,0.0002946560000005,0.0,0.0,0.0,0.0,32768.0,142606336.0,4194304.0,0.0,0.0,131072.0,89.95,22.99,84.85,536983808.0,1073789248.0,537919328.0,10.99,270887.0,0.74,98.65,0.0,32.0,1048576.0,151027712.0,67108864.0,218136576.0,0.40622561192757606,0.20314654519617614,0.4055191264664876,689.4667598073016,212.11175065124738
221,0.0013821120025671,0.0,0.0,0.0,25231360.0,0.0,137822208.0,0.0,0.0,0.0,0.0,78.13,78.13,23.41,537387776.0,1077905664.0,4297055328.0,56.2,327680.0,0.19,79.67,0.0,32.0,8388608.0,188284928.0,0.0,188284928.0,0.35037069395489934,0.17467662921567131,0.04381719890202913,126.87394623630495,0.0
222,0.0014599039958298,0.0,0.0,0.0,44269568.0,0.0,149061632.0,0.0,0.0,0.0,0.0,39.44,39.44,21.34,547838976.0,1108548640.0,4571529120.0,48.58,2523136.0,1.39,82.88,0.0,32.0,8388608.0,237600768.0,0.0,237600768.0,0.4337054835616515,0.21433499571114895,0.05197402483132384,151.57363745593366,0.0
223,0.0007155520038546,0.0,0.0,0.0,65142784.0,0.0,143523840.0,0.0,0.0,0.0,0.0,76.23,76.23,38.74,538837120.0,1080943488.0,4299157408.0,72.9,393216.0,0.44,87.65,0.0,32.0,8388608.0,273809408.0,0.0,273809408.0,0.5081487481782992,0.2533059415590836,0.06368908649180588,356.3750523215877,0.0
224,0.000880480000644,0.0,0.0,0.0,87851008.0,0.0,164069376.0,0.0,0.0,0.0,0.0,37.37,37.37,32.03,539973248.0,1107970432.0,4856302272.0,69.84,2654208.0,2.42,87.4,0.0,32.0,8388608.0,339771392.0,0.0,339771392.0,0.6292374543710728,0.3066610643992348,0.06996504191244873,359.3912040553755,0.0
225,0.0008109119974286,0.0,0.0,0.0,112394240.0,0.0,167575552.0,0.0,0.0,0.0,0.0,67.25,67.25,34.81,541296000.0,1098372800.0,4858219168.0,79.08,458752.0,0.45,86.97,0.0,32.0,8388608.0,392364032.0,0.0,392364032.0,0.7248603943129083,0.3572230047940007,0.08076293358365014,450.62532263363715,0.0
226,0.0007144640028869,0.0,0.0,0.0,138772480.0,0.0,180387840.0,0.0,0.0,0.0,0.0,37.28,34.14,39.53,542894464.0,1101987424.0,5151023328.0,78.74,2785280.0,3.13,92.08,0.0,32.0,8388608.0,457932800.0,0.0,457932800.0,0.8435024307044693,0.4155517477121409,0.08890132520090967,596.9274205188858,0.0
227,0.0005048639990376,0.0,0.0,0.0,166985728.0,0.0,158072832.0,0.0,0.0,0.0,0.0,55.31,55.31,54.33,544741248.0,1091214688.0,4303355776.0,88.09,524288.0,0.83,94.45,0.0,32.0,8388608.0,492044288.0,0.0,492044288.0,0.9032624017485821,0.450914282414791,0.1143396720169297,907.6740547920738,0.0
228,0.0005627839961464,0.0,0.0,0.0,458752000.0,0.0,199753728.0,0.0,0.0,0.0,0.0,49.57,25.99,51.28,568607872.0,1141359136.0,2181038080.0,89.06,524288.0,0.75,95.03,0.0,32.0,8388608.0,1117257728.0,0.0,1117257728.0,1.9649002115820162,0.9788835895382888,0.5122596153846154,1848.8929160652997,0.0
229,0.0007849600009632,0.0,0.0,0.0,1394606080.0,0.0,333447168.0,0.0,0.0,0.0,0.0,41.59,12.85,43.42,665210624.0,1342294624.0,1207950592.0,84.25,2621440.0,2.68,95.57,0.0,32.0,8388608.0,3122659328.0,0.0,3122659328.0,4.6942415159021875,2.3263591108594053,2.585088619253725,3704.9061371680523,0.0
230,0.0007566080019014,0.0,0.0,0.0,0.0,32768.0,458260480.0,51429376.0,0.0,0.0,1630208.0,78.98,23.7,77.39,1233385728.0,2471957920.0,1257624928.0,36.36,9286796.0,9.73,96.9,101024.0,32.0,16777216.0,561152000.0,834666496.0,1395818496.0,1.1316966495659013,0.5646611071761286,1.1098845648835611,1718.138417943977,1027.40619719391
231,0.0030187839967953,0.0,0.0,0.0,25231360.0,0.0,318308352.0,0.0,0.0,0.0,0.0,45.63,45.63,24.94,1250311424.0,2502550144.0,9895939392.0,55.21,327680.0,0.09,81.41,0.0,32.0,8388608.0,368771072.0,0.0,368771072.0,0.29494337564334694,0.14735811503483703,0.03726488788907894,113.76926092868729,0.0
232,0.0027866559987262,0.0,0.0,0.0,44269568.0,0.0,327483392.0,0.0,0.0,0.0,0.0,92.71,92.71,27.31,1265488640.0,2536701792.0,10273938048.0,44.93,360448.0,0.1,84.48,0.0,32.0,8388608.0,416022528.0,0.0,416022528.0,0.32874457727253875,0.16400135377047897,0.040492995583225846,139.03803413557563,0.0
233,0.0017684480032103,0.0,0.0,0.0,65142784.0,0.0,336986112.0,0.0,0.0,0.0,0.0,44.48,44.48,41.57,1280871552.0,2565442464.0,10450250720.0,60.14,393216.0,0.18,88.9,0.0,32.0,8388608.0,467271680.0,0.0,467271680.0,0.3648076025034554,0.1821407755414779,0.0447139205096507,246.0805538373238,0.0
234,0.0021997760035348,0.0,0.0,0.0,87851008.0,0.0,346816512.0,0.0,0.0,0.0,0.0,41.22,41.22,33.39,1296118400.0,2601457600.0,10666402784.0,45.38,425984.0,0.16,88.44,0.0,32.0,8388608.0,522518528.0,0.0,522518528.0,0.4031410463735412,0.20085606161714878,0.0489873238974059,221.21947871023383,0.0
235,0.0015979520009694,0.0,0.0,0.0,112394240.0,0.0,356974592.0,0.0,0.0,0.0,0.0,90.05,90.05,44.09,1308334848.0,2629364800.0,10899917984.0,54.78,458752.0,0.23,90.48,0.0,32.0,8388608.0,581763072.0,0.0,581763072.0,0.4446591580812193,0.22125612695507296,0.0533731605002873,339.0646788530323,0.0
236,0.0016826559987185,0.0,0.0,0.0,138772480.0,0.0,367460352.0,0.0,0.0,0.0,0.0,39.04,39.04,42.15,1311353088.0,2657378560.0,11090841920.0,54.24,491520.0,0.23,93.65,0.0,32.0,8388608.0,645005312.0,0.0,645005312.0,0.49186242660527446,0.242722403841476,0.058156568874800085,356.99989080952696,0.0
237,0.001280287998389,0.0,0.0,0.0,166985728.0,0.0,378273792.0,0.0,0.0,0.0,0.0,49.58,38.31,53.66,1293359104.0,2650454400.0,11308535712.0,65.2,524288.0,0.33,96.41,0.0,32.0,8388608.0,712245248.0,0.0,712245248.0,0.550694115653745,0.2687257128438052,0.06298297729600874,518.1100494261254,0.0
238,0.0010728639974335,0.0,0.0,0.0,458752000.0,0.0,476577792.0,0.0,0.0,0.0,0.0,57.92,28.01,60.84,1266674944.0,2567481024.0,10088510688.0,79.57,524288.0,0.39,90.7,0.0,32.0,8388608.0,1394081792.0,0.0,1394081792.0,1.1005836963962239,0.5429764734261187,0.1381850934309086,1210.1625619425035,0.0
239,0.0011091199967879,0.0,0.0,0.0,1394606080.0,0.0,736100352.0,0.0,0.0,0.0,0.0,60.44,20.27,62.68,1365440000.0,2740749728.0,6892561632.0,88.5,524288.0,0.38,90.77,0.0,32.0,8388608.0,3525312512.0,0.0,3525312512.0,2.581814295758144,1.2862584554820031,0.5114662298604746,2960.1874770163895,0.0
