,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value,Metric Value
Metric Name,dram__bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed,gpu__time_duration.sum,l1tex__t_bytes.sum,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__t_bytes.sum,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__cycles_elapsed.avg,sm__cycles_elapsed.avg.per_second,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed
ID,,,,,,,,,,,,,,,,,,,,,
4463,204747264.0,21.7,21.7,478368.0,545177536.0,15.55,486236192.0,24.65,533901.61,1116089728.22,0.0,0.0,0.0,0.0,1382400.0,166348800.0,165888000.0,0.0,0.0,0.0,19.04
4464,204783744.0,21.63,21.63,474144.0,545187232.0,15.51,485446656.0,24.52,535709.22,1129844988.49,0.0,0.0,0.0,0.0,1382400.0,166348800.0,165888000.0,0.0,0.0,0.0,18.98
4465,10156416.0,2.84,1.21,412000.0,59095936.0,2.4,65444768.0,4.05,474242.41,1151073804.39,0.0,0.0,0.0,0.0,21600.0,22125600.0,22118400.0,0.0,0.0,0.0,2.68
4466,10083968.0,2.05,0.96,516224.0,59113472.0,1.87,59240576.0,3.18,596173.02,1154872726.8,0.0,0.0,0.0,0.0,21600.0,22125600.0,22118400.0,0.0,0.0,0.0,2.13
4467,10031360.0,1.85,0.67,744992.0,64002144.0,1.32,76322304.0,2.21,851784.7,1143347450.31,0.0,0.0,0.0,0.0,21600.0,22125600.0,22118400.0,0.0,0.0,0.0,1.49
4468,10265728.0,1.61,0.55,948320.0,71349856.0,1.04,83166624.0,1.79,1066653.09,1124781816.89,0.0,0.0,0.0,0.0,21600.0,22125600.0,22118400.0,0.0,0.0,0.0,1.19
4469,201070080.0,21.53,21.53,470624.0,536120992.0,15.47,478916736.0,24.52,528473.41,1122920648.77,0.0,0.0,0.0,0.0,1382400.0,163584000.0,163123200.0,0.0,0.0,0.0,20.23
4470,201109248.0,21.55,21.55,468352.0,536101312.0,15.47,478064608.0,24.54,528071.91,1127510734.25,0.0,0.0,0.0,0.0,1382400.0,163584000.0,163123200.0,0.0,0.0,0.0,20.25
4471,10155904.0,2.83,1.21,416352.0,59102144.0,2.4,65150912.0,4.04,474189.11,1138913974.5,0.0,0.0,0.0,0.0,21600.0,22125600.0,22118400.0,0.0,0.0,0.0,2.68
4472,10074368.0,2.36,0.95,521536.0,59113472.0,1.86,68675360.0,3.17,598699.37,1147954063.33,0.0,0.0,0.0,0.0,21600.0,22125600.0,22118400.0,0.0,0.0,0.0,2.12
4473,10022400.0,1.85,0.67,742112.0,64002144.0,1.32,76132384.0,2.22,849423.31,1144602586.69,0.0,0.0,0.0,0.0,21600.0,22125600.0,22118400.0,0.0,0.0,0.0,1.5
4474,10262656.0,1.61,0.54,944608.0,71349984.0,1.04,83621024.0,1.79,1067913.28,1130535923.66,0.0,0.0,0.0,0.0,21600.0,22125600.0,22118400.0,0.0,0.0,0.0,1.19
4475,204800000.0,21.6,21.6,473984.0,545196800.0,15.47,487030624.0,24.48,536666.87,1132246806.58,0.0,0.0,0.0,0.0,1382400.0,166348800.0,165888000.0,0.0,0.0,0.0,18.94
4476,204787328.0,21.69,21.69,471968.0,545184896.0,15.54,486755840.0,24.57,534349.13,1132172371.07,0.0,0.0,0.0,0.0,1382400.0,166348800.0,165888000.0,0.0,0.0,0.0,19.02
4477,10148352.0,2.57,1.21,411872.0,59134784.0,2.4,59240288.0,4.04,474257.13,1151467275.34,0.0,0.0,0.0,0.0,21600.0,22125600.0,22118400.0,0.0,0.0,0.0,2.68
4478,10080768.0,2.38,0.96,523392.0,59113408.0,1.88,68866048.0,3.19,594896.24,1136616992.12,0.0,0.0,0.0,0.0,21600.0,22125600.0,22118400.0,0.0,0.0,0.0,2.14
4479,10039296.0,1.85,0.67,744160.0,64001920.0,1.32,76267680.0,2.22,850014.52,1142246987.9,0.0,0.0,0.0,0.0,21600.0,22125600.0,22118400.0,0.0,0.0,0.0,1.5
4480,10268544.0,1.62,0.55,946720.0,71349920.0,1.04,83566688.0,1.79,1065534.11,1125500793.38,0.0,0.0,0.0,0.0,21600.0,22125600.0,22118400.0,0.0,0.0,0.0,1.19
4481,200987648.0,21.53,21.53,469280.0,536124576.0,15.47,478951968.0,24.44,528222.85,1125602735.79,0.0,0.0,0.0,0.0,1382400.0,163584000.0,163123200.0,0.0,0.0,0.0,20.24
4482,201041664.0,21.55,21.55,473856.0,536125408.0,15.49,478850240.0,24.61,527814.04,1113870114.63,0.0,0.0,0.0,0.0,1382400.0,163584000.0,163123200.0,0.0,0.0,0.0,20.26
4483,13230592.0,3.07,1.51,433984.0,67108864.0,2.59,73917696.0,4.11,495250.8,1141172937.93,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.91
4484,13240064.0,2.46,1.14,573024.0,67108864.0,1.93,78355648.0,3.11,655170.22,1143355639.94,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.2
4485,13317248.0,2.08,0.91,726112.0,68157440.0,1.51,83722080.0,2.46,827376.35,1139461063.65,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.74
4486,13518848.0,1.73,0.7,960672.0,75481056.0,1.13,92217760.0,1.87,1096997.09,1141905970.6,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.31
4487,5352960.0,17.75,4.66,64096.0,61324544.0,14.93,49229248.0,23.64,64877.61,1012194382.04,0.0,0.0,0.0,0.0,1572864.0,19398656.0,18874368.0,0.0,0.0,0.0,39.49
4488,5341824.0,17.86,4.68,57696.0,61327424.0,15.05,54836224.0,23.77,64493.8,1117820928.6,0.0,0.0,0.0,0.0,1572864.0,19398656.0,18874368.0,0.0,0.0,0.0,39.72
4489,13220224.0,3.06,1.51,431392.0,67108864.0,2.59,73703360.0,4.1,496206.22,1150244376.86,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.9
4490,13274112.0,2.46,1.15,572960.0,67108864.0,1.93,78369312.0,3.11,656233.48,1145339083.85,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.19
4491,13312640.0,2.08,0.91,726592.0,68157440.0,1.5,83647104.0,2.46,828321.26,1140008779.7,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.74
4492,13544576.0,1.72,0.7,967904.0,75481600.0,1.13,91774784.0,1.87,1098547.35,1134975526.35,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.31
4493,5350784.0,17.98,4.71,64800.0,61325184.0,15.14,49609504.0,23.9,64034.26,988183013.26,0.0,0.0,0.0,0.0,1572864.0,19398656.0,18874368.0,0.0,0.0,0.0,40.01
4494,5352576.0,17.79,4.67,64640.0,61328768.0,14.95,49228576.0,23.66,64757.11,1001811743.67,0.0,0.0,0.0,0.0,1572864.0,19398656.0,18874368.0,0.0,0.0,0.0,39.56
4495,13186304.0,5.59,3.01,217408.0,67108864.0,5.19,66933856.0,8.03,247712.54,1139390165.21,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,5.83
4496,13178752.0,4.35,2.27,291488.0,67108864.0,3.85,69425568.0,6.04,328612.43,1127361764.21,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,4.39
4497,13271552.0,3.62,1.83,363168.0,67633152.0,3.03,72070432.0,4.86,410516.63,1130376656.62,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,3.52
4498,13352192.0,3.05,1.47,457888.0,69204160.0,2.41,75856608.0,3.95,513114.8,1120612019.31,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,2.81
4499,60633856.0,22.94,20.53,146208.0,196442496.0,18.07,182551744.0,28.56,166924.93,1141694886.23,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.5
4500,60669184.0,22.95,20.59,153120.0,196439968.0,18.13,179767328.0,28.66,166627.35,1088214157.86,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.56
4501,13180928.0,5.57,3.0,219904.0,67108864.0,5.17,67041632.0,8.0,248594.3,1130467368.93,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,5.81
4502,13175808.0,4.35,2.27,292448.0,67108864.0,3.85,69392416.0,6.05,328265.24,1122473878.23,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,4.4
4503,13271168.0,3.65,1.85,364736.0,67633152.0,3.06,72015328.0,4.91,406715.63,1115095931.38,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,3.55
4504,13365632.0,3.05,1.48,455904.0,69203872.0,2.42,75712288.0,3.96,511524.37,1122000180.67,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,2.82
4505,60613504.0,22.92,20.54,154912.0,196441696.0,18.1,179849152.0,28.52,166798.06,1076727790.98,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.52
4506,60663296.0,22.89,20.53,152672.0,196466016.0,18.09,179634048.0,28.46,167001.83,1093860258.16,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.49
4507,13181568.0,5.55,2.99,219008.0,67108864.0,5.14,67319904.0,7.97,249698.74,1140135249.58,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,5.78
4508,13173888.0,4.34,2.27,291552.0,67108864.0,3.84,69350432.0,6.04,329092.33,1128760335.49,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,4.39
4509,13274240.0,3.62,1.82,364800.0,67633152.0,3.02,72333984.0,4.85,412086.8,1129623893.36,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,3.5
4510,13340032.0,2.75,1.48,444160.0,69204352.0,2.42,68283424.0,3.97,510937.8,1150346263.28,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,2.83
4511,60618112.0,23.0,20.59,156064.0,196439296.0,18.15,179728736.0,28.56,166455.46,1066584625.3,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.59
4512,60670720.0,22.84,20.48,153600.0,196449504.0,18.07,179676000.0,28.46,167429.96,1090038821.37,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.41
4513,13176704.0,5.57,3.0,221280.0,67108864.0,5.17,66999456.0,8.0,248658.06,1123725847.59,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,5.81
4514,13174656.0,4.35,2.27,292160.0,67108864.0,3.85,69398368.0,6.05,328250.52,1123529978.5,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,4.4
4515,13283584.0,3.63,1.84,364768.0,67633152.0,3.04,72079648.0,4.88,408905.67,1121002025.03,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,3.53
4516,13340160.0,3.03,1.48,456352.0,69203840.0,2.42,75316928.0,3.96,512038.0,1122024226.91,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,2.82
4517,60662912.0,23.04,20.63,155616.0,196444320.0,18.15,179611936.0,28.67,166249.59,1068332257.56,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.63
4518,60673280.0,22.74,20.4,153280.0,196451008.0,17.99,179922080.0,28.36,168130.3,1096883457.05,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.27
4519,13251456.0,3.07,1.51,433088.0,67108864.0,2.59,73955936.0,4.1,496873.26,1147280135.35,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.9
4520,13239552.0,2.47,1.15,576416.0,67108864.0,1.93,78476416.0,3.11,654299.85,1135117435.76,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.2
4521,13340672.0,1.68,0.91,719264.0,68157440.0,1.5,67815808.0,2.46,830230.15,1154277355.95,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.73
4522,13520000.0,1.72,0.7,960512.0,75482560.0,1.13,91907840.0,1.87,1099848.57,1145064896.72,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.31
4523,619568768.0,25.12,25.12,1235488.0,1532733408.0,16.72,1389418880.0,26.77,1396119.33,1130014482.81,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.22
4524,619454976.0,24.88,24.88,1233472.0,1532768480.0,16.56,1389662496.0,26.52,1409056.94,1142350166.4,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.03
4525,13223168.0,3.07,1.51,433760.0,67108864.0,2.59,73947360.0,4.09,496932.48,1145639250.93,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.9
4526,13239296.0,2.47,1.14,574304.0,67108864.0,1.92,78737376.0,3.1,657348.87,1144600891.46,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.19
4527,13318528.0,2.09,0.91,728608.0,68157440.0,1.51,83741664.0,2.47,826116.06,1133827868.42,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.74
4528,13533568.0,1.73,0.7,965248.0,75481376.0,1.13,92347552.0,1.87,1098766.24,1138325322.34,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.31
4529,69321216.0,19.69,19.5,184128.0,214598368.0,16.47,188740512.0,26.21,201049.11,1091898630.9,0.0,0.0,0.0,0.0,1572864.0,66584576.0,66060288.0,0.0,0.0,0.0,24.66
4530,69311744.0,19.64,19.47,183648.0,214585696.0,16.43,188637056.0,26.21,201300.81,1096123098.62,0.0,0.0,0.0,0.0,1572864.0,66584576.0,66060288.0,0.0,0.0,0.0,24.63
4531,13227776.0,3.07,1.51,433632.0,67108864.0,2.59,73917792.0,4.11,495163.61,1141898225.02,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.91
4532,13239808.0,2.12,1.14,567232.0,67108864.0,1.93,67316768.0,3.11,655585.0,1155761663.66,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.2
4533,13317888.0,2.11,0.92,734112.0,68157440.0,1.52,84109280.0,2.48,822384.26,1120243585.8,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.75
4534,13520000.0,1.74,0.7,966176.0,75481472.0,1.14,92523904.0,1.87,1096479.78,1134865467.35,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.31
4535,69343744.0,19.76,19.59,183456.0,214587552.0,16.55,188696576.0,26.39,200104.15,1090747362.57,0.0,0.0,0.0,0.0,1572864.0,66584576.0,66060288.0,0.0,0.0,0.0,24.78
4536,69339648.0,19.65,19.5,183680.0,214587840.0,16.46,188703520.0,26.19,201063.72,1094641344.85,0.0,0.0,0.0,0.0,1572864.0,66584576.0,66060288.0,0.0,0.0,0.0,24.66
4537,13215360.0,3.08,1.51,432896.0,67108864.0,2.59,73959008.0,4.11,495410.19,1144409246.53,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.91
4538,13239936.0,2.47,1.15,575072.0,67108864.0,1.93,78457056.0,3.12,653981.48,1137216698.92,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.2
4539,13318400.0,2.09,0.91,729248.0,68157440.0,1.5,83913056.0,2.46,828881.04,1136624354.18,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.74
4540,13520128.0,1.74,0.7,965568.0,75482304.0,1.14,92409632.0,1.88,1095917.78,1134998029.94,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.31
4541,709157760.0,25.07,25.07,1408704.0,1747337472.0,16.61,1585225888.0,26.59,1601110.19,1136583828.25,0.0,0.0,0.0,0.0,1572864.0,538443776.0,537919488.0,0.0,0.0,0.0,20.07
4542,709094272.0,25.18,25.18,1421120.0,1747326368.0,16.69,1585586304.0,26.74,1594102.67,1121722772.65,0.0,0.0,0.0,0.0,1572864.0,538443776.0,537919488.0,0.0,0.0,0.0,20.15
4543,13228288.0,3.07,1.51,432064.0,67108864.0,2.6,73839136.0,4.11,494746.52,1145076929.62,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.91
4544,13240448.0,2.48,1.15,575680.0,67108864.0,1.94,78463840.0,3.12,652818.43,1133995320.19,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.21
4545,13338752.0,2.08,0.91,734336.0,68157440.0,1.5,83724608.0,2.46,830127.98,1130447072.57,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.73
4546,13520000.0,1.73,0.7,961792.0,75481600.0,1.13,92322400.0,1.87,1100174.59,1143879958.03,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.31
4547,709101312.0,25.57,25.57,1400896.0,1747318720.0,16.94,1585173056.0,27.08,1570032.72,1120734674.25,0.0,0.0,0.0,0.0,1572864.0,538443776.0,537919488.0,0.0,0.0,0.0,20.46
4548,709148800.0,25.18,25.18,1386496.0,1747339872.0,16.69,1547115808.0,26.74,1594055.85,1149701010.21,0.0,0.0,0.0,0.0,1572864.0,538443776.0,537919488.0,0.0,0.0,0.0,20.16
4549,13232256.0,3.07,1.51,433536.0,67108864.0,2.59,73902432.0,4.1,495819.07,1143662980.87,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.9
4550,13260800.0,2.46,1.15,577056.0,67108864.0,1.93,78284256.0,3.11,655756.48,1136382745.32,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.2
4551,13321984.0,2.09,0.91,730784.0,68157440.0,1.51,83888352.0,2.46,827844.48,1132816921.94,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.74
4552,13517568.0,1.73,0.7,966784.0,75481728.0,1.13,92371808.0,1.87,1100385.2,1138191368.19,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.31
4553,709186176.0,24.95,24.95,1378272.0,1747341536.0,16.53,1584620256.0,26.43,1609380.3,1167679744.13,0.0,0.0,0.0,0.0,1572864.0,538443776.0,537919488.0,0.0,0.0,0.0,19.96
4554,709187200.0,24.83,24.83,1406592.0,1747346432.0,16.46,1585470912.0,26.36,1616485.19,1149221085.56,0.0,0.0,0.0,0.0,1572864.0,538443776.0,537919488.0,0.0,0.0,0.0,19.88
4555,13216640.0,3.07,1.51,432544.0,67108864.0,2.6,73854688.0,4.11,494868.74,1144088788.06,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.91
4556,13239936.0,2.46,1.14,571488.0,67108864.0,1.93,78362592.0,3.11,655183.15,1146451278.33,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.2
4557,13318400.0,2.09,0.91,728512.0,68157440.0,1.51,83692256.0,2.47,826294.93,1134222807.48,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.74
4558,13519744.0,1.73,0.7,964096.0,75480832.0,1.13,92345792.0,1.87,1097099.61,1137956812.51,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.31
4559,709192704.0,25.16,25.16,1384032.0,1747293248.0,16.67,1584905632.0,26.67,1595754.3,1152975000.79,0.0,0.0,0.0,0.0,1572864.0,538443776.0,537919488.0,0.0,0.0,0.0,20.13
4560,709130496.0,25.12,25.12,1407744.0,1747337792.0,16.65,1585031136.0,26.67,1598181.2,1135278291.87,0.0,0.0,0.0,0.0,1572864.0,538443776.0,537919488.0,0.0,0.0,0.0,20.1
4561,13216384.0,3.07,1.51,432864.0,67108864.0,2.59,73891200.0,4.1,496338.5,1146638436.09,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.9
4562,13239296.0,2.46,1.15,571808.0,67108864.0,1.93,78296224.0,3.11,654616.19,1144818164.81,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.2
4563,13319808.0,2.09,0.91,732576.0,68157440.0,1.5,84028160.0,2.46,828250.87,1130600607.13,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.74
4564,13546240.0,1.28,0.7,955616.0,75480896.0,1.13,68369280.0,1.87,1099710.37,1150786895.96,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.31
4565,709057408.0,25.63,25.63,1409504.0,1747314272.0,16.99,1585920128.0,27.2,1565859.98,1110929789.12,0.0,0.0,0.0,0.0,1572864.0,538443776.0,537919488.0,0.0,0.0,0.0,20.52
4566,709138688.0,25.26,25.26,1398912.0,1747333248.0,16.74,1585384064.0,26.8,1589059.83,1135925514.5,0.0,0.0,0.0,0.0,1572864.0,538443776.0,537919488.0,0.0,0.0,0.0,20.22
4567,13234304.0,3.08,1.51,434432.0,67108864.0,2.6,73932384.0,4.11,494709.87,1138750990.65,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.91
4568,13251328.0,2.47,1.15,573856.0,67108864.0,1.94,78427008.0,3.12,653101.94,1138093780.4,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,2.2
4569,13318784.0,2.09,0.91,731488.0,68157440.0,1.51,83969664.0,2.46,827565.83,1131345740.92,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.74
4570,13516928.0,1.73,0.7,960800.0,75481024.0,1.14,91870848.0,1.87,1096198.43,1140922591.51,0.0,0.0,0.0,0.0,24576.0,25174016.0,25165824.0,0.0,0.0,0.0,1.31
4571,619624704.0,24.94,24.94,1237664.0,1532727104.0,16.6,1390779520.0,26.56,1405964.48,1135982367.98,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.08
4572,619532672.0,25.12,25.12,1238976.0,1532757760.0,16.73,1389928864.0,26.79,1395936.7,1126685830.64,0.0,0.0,0.0,0.0,1572864.0,472383488.0,471859200.0,0.0,0.0,0.0,20.22
4573,19312640.0,9.16,4.35,218464.0,85615136.0,6.47,85294048.0,11.19,251419.31,1150850093.45,0.0,0.0,0.0,0.0,37636.0,28904448.0,28923266.0,0.0,0.0,0.0,6.62
4574,19426816.0,8.16,3.73,258752.0,85623712.0,5.76,87897408.0,9.82,295005.56,1140109276.66,0.0,0.0,0.0,0.0,37636.0,28904448.0,28923266.0,0.0,0.0,0.0,5.64
4575,19270144.0,5.63,2.67,365760.0,89512992.0,3.98,90354336.0,6.88,409270.43,1118958951.02,0.0,0.0,0.0,0.0,37636.0,28904448.0,28923266.0,0.0,0.0,0.0,4.06
4576,19400832.0,4.48,2.14,458240.0,96710176.0,3.17,94128608.0,5.51,513198.2,1119933230.85,0.0,0.0,0.0,0.0,37636.0,28904448.0,28923266.0,0.0,0.0,0.0,3.24
4577,71991296.0,29.46,20.34,183776.0,245574240.0,20.59,221160768.0,33.18,200077.78,1088704606.57,0.0,0.0,0.0,0.0,2365444.0,67415154.0,68597876.0,0.0,0.0,0.0,29.64
4578,72153088.0,29.35,20.19,183808.0,245566880.0,20.36,220684544.0,32.81,201947.89,1098689332.83,0.0,0.0,0.0,0.0,2365444.0,67415154.0,68597876.0,0.0,0.0,0.0,29.36
4579,19277184.0,9.14,4.33,218272.0,85705248.0,6.45,85300768.0,11.16,252042.28,1154716490.33,0.0,0.0,0.0,0.0,37636.0,28904448.0,28923266.0,0.0,0.0,0.0,6.6
4580,19418624.0,8.15,3.72,256480.0,85669504.0,5.75,87226560.0,9.81,295337.7,1151503835.4,0.0,0.0,0.0,0.0,37636.0,28904448.0,28923266.0,0.0,0.0,0.0,5.63
4581,19266688.0,5.64,2.67,363392.0,89523520.0,3.98,90169440.0,6.89,408737.3,1124783419.27,0.0,0.0,0.0,0.0,37636.0,28904448.0,28923266.0,0.0,0.0,0.0,4.07
4582,19372544.0,4.48,2.13,458688.0,96722112.0,3.16,93753600.0,5.49,514535.02,1121753825.08,0.0,0.0,0.0,0.0,37636.0,28904448.0,28923266.0,0.0,0.0,0.0,3.23
4583,72003712.0,29.38,20.24,181696.0,245589184.0,20.44,220418656.0,32.76,201130.74,1106962953.18,0.0,0.0,0.0,0.0,2365444.0,67415154.0,68597876.0,0.0,0.0,0.0,29.48
4584,72189056.0,29.46,20.32,185312.0,245628128.0,20.48,220569248.0,32.96,200787.56,1083510811.8,0.0,0.0,0.0,0.0,2365444.0,67415154.0,68597876.0,0.0,0.0,0.0,29.53
4585,13183744.0,5.59,3.01,219968.0,67108864.0,5.18,67257280.0,8.03,247856.41,1126783929.51,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,5.82
4586,13180288.0,4.37,2.28,292448.0,67108864.0,3.86,69407264.0,6.07,327378.98,1119443393.29,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,4.41
4587,13280000.0,3.61,1.83,363776.0,67633152.0,3.03,71985696.0,4.87,410234.06,1127710611.9,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,3.52
4588,13346432.0,3.04,1.48,455808.0,69204256.0,2.41,75514144.0,3.95,512112.06,1123525816.91,0.0,0.0,0.0,0.0,49152.0,25182208.0,25165824.0,0.0,0.0,0.0,2.82
4589,60643712.0,22.97,20.55,156128.0,196441248.0,18.12,179840384.0,28.58,166752.31,1068048747.28,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.53
4590,60664064.0,22.84,20.45,154848.0,196460096.0,18.03,179809760.0,28.35,167614.93,1082448116.38,0.0,0.0,0.0,0.0,3145728.0,60817408.0,59768832.0,0.0,0.0,0.0,31.37
