Metric Name,dram__bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed,gpu__time_duration.sum,l1tex__t_bytes.sum,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__t_bytes.sum,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__cycles_elapsed.avg,sm__cycles_elapsed.avg.per_second,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed
261,896.0,2.25,0.01,5440.0,1536.0,2.25,384064.0,1.7,4632.41,851545479.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
262,7808.0,2.09,0.09,5664.0,18048.0,2.09,359360.0,1.43,5153.5,909869350.28,0.0,24576.0,46080.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
263,7040.0,2.47,0.09,4800.0,4608.0,2.47,276512.0,1.34,4229.48,881141975.31,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
264,4224.0,1.59,0.04,7296.0,8192.0,1.59,457376.0,1.41,6609.74,905940342.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
265,32896.0,2.19,0.36,6048.0,65536.0,2.19,460960.0,1.81,5244.5,867146164.02,0.0,61440.0,122880.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
266,4224.0,0.92,0.02,13568.0,4160.0,0.75,623648.0,0.92,13834.5,1019641804.25,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,11075712.0,54.55,36.62,17280.0,22151168.0,21.98,45019520.0,65.91,16901.28,978083204.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.78
268,733649152.0,70.18,70.18,536672.0,841896960.0,15.06,1610413408.0,69.74,591729.65,1102590871.42,0.0,142598144.0,390414336.0,5537792.0,0.0,0.0,0.0,0.0,0.0,0.0,27.76
269,11696640.0,68.27,8.44,76192.0,88611328.0,48.93,136283232.0,68.27,78240.91,1026891371.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5
270,1024.0,2.23,0.01,5536.0,1856.0,2.23,385312.0,1.69,4675.2,844509339.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
271,24064.0,2.12,0.25,5888.0,50848.0,2.12,427168.0,1.64,5359.22,910193991.55,0.0,63936.0,112640.0,14720.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29
272,1152.0,1.51,0.01,7616.0,1088.0,1.51,427040.0,1.27,6877.33,903011204.48,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
273,1920.0,1.56,0.02,7104.0,3392.0,1.56,444736.0,1.36,6698.96,942984651.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
274,3584.0,2.18,0.04,5440.0,13440.0,2.18,329536.0,1.39,4885.41,898052832.24,0.0,5874.0,13888.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
275,5248.0,0.92,0.02,12640.0,5056.0,0.78,598432.0,0.92,13361.61,1057089486.64,0.0,274.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
276,1408.0,1.81,0.01,6560.0,2368.0,1.81,424448.0,1.51,5765.07,878822267.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
277,30976.0,2.19,0.33,6080.0,65248.0,2.19,452352.0,1.74,5306.09,872712597.47,0.0,81600.0,143872.0,18944.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66
278,1408.0,1.56,0.01,7520.0,1152.0,1.56,427008.0,1.32,6656.7,885199960.6,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
279,121728.0,2.53,0.97,7680.0,243200.0,2.03,869088.0,2.54,7069.78,920543981.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
280,37841024.0,8.52,5.45,411360.0,89011200.0,2.46,163692832.0,8.52,393237.43,955944734.36,0.0,14029600.0,39185600.0,60800.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13
281,121856.0,5.57,0.8,8736.0,956512.0,4.79,1610400.0,7.88,8648.17,989945818.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06
282,11264.0,1.5,0.09,7520.0,22400.0,1.5,489248.0,1.4,7168.87,953307230.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
283,22528.0,2.43,0.25,5504.0,89472.0,2.43,431616.0,1.77,5021.72,912376857.24,0.0,36438.0,84160.0,11184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
284,33536.0,0.66,0.03,53088.0,34400.0,0.18,1927008.0,0.66,59801.59,1126461584.4,0.0,1462.0,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
285,2097280.0,18.49,13.79,9728.0,4194304.0,9.21,7673376.0,28.66,8541.28,878009639.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89
286,4194432.0,21.02,15.23,15840.0,16777216.0,10.16,15826720.0,30.98,15447.5,975220959.6,0.0,4718592.0,11534336.0,1048576.0,0.0,0.0,0.0,0.0,0.0,0.0,34.51
287,2097408.0,50.92,5.78,19488.0,16773472.0,35.69,25906368.0,50.92,20373.35,1045430616.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03
288,7372928.0,43.56,29.0,14688.0,14745600.0,17.56,30358336.0,53.55,14272.61,971719166.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.38
289,1696116224.0,58.35,58.35,1484992.0,1739980544.0,11.47,3490770848.0,56.46,1645556.31,1108124700.21,0.0,279244800.0,775987200.0,3686400.0,0.0,0.0,0.0,0.0,0.0,0.0,19.61
290,7620352.0,65.22,8.0,52000.0,58984960.0,47.65,91587776.0,66.26,53720.52,1033086894.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7
291,7372928.0,42.61,28.35,14976.0,14745600.0,17.18,30345504.0,52.19,14586.63,974000375.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94
292,1725688320.0,58.4,58.4,1508832.0,1769473280.0,11.48,3548805216.0,56.44,1673055.37,1108841388.82,0.0,283852800.0,788889600.0,3686400.0,0.0,0.0,0.0,0.0,0.0,0.0,19.61
293,7610752.0,65.66,7.89,52608.0,58962336.0,47.08,92436928.0,65.66,54359.13,1033286375.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.36
294,473728.0,5.48,3.44,8736.0,947072.0,3.32,2076512.0,8.41,7786.74,891339370.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48
295,947200.0,15.05,7.43,7808.0,3788288.0,11.55,5050400.0,22.9,7130.74,913260853.07,0.0,1539640.0,3553536.0,473536.0,0.0,0.0,0.0,0.0,0.0,0.0,24.36
296,1420672.0,14.57,14.57,7200.0,1894144.0,5.3,3610144.0,20.76,5513.48,765761316.87,0.0,59192.0,0.0,59192.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97
297,131200.0,2.61,1.03,8160.0,262144.0,2.04,918688.0,2.64,7198.15,882125998.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74
298,262272.0,3.14,1.88,8064.0,1048576.0,2.42,1196704.0,3.64,7828.09,970745609.2,0.0,294912.0,720896.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29
299,131328.0,5.86,0.81,9088.0,1048576.0,4.8,1741504.0,8.53,9177.54,1009852226.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11
300,1152.0,2.39,0.01,5344.0,2048.0,2.39,381152.0,1.79,4356.54,815220253.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
301,2176.0,2.41,0.03,5760.0,8192.0,2.41,331360.0,1.56,4378.17,760098379.63,0.0,3328.0,7680.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
302,3200.0,2.52,0.04,4864.0,4096.0,2.52,278208.0,1.38,4144.83,852145010.96,0.0,128.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
303,4224.0,1.73,0.04,7040.0,8192.0,1.73,447136.0,1.51,6073.93,862773569.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
304,332032.0,4.83,2.9,6976.0,706464.0,3.66,1530560.0,6.32,6482.11,929201707.44,0.0,475136.0,1179648.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96
305,4096.0,2.88,0.06,4416.0,8192.0,2.88,271200.0,1.53,3657.04,828133387.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
306,455680.0,5.48,3.47,8608.0,911232.0,3.4,1975136.0,7.82,7424.76,862541735.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
307,911360.0,14.91,7.39,7840.0,3644736.0,11.51,4839040.0,22.53,6917.76,882367252.46,0.0,1480774.0,3417248.0,455592.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3
308,1367040.0,14.29,14.29,6816.0,1822432.0,5.3,3405632.0,20.8,5382.8,789729503.56,0.0,56949.0,0.0,56949.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
309,119424.0,2.48,0.95,8032.0,238464.0,2.02,857504.0,2.48,7105.17,884607403.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
310,238592.0,5.53,2.47,5824.0,953664.0,5.23,1464128.0,7.43,5455.28,936689178.88,0.0,388102.0,896160.0,119208.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31
311,357632.0,4.43,3.93,5760.0,476896.0,2.94,1116992.0,6.52,5157.93,895473251.03,0.0,14901.0,0.0,14901.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34
312,640.0,2.66,0.01,4768.0,1024.0,2.66,361760.0,1.9,3913.65,820815467.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
313,32640.0,2.06,0.32,6272.0,68864.0,2.06,463104.0,1.67,5688.15,906911375.66,0.0,43008.0,90112.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
314,640.0,2.06,0.01,5664.0,576.0,2.06,362304.0,1.48,5046.57,890991185.39,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
315,3712.0,1.72,0.03,6912.0,7104.0,1.72,439648.0,1.48,6107.35,883586784.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
316,7168.0,2.19,0.08,5568.0,28352.0,2.19,360512.0,1.48,4988.85,895986323.97,0.0,12140.0,28512.0,3544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
317,10752.0,0.82,0.03,19904.0,11200.0,0.5,837568.0,0.82,20965.83,1053347735.8,0.0,507.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
318,2097280.0,18.51,13.97,9504.0,4194304.0,9.31,7601888.0,28.73,8445.19,888592717.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01
319,281002112.0,50.62,50.62,292864.0,318763264.0,11.01,618296992.0,50.9,314127.83,1072606511.33,0.0,51904512.0,143654912.0,1048576.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08
320,2097408.0,46.51,6.2,17952.0,16764928.0,32.08,22144448.0,52.32,18984.72,1057526861.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66
321,384.0,2.65,0.01,4992.0,448.0,2.65,366592.0,1.91,3927.26,786710588.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
322,1152.0,2.14,0.01,5664.0,3136.0,2.14,328608.0,1.37,4882.56,862033113.62,0.0,3368.0,6784.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
323,1408.0,2.44,0.02,4896.0,1248.0,2.44,276576.0,1.32,4271.09,872363683.13,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
324,524416.0,6.28,3.89,8288.0,1048576.0,3.61,2319904.0,10.03,7608.2,917978246.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8
325,1048704.0,10.15,7.33,8768.0,4194304.0,5.58,3953824.0,15.93,8000.89,912510137.88,0.0,1179648.0,2883584.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74
326,524544.0,25.71,3.17,9408.0,4194304.0,17.28,6166688.0,29.15,9274.46,985806012.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29
327,2048.0,1.72,0.02,6880.0,3968.0,1.72,433696.0,1.47,6070.2,882297049.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
328,160256.0,3.01,1.38,6848.0,340672.0,2.54,961184.0,3.43,6574.3,960031585.32,0.0,229888.0,570880.0,31616.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27
329,2048.0,2.78,0.03,4416.0,3968.0,2.78,265056.0,1.45,3767.93,853244095.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
330,268928.0,3.85,2.08,8032.0,537600.0,2.61,1375968.0,5.28,7328.17,912371347.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49
331,182024448.0,20.49,20.49,458528.0,196761600.0,4.24,402640576.0,23.09,503136.35,1097285993.12,0.0,31012800.0,86620800.0,134400.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13
332,269056.0,12.61,1.69,8736.0,2122784.0,9.18,3179328.0,16.72,8977.24,1027614553.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51
333,1024.0,2.4,0.01,5440.0,1728.0,2.4,380640.0,1.78,4347.57,799186410.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
334,2048.0,2.21,0.02,5920.0,6720.0,2.21,333728.0,1.44,4768.89,805555555.56,0.0,2938.0,6944.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
335,2816.0,2.73,0.04,4672.0,3424.0,2.73,269536.0,1.44,3826.09,818941051.5,0.0,105.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
336,32896.0,1.65,0.26,7648.0,65536.0,1.62,575392.0,1.65,7155.37,935587130.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
337,622720.0,2.27,1.01,33120.0,2494080.0,0.91,3889248.0,2.46,34938.7,1054912551.44,0.0,421888.0,1155072.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
338,33024.0,1.67,0.27,7104.0,65536.0,1.67,503776.0,1.49,6907.81,972383842.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03
339,8320.0,1.52,0.07,7712.0,16384.0,1.52,483040.0,1.4,7096.33,920167704.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
340,663680.0,7.78,5.05,7808.0,1412800.0,5.14,2791424.0,12.2,7383.52,945635056.16,0.0,950272.0,2359296.0,131072.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71
341,73856.0,2.0,0.73,6016.0,49152.0,2.0,406240.0,1.44,5738.43,953860692.47,0.0,1024.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
342,243328.0,3.71,1.93,8128.0,486400.0,2.56,1290144.0,4.9,7154.2,880192384.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
343,163438464.0,18.52,18.52,457248.0,178022400.0,3.86,364683200.0,21.07,499806.98,1093076364.43,0.0,28059200.0,78371200.0,121600.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
344,243456.0,11.98,1.54,9184.0,1914144.0,8.58,3055808.0,15.81,8912.56,970443766.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
345,6784.0,1.58,0.06,7424.0,13376.0,1.58,468928.0,1.43,6727.48,906180156.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
346,13440.0,2.37,0.16,5376.0,53504.0,2.37,381984.0,1.63,4807.87,894321125.44,0.0,22276.0,51840.0,6688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
347,20992.0,2.29,0.25,5376.0,26752.0,2.29,330400.0,1.45,4694.74,873277667.55,0.0,836.0,0.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
348,2560.0,1.74,0.02,7072.0,4992.0,1.74,441632.0,1.51,6028.02,852378184.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
349,42496.0,2.38,0.46,5920.0,97280.0,2.38,497952.0,1.95,5242.48,885554304.3,0.0,169728.0,299520.0,39936.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
350,22656.0,2.37,0.28,5312.0,14976.0,2.37,314592.0,1.43,4491.31,845503541.95,0.0,312.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
351,1408.0,1.82,0.01,6496.0,2560.0,1.82,422112.0,1.51,5728.28,881816160.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
352,2688.0,2.24,0.03,5216.0,10240.0,2.24,319168.0,1.39,4719.94,904897324.47,0.0,5024.0,12288.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
353,3968.0,2.35,0.05,4992.0,5120.0,2.35,286624.0,1.33,4446.83,890791933.76,0.0,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
354,1152.0,2.18,0.01,5888.0,1856.0,2.18,400128.0,1.69,4841.31,822234173.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
355,2048.0,2.25,0.02,5728.0,7232.0,2.25,333312.0,1.46,4673.89,815972222.22,0.0,3074.0,7200.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
356,2944.0,2.33,0.04,4992.0,3680.0,2.33,284192.0,1.3,4480.24,897484122.74,0.0,113.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
357,3712.0,1.55,0.03,7360.0,7104.0,1.55,454208.0,1.38,6782.98,921600744.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
358,7296.0,2.29,0.09,5600.0,28352.0,2.29,350688.0,1.51,4784.24,854328703.7,0.0,12140.0,28512.0,3544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
359,10880.0,2.45,0.14,5184.0,14208.0,2.45,302816.0,1.43,4307.87,830993512.8,0.0,443.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
360,471424.0,5.57,3.56,8416.0,942400.0,3.44,2034592.0,8.41,7492.63,890283938.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56
361,942592.0,15.17,7.47,7808.0,3769472.0,11.6,5097920.0,23.45,7067.48,905159001.21,0.0,1532338.0,3536960.0,471184.0,0.0,0.0,0.0,0.0,0.0,0.0,24.47
362,1413632.0,14.7,14.7,6720.0,1884768.0,5.38,3552800.0,20.83,5420.89,806679894.18,0.0,58898.0,0.0,58898.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04
363,640.0,2.88,0.01,4512.0,960.0,2.88,353184.0,2.01,3612.26,800589374.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
364,1024.0,2.27,0.01,5312.0,3840.0,2.27,311456.0,1.39,4618.74,869491856.31,0.0,2172.0,5504.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
365,512.0,3.21,0.01,4064.0,960.0,3.21,248096.0,1.57,3240.07,797262321.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
366,768.0,2.38,0.01,5184.0,1280.0,2.38,372800.0,1.75,4385.19,845907636.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
367,3328.0,2.11,0.04,5568.0,9920.0,2.11,332128.0,1.35,5030.46,903459583.87,0.0,10432.0,20992.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
368,3968.0,2.53,0.05,4832.0,3840.0,2.53,277760.0,1.38,4131.13,854952324.01,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
369,119424.0,2.4,0.95,7872.0,238464.0,2.01,840160.0,2.4,7119.74,904438610.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
370,238592.0,5.96,2.6,5760.0,953664.0,5.51,1500256.0,8.56,5173.28,898138503.09,0.0,388102.0,896160.0,119208.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76
371,357760.0,4.28,3.9,5792.0,476896.0,2.93,1075584.0,5.69,5166.83,892063766.11,0.0,14901.0,0.0,14901.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34
372,11392.0,1.56,0.09,7584.0,22400.0,1.56,489632.0,1.46,6913.67,911612165.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
373,22528.0,2.53,0.26,5504.0,89472.0,2.53,425408.0,1.8,4822.85,876244885.87,0.0,36438.0,84160.0,11184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89
374,33664.0,2.23,0.39,5376.0,44768.0,2.23,362624.0,1.52,4861.63,904320987.65,0.0,1398.0,0.0,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
375,27264.0,1.64,0.22,7584.0,54400.0,1.64,547168.0,1.63,6899.89,909795475.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
376,54656.0,2.96,0.63,5440.0,217408.0,2.96,599328.0,2.62,4913.3,903179466.23,0.0,88854.0,205472.0,27176.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13
377,27264.0,0.65,0.02,57984.0,24320.0,0.16,2077440.0,0.65,65097.33,1122677520.24,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,6272.0,1.61,0.05,7360.0,12288.0,1.61,467488.0,1.47,6566.83,892232789.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
379,497792.0,6.71,4.22,7328.0,1059776.0,4.59,2174464.0,10.21,6659.63,908792252.95,0.0,712704.0,1769472.0,98304.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08
380,6272.0,2.84,0.1,4576.0,12288.0,2.84,279456.0,1.54,3730.39,815207362.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
381,3840.0,1.46,0.03,7328.0,7360.0,1.46,452256.0,1.29,7182.67,980167394.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
382,7552.0,2.15,0.08,5344.0,29248.0,2.15,341568.0,1.38,5092.63,952962131.29,0.0,12378.0,28960.0,3656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
383,11136.0,0.82,0.03,20768.0,11328.0,0.49,860960.0,0.82,21545.93,1037457912.46,0.0,521.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
384,26112.0,1.66,0.22,7456.0,51776.0,1.66,538208.0,1.62,6781.06,909476335.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
385,2095744.0,15.67,11.21,11616.0,4467360.0,10.09,7959936.0,24.31,10416.65,896750012.75,0.0,3005088.0,7461888.0,413952.0,0.0,0.0,0.0,0.0,0.0,0.0,34.92
386,233344.0,2.36,2.25,7232.0,155264.0,2.36,652832.0,3.43,5853.09,809332493.44,0.0,3234.0,0.0,3234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
387,117504.0,2.5,0.93,7872.0,234880.0,1.99,867680.0,2.56,7136.52,906569933.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
388,235008.0,6.08,2.55,5760.0,939456.0,5.43,1537696.0,9.28,5203.87,903449717.08,0.0,382024.0,881888.0,117432.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58
389,352384.0,4.38,3.92,5856.0,469760.0,2.96,1083488.0,6.25,5085.83,868482468.12,0.0,14679.0,0.0,14679.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
390,3276928.0,30.7,20.18,9472.0,6553600.0,12.85,13636448.0,40.51,9113.37,962137919.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34
391,1951301888.0,75.79,75.79,1339520.0,1966080000.0,14.63,3964968928.0,73.27,1457832.89,1088324839.41,0.0,310476800.0,866713600.0,1638400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.63
392,3277056.0,52.98,6.94,24768.0,26063680.0,37.8,36520608.0,57.39,26542.44,1071642621.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.13
393,1920.0,1.76,0.02,6624.0,3456.0,1.76,423776.0,1.46,5938.72,896546229.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
394,29440.0,2.29,0.32,5888.0,67008.0,2.29,447040.0,1.75,5205.56,884095712.56,0.0,117504.0,207360.0,27648.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44
395,15744.0,2.36,0.2,5408.0,10368.0,2.36,308640.0,1.4,4512.37,834388012.27,0.0,216.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
396,256.0,2.66,0.0,4736.0,64.0,2.66,361504.0,1.9,3905.74,824691879.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
397,1024.0,1.9,0.01,5856.0,1664.0,1.9,373024.0,1.4,5474.69,934884765.23,0.0,5536.0,14848.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
398,256.0,2.47,0.0,5312.0,96.0,2.47,285888.0,1.39,4218.96,794232485.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
399,1536.0,1.77,0.01,6592.0,2816.0,1.77,423520.0,1.48,5892.83,893937095.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
400,2944.0,2.26,0.04,5312.0,11264.0,2.26,326496.0,1.42,4692.37,883352855.87,0.0,5296.0,12800.0,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
401,4352.0,2.29,0.05,5024.0,5632.0,2.29,285216.0,1.28,4560.72,907787066.53,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
