Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s,kernel_nums
1.5391996122408336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9027712.0,29790912.0,18059776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.830399801314236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49695872.0,122741792.0,69794304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1903994589227543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6291584.0,21229792.0,12591104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.91679973999032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125063168.0,254318464.0,145194496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5423998690934483e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8872064.0,29631904.0,17744896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.3760057917590925e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524416.0,1953312.0,1048576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.111997321419295e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983168.0,3480672.0,1966080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.630399706822366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101444992.0,212884448.0,121244800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.401600099301751e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42020224.0,109729312.0,62231296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.131199868834751e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91585664.0,195861216.0,111362304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.095994339226714e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097280.0,7236576.0,4194304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.559995932396658e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179776.0,4206240.0,2359296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.169600299213372e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14450816.0,47306368.0,28899840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9536000000091083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33141888.0,94391776.0,53409792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0003141440009728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530362368.0,963541856.0,551110528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0351994927709503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13516928.0,44338208.0,27008512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.12800142300597e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2107520.0,7182112.0,4214784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4495998297766692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8388736.0,27848096.0,16769024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.491199641399747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117771008.0,241684192.0,137475712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5712005548607043e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9421184.0,31119808.0,18855936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.535999967426587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80813312.0,177045344.0,100622464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4543999999988695e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17203584.0,56130080.0,34404736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.449600511862921e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7340160.0,24794144.0,14680064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.392001854519174e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704064.0,5845344.0,3407872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.526399737801176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80860928.0,176707680.0,100751616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.183998206138453e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3379328.0,11511264.0,6758400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.518399598715604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24999168.0,79779264.0,45209600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.275200126674757e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15564928.0,51094208.0,31130624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.799995888833608e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,538752.0,159744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.832004798035803e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138368.0,730432.0,276480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.448000261968173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98149376.0,206881024.0,117886464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.520000032489503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80863616.0,176731616.0,100718464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.56800439127983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3670144.0,12340000.0,7340032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.182400069650148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19019648.0,66901472.0,37740160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001672639967543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288540288.0,539468288.0,308339712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4688002723304493e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7782528.0,25902432.0,15567872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.550399678675287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137466752.0,275805664.0,157328768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.88800407427732e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891328.0,13224096.0,7782400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.159999545841708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18528000.0,65138016.0,36951936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.819200262200994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104667520.0,218525536.0,124307840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.302400065070296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114410240.0,235851776.0,134391040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.859200297192668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11927680.0,39459072.0,23858688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.087999092976588e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3317888.0,11286368.0,6635520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0002282559967706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390934144.0,719513696.0,411304960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.503997343788228e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614528.0,2242848.0,1228800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.822399967100366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104728448.0,218222432.0,124517248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.703999048847102e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2654336.0,9064544.0,5308416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001281600019431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216127488.0,412249728.0,235964032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.152000293834281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111270656.0,229769408.0,130934400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.158399869629779e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111244288.0,229912032.0,131054208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0002581440041987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438724608.0,803235072.0,459438592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.408002632706071e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589952.0,2170208.0,1179648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1167996406706664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4984448.0,16797920.0,9967616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0047996023077616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046976.0,13839936.0,8093696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.960004833794001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196736.0,928256.0,393216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5712002586130933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9332864.0,30891552.0,18672640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0006633599967838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135942656.0,2020612832.0,1156097408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.526400130676558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8716416.0,29205792.0,17427456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2224000862063988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6291584.0,20966368.0,12590080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.176000167627341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55611648.0,132627424.0,75730816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.060799867781595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54301824.0,130837728.0,74397952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.760001323104303e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046976.0,13724000.0,8093696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2303997513275254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15564928.0,50422752.0,31130624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2656000680814174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20397696.0,70638304.0,39862528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.992004567934374e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145856.0,10777568.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.256004259901063e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,253792.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6736004005797573e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9732224.0,32227072.0,19452416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5039999999992368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8388736.0,27885280.0,16773632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.512004771001876e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32128.0,364736.0,64000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1023994824154348e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13762688.0,45473024.0,27523584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.472000000050771e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3539072.0,12039648.0,7078912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.99999576166777e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130048.0,7266272.0,4259840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0002243200012997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382543232.0,702801216.0,402667392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.57600174814656e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45184.0,409440.0,90112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4112003866156344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7987328.0,26692384.0,15969280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.667199966090412e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45508736.0,115573728.0,65573632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3583997096965016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16777600.0,54396096.0,33548288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.883200000007881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32153088.0,92670592.0,52461056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2768000444031798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6422656.0,21555168.0,12845568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.823999999991521e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802944.0,2878176.0,1605632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.241600182204576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915136.0,19719648.0,11829248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5999994944407732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9633920.0,31942560.0,19275776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.023996999589447e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253056.0,1099136.0,505856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.832004084728722e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110720.0,633472.0,221184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.50400350633633e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602240.0,2308320.0,1204224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.526400098348375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81379584.0,177602848.0,101195520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9616005027835017e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13107328.0,43181760.0,26209280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5775999999965866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45446400.0,115675296.0,65546368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.24800567040508e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2982016.0,10172064.0,5963776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.9920008502936e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307328.0,1263168.0,614400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001673920009696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288488448.0,540404288.0,308546560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001459839974072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248621184.0,469834240.0,268377216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.695997757897834e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891328.0,13365728.0,7781376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.478399566761164e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8388736.0,28045920.0,16769536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.255994654259408e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,252864.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.272000000037522e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947328.0,3458976.0,1894400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.856002619813221e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819328.0,3040608.0,1638400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.368003638245181e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921728.0,3286496.0,1843200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.542400097967783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80855552.0,176855776.0,100470528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.199998645374535e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601664.0,5573408.0,3203072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2304003309090105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15564928.0,50331104.0,31123968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.24800516381582e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145856.0,10836192.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2767995605445356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6553728.0,21908160.0,13108224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.329599967182893e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96085504.0,203530976.0,116190848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.648000000035023e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769600.0,6076320.0,3538944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.063995850151528e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207872.0,7571808.0,4415488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.480004831724456e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308224.0,7866656.0,4616192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.439999999968536e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424384.0,11679456.0,6848512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.289600174942704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6594688.0,22016704.0,13190144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.44799907468348e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,263136.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0176003976275911e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300928.0,14445536.0,8601600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.793600169342665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30014080.0,88699072.0,50342016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9296002973320384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12583040.0,41468768.0,25157120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.344000000020505e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540800.0,1986976.0,1081344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3664004378408196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7372928.0,24555616.0,14740480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.311998668486292e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442496.0,1701088.0,884736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.431999183918223e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605760.0,5903904.0,3211264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5391995707645938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9031808.0,30002720.0,18058240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.440002716664216e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424384.0,11740640.0,6848512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0527995943177974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4522112.0,15404928.0,9043968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.567999103536387e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626816.0,2286432.0,1253376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0976004738232606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5243008.0,17455392.0,10486784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3328004160027694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16515200.0,53394816.0,33015808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.288004005208154e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.0,261984.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.864005060410935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65664.0,487328.0,131072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.247998177128184e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3311744.0,11197792.0,6623232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.000138975999677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237043712.0,449578016.0,257048704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.576005222233609e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,266656.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001317760003243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222704128.0,424485184.0,242612864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.68000141128541e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792128.0,6114528.0,3584000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
