input_size,output_size,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,Registers Per Thread,Threads,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
"[16, 1024, 64, 64]","[16, 16]",0.0011158399980722,0.0,0.0,0.0,917504000.0,0.0,399507456.0,0.0,0.0,0.0,0.0,50.1,26.22,51.74,1138994688.0,2282523328.0,4362076416.0,89.84,1048576.0,0.75,95.47,0.0,32.0,16777216.0,2234515456.0,0.0,2234515456.0,1.9618313233081557,0.9789671932763703,0.512259585321304,1865.01173205421,0.0
"[16, 1024, 64, 64]","[32, 32]",0.0015598080035307,0.0,0.0,0.0,2789212160.0,0.0,666894336.0,0.0,0.0,0.0,0.0,42.01,12.92,43.57,1336255744.0,2684846880.0,2415904128.0,84.72,5242880.0,2.7,96.02,0.0,32.0,16777216.0,6245318656.0,0.0,6245318656.0,4.673745040230862,2.326135878557067,2.585085469086959,3728.9244809837405,0.0
"[16, 1024, 97, 97]","[1, 1]",0.0015216319964696,0.0,0.0,0.0,0.0,65536.0,916520960.0,102858752.0,0.0,0.0,3260416.0,159.97,47.99,156.71,2466795136.0,4943881888.0,2515164640.0,73.62,18577051.0,19.72,193.83,206431.0,64.0,33554432.0,1122304000.0,1669332992.0,2791636992.0,1.1316857858438716,0.5646649849738481,1.1099221687531358,1708.6355681356708,1021.7237174343687
"[16, 1024, 97, 97]","[2, 2]",0.0057668800028958,0.0,0.0,0.0,50462720.0,0.0,636616704.0,0.0,0.0,0.0,0.0,47.81,47.81,26.1,2500801408.0,5007430752.0,19791865408.0,57.84,655360.0,0.09,85.77,0.0,32.0,16777216.0,737542144.0,0.0,737542144.0,0.2949223163585167,0.14728953439953632,0.037264913073927874,119.10940544845444,0.0
"[16, 1024, 97, 97]","[3, 3]",0.0054781760031942,0.0,0.0,0.0,88539136.0,0.0,654966784.0,0.0,0.0,0.0,0.0,94.34,94.34,27.77,2531321088.0,5071385280.0,20547873376.0,45.72,720896.0,0.11,86.47,0.0,32.0,16777216.0,832045056.0,0.0,832045056.0,0.3286999266684891,0.16406662283801085,0.04049300094343739,141.45261913786123,0.0
"[16, 1024, 97, 97]","[4, 4]",0.0034701760000042,0.0,0.0,0.0,130285568.0,0.0,673972224.0,0.0,0.0,0.0,0.0,45.37,45.37,42.39,2562268544.0,5130104608.0,20900457344.0,61.34,786432.0,0.18,90.78,0.0,32.0,16777216.0,934543360.0,0.0,934543360.0,0.364732792036337,0.18216848025723534,0.04471401484754036,250.81186894380764,0.0
"[16, 1024, 97, 97]","[5, 5]",0.0043492480009554,0.0,0.0,0.0,175702016.0,0.0,693633024.0,0.0,0.0,0.0,0.0,41.68,41.68,33.74,2593111040.0,5203737568.0,21332948512.0,45.87,851968.0,0.16,89.37,0.0,32.0,16777216.0,1045037056.0,0.0,1045037056.0,0.40300513162752954,0.20082431950957294,0.048986995651921064,223.77813390928787,0.0
"[16, 1024, 97, 97]","[6, 6]",0.0031720639983874,0.0,0.0,0.0,224788480.0,0.0,713949184.0,0.0,0.0,0.0,0.0,90.82,90.82,44.48,2617542528.0,5259868736.0,21799895072.0,55.24,917504.0,0.23,91.2,0.0,32.0,16777216.0,1163526144.0,0.0,1163526144.0,0.4445108843710065,0.2212082092536843,0.053373015794669784,341.61295756119205,0.0
"[16, 1024, 97, 97]","[7, 7]",0.003343327996775,0.0,0.0,0.0,277544960.0,0.0,734920704.0,0.0,0.0,0.0,0.0,39.33,39.33,42.44,2622060032.0,5308745984.0,22181703872.0,54.64,983040.0,0.24,94.21,0.0,32.0,16777216.0,1290010624.0,0.0,1290010624.0,0.49198363433961223,0.2429972403818069,0.0581565163543808,359.3473379769784,0.0
"[16, 1024, 97, 97]","[8, 8]",0.0025437759961371,0.0,0.0,0.0,333971456.0,0.0,756547584.0,0.0,0.0,0.0,0.0,49.93,38.58,54.0,2587356544.0,5300686496.0,22617103104.0,65.65,1048576.0,0.33,96.82,0.0,32.0,16777216.0,1424490496.0,0.0,1424490496.0,0.5505582519360733,0.2687369828558901,0.06298288907512954,521.53183230938,0.0
"[16, 1024, 97, 97]","[16, 16]",0.0021325120006466,0.0,0.0,0.0,917504000.0,0.0,953155584.0,0.0,0.0,0.0,0.0,58.31,28.18,61.19,2534327680.0,5133888416.0,20177182592.0,80.04,1048576.0,0.39,91.05,0.0,32.0,16777216.0,2788163584.0,0.0,2788163584.0,1.10015907019569,0.5430900241833382,0.13818398932988157,1217.6624031717802,0.0
"[16, 1024, 97, 97]","[32, 32]",0.0022043199990355,0.0,0.0,0.0,2789212160.0,0.0,1472200704.0,0.0,0.0,0.0,0.0,60.87,20.39,63.11,2733974016.0,5478923392.0,13785215232.0,89.02,1048576.0,0.38,91.14,0.0,32.0,16777216.0,7050625024.0,0.0,7050625024.0,2.5788924776672055,1.2868632246793057,0.5114628176158752,2978.880676522978,0.0
"[16, 2048, 64, 64]","[1, 1]",0.0011989760009648,0.0,0.0,0.0,0.0,131072.0,570425344.0,16777216.0,0.0,0.0,524288.0,88.3,22.56,83.71,2147989888.0,4293779936.0,2151676896.0,10.71,1071273.0,0.72,99.33,0.0,32.0,4194304.0,604110848.0,268435456.0,872546304.0,0.40621527544174363,0.20321169622233756,0.40551920486857335,677.7634161639547,208.51126277659296
"[16, 2048, 64, 64]","[2, 2]",0.0051550720035345,0.0,0.0,0.0,100925440.0,0.0,551288832.0,0.0,0.0,0.0,0.0,84.08,84.08,25.15,2149525504.0,4309836672.0,17188254368.0,60.47,1310720.0,0.2,87.41,0.0,32.0,33554432.0,753139712.0,0.0,753139712.0,0.35037486673151846,0.1747490147116183,0.043817114633941404,136.06328197629136,0.0
"[16, 2048, 64, 64]","[3, 3]",0.0055743999987281,0.0,0.0,0.0,177078272.0,0.0,596246528.0,0.0,0.0,0.0,0.0,41.37,41.37,22.39,2195922432.0,4437846048.0,18286129120.0,50.94,10092544.0,1.45,86.93,0.0,32.0,33554432.0,950403072.0,0.0,950403072.0,0.4328035718157826,0.21415863951123706,0.0519739889050942,158.78513133959868,0.0
"[16, 2048, 64, 64]","[4, 4]",0.0027700160035472,0.0,0.0,0.0,260571136.0,0.0,574095360.0,0.0,0.0,0.0,0.0,78.86,78.86,40.02,2155746688.0,4322125312.0,17196646688.0,75.38,1572864.0,0.46,90.95,0.0,32.0,33554432.0,1095237632.0,0.0,1095237632.0,0.5080548833017621,0.2534025630768199,0.06368902332361508,368.2359704578578,0.0
"[16, 2048, 64, 64]","[5, 5]",0.003451456002258,0.0,0.0,0.0,351404032.0,0.0,656277504.0,0.0,0.0,0.0,0.0,38.17,38.17,32.7,2160583808.0,4432552032.0,19425917696.0,71.32,10616832.0,2.47,89.1,0.0,32.0,33554432.0,1359085568.0,0.0,1359085568.0,0.6290362646279722,0.30661469018035886,0.06996248976591979,366.7284385153475,0.0
"[16, 2048, 64, 64]","[6, 6]",0.0031940159993497,0.0,0.0,0.0,449576960.0,0.0,670302208.0,0.0,0.0,0.0,0.0,68.24,68.24,35.31,2166111488.0,4392519360.0,19432221472.0,80.22,1835008.0,0.46,87.98,0.0,32.0,33554432.0,1569456128.0,0.0,1569456128.0,0.7245500227918094,0.3573020399846342,0.08076565668322783,457.62761431771014,0.0
"[16, 2048, 64, 64]","[7, 7]",0.0028186239964659,0.0,0.0,0.0,555089920.0,0.0,721551360.0,0.0,0.0,0.0,0.0,37.8,34.59,40.05,2172782720.0,4407504128.0,20603728448.0,79.76,11141120.0,3.17,93.04,0.0,32.0,33554432.0,1831731200.0,0.0,1831731200.0,0.8430346868737985,0.41559375710243235,0.08890289952243113,605.2359659629892,0.0
"[16, 2048, 64, 64]","[8, 8]",0.0019926399996723,0.0,0.0,0.0,667942912.0,0.0,632291328.0,0.0,0.0,0.0,0.0,56.02,56.02,54.99,2180584704.0,4362956448.0,17213423936.0,89.2,2097152.0,0.84,95.12,0.0,32.0,33554432.0,1968177152.0,0.0,1968177152.0,0.9025914693383082,0.4511108867250375,0.1143396664903937,919.8890982824031,0.0
"[16, 2048, 64, 64]","[16, 16]",0.0022230079987134,0.0,0.0,0.0,1835008000.0,0.0,799014912.0,0.0,0.0,0.0,0.0,50.32,26.31,51.89,2279844096.0,4564683136.0,8724152448.0,90.16,2097152.0,0.76,95.69,0.0,32.0,33554432.0,4469030912.0,0.0,4469030912.0,1.9602353160204864,0.9790451557862526,0.5122596078687872,1872.2871790874726,0.0
"[16, 2048, 64, 64]","[32, 32]",0.0031090239958186,0.0,0.0,0.0,5578424320.0,0.0,1333788672.0,0.0,0.0,0.0,0.0,42.26,12.97,43.72,2678455040.0,5370179520.0,4831833984.0,85.01,10485760.0,2.71,96.24,0.0,32.0,33554432.0,12490637312.0,0.0,12490637312.0,4.663373894825578,2.3259254677579198,2.585071704317894,3741.628406742838,0.0
"[16, 2048, 97, 97]","[1, 1]",0.0030331839983764,0.0,0.0,0.0,0.0,131072.0,1833041920.0,205717504.0,0.0,0.0,6520832.0,319.36,95.8,313.05,4933607040.0,9883159904.0,5030664896.0,146.97,37147392.0,39.35,387.68,402348.0,128.0,67108864.0,2244608000.0,3338665984.0,5583273984.0,1.1316819395490403,0.5649280228421972,1.1098481213565612,1714.3137720447755,1025.119149271651
"[16, 2048, 97, 97]","[2, 2]",0.0112660480003313,0.0,0.0,0.0,100925440.0,0.0,1273233408.0,0.0,0.0,0.0,0.0,48.96,48.96,26.74,5001619968.0,10010613248.0,39583732352.0,59.23,1310720.0,0.09,87.99,0.0,32.0,33554432.0,1475084288.0,0.0,1475084288.0,0.29492130498468133,0.14735204042516617,0.03726491162790692,121.93976954781316,0.0
"[16, 2048, 97, 97]","[3, 3]",0.0108494720002926,0.0,0.0,0.0,177078272.0,0.0,1309933568.0,0.0,0.0,0.0,0.0,95.26,95.26,28.05,5062848512.0,10144359264.0,41095721280.0,46.17,1441792.0,0.11,87.52,0.0,32.0,33554432.0,1664090112.0,0.0,1664090112.0,0.3286865305283699,0.16404092843058835,0.04049302604185854,142.8460931055634,0.0
"[16, 2048, 97, 97]","[4, 4]",0.0068697600003507,0.0,0.0,0.0,260571136.0,0.0,1347944448.0,0.0,0.0,0.0,0.0,45.81,45.81,42.75,5125020928.0,10263801984.0,41800964608.0,61.94,1572864.0,0.18,91.73,0.0,32.0,33554432.0,1869086720.0,0.0,1869086720.0,0.36469835855468336,0.1821047135275676,0.044713961448686,253.3891513184065,0.0
"[16, 2048, 97, 97]","[5, 5]",0.008642496002256,0.0,0.0,0.0,351404032.0,0.0,1387266048.0,0.0,0.0,0.0,0.0,41.94,41.94,33.96,5187202560.0,10401821120.0,42665683488.0,46.16,1703936.0,0.16,89.82,0.0,32.0,33554432.0,2090074112.0,0.0,2090074112.0,0.4029289559881772,0.20093347961746144,0.048987240825237144,225.22812884343656,0.0
"[16, 2048, 97, 97]","[6, 6]",0.0063145279980513,0.0,0.0,0.0,449576960.0,0.0,1427898368.0,0.0,0.0,0.0,0.0,91.17,91.17,44.65,5235649024.0,10517948032.0,43599794496.0,55.46,1835008.0,0.23,91.57,0.0,32.0,33554432.0,2327052288.0,0.0,2327052288.0,0.44446300302653746,0.22124584385852952,0.05337301046713631,343.2143033958867,0.0
"[16, 2048, 97, 97]","[7, 7]",0.006658463997459,0.0,0.0,0.0,555089920.0,0.0,1469841408.0,0.0,0.0,0.0,0.0,39.49,39.49,42.58,5244552192.0,10617781472.0,44363354432.0,54.85,1966080.0,0.24,94.5,0.0,32.0,33554432.0,2580021248.0,0.0,2580021248.0,0.4919430970551775,0.2429906148288828,0.058156586241796655,360.86881781848905,0.0
"[16, 2048, 97, 97]","[8, 8]",0.0050691840022351,0.0,0.0,0.0,667942912.0,0.0,1513095168.0,0.0,0.0,0.0,0.0,50.1,38.71,54.22,5174440576.0,10606046656.0,45234135008.0,65.86,2097152.0,0.33,97.03,0.0,32.0,33554432.0,2848980992.0,0.0,2848980992.0,0.5505872470956752,0.26861856112883387,0.06298298821224582,523.4215825131027,0.0
"[16, 2048, 97, 97]","[16, 16]",0.0042521920035274,0.0,0.0,0.0,1835008000.0,0.0,1906311168.0,0.0,0.0,0.0,0.0,58.51,28.27,61.4,5069533568.0,10265346720.0,40354695456.0,80.29,2097152.0,0.4,91.22,0.0,32.0,33554432.0,5576327168.0,0.0,5576327168.0,1.0999684868838806,0.5432185896980594,0.13818285840070446,1221.336988238503,0.0
"[16, 2048, 97, 97]","[32, 32]",0.0043954880006322,0.0,0.0,0.0,5578424320.0,0.0,2944401408.0,0.0,0.0,0.0,0.0,61.06,20.44,63.17,5471001856.0,10955226592.0,27570291232.0,89.24,2097152.0,0.38,91.33,0.0,32.0,33554432.0,14101250048.0,0.0,14101250048.0,2.5774529819497833,1.2871710073342864,0.5114654005407497,2987.793960104342,0.0
