input_size,output_size,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,Registers Per Thread,Threads,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s,Bandwidth,bw_ratio
"[64, 512, 64, 64]","[1, 1]",0.000296127997724,0.0,0.0,0.0,0.0,32768.0,142606336.0,4194304.0,0.0,0.0,131072.0,90.06,23.04,84.57,537014784.0,1061628672.0,537920288.0,10.88,269289.0,0.74,97.9,0.0,26.0,1048576.0,151027712.0,67108864.0,218136576.0,0.40620218008746667,0.20547351607323583,0.4055184027563578,686.0395475589982,211.057382214335,1688.9115351652586,108.61167428715488
"[64, 512, 64, 64]","[2, 2]",0.0016832319964658,0.0,0.0,0.0,1310720.0,0.0,134217728.0,0.0,0.0,0.0,0.0,64.21,64.21,19.28,537353344.0,1064698272.0,4297057920.0,45.8,327680.0,0.16,56.86,0.0,38.0,8388608.0,136839168.0,0.0,136839168.0,0.25465398052868543,0.1285238941385264,0.03184485072055999,75.71232398004702,0.0,297.3145121189984,19.119904316334303
"[64, 512, 64, 64]","[3, 3]",0.0019125120028922,0.0,0.0,0.0,2949120.0,0.0,142737408.0,0.0,0.0,0.0,0.0,27.5,27.5,16.07,538899712.0,1083185984.0,4571386176.0,39.3,2523136.0,1.06,60.13,0.0,38.0,8388608.0,148635648.0,0.0,148635648.0,0.27581318878121797,0.13722080067092154,0.032514349538077615,72.3800604470259,0.0,262.42421824302096,16.876155514020642
"[64, 512, 64, 64]","[4, 4]",0.000891872004178,0.0,0.0,0.0,5242880.0,0.0,134217728.0,0.0,0.0,0.0,0.0,61.04,61.04,31.16,538829696.0,1068502560.0,4299160224.0,58.07,393216.0,0.35,64.09,0.0,38.0,8388608.0,144703488.0,0.0,144703488.0,0.2685514348489063,0.13542643079863093,0.03365854735820146,151.1042216469253,0.0,562.6639892352102,36.184179372039246
"[64, 512, 64, 64]","[5, 5]",0.0010870079958191,0.0,0.0,0.0,8192000.0,0.0,151519232.0,0.0,0.0,0.0,0.0,31.6,31.6,26.06,539940736.0,1081280736.0,4856344704.0,60.49,2654208.0,1.96,65.74,0.0,38.0,8388608.0,167903232.0,0.0,167903232.0,0.3109660390580347,0.15528181203072872,0.034573993864501426,143.85549224471708,0.0,462.60836932701113,29.749734361865666
"[64, 512, 64, 64]","[6, 6]",0.0010292799971051,0.0,0.0,0.0,11796480.0,0.0,151519232.0,0.0,0.0,0.0,0.0,52.91,52.91,27.53,541307776.0,1077182080.0,4858043808.0,66.24,458752.0,0.36,61.96,0.0,38.0,8388608.0,175112192.0,0.0,175112192.0,0.323498386248935,0.16256508091928154,0.03604582398199732,158.4466208987711,0.0,489.7910704779991,31.49781803717036
"[64, 512, 64, 64]","[7, 7]",0.0009322559993542,0.0,0.0,0.0,16056320.0,0.0,160563200.0,0.0,0.0,0.0,0.0,28.61,27.99,30.5,542929536.0,1081644928.0,5150834400.0,64.32,2785280.0,2.4,62.43,0.0,38.0,8388608.0,192675840.0,0.0,192675840.0,0.35488185339763867,0.1781322456309803,0.0374067238504115,192.4829226084954,0.0,542.3859258107001,34.880123846347274
"[64, 512, 64, 64]","[8, 8]",0.0005703359977434,0.0,0.0,0.0,20971520.0,0.0,134217728.0,0.0,0.0,0.0,0.0,48.95,48.95,48.44,544760448.0,1078143680.0,4303355904.0,77.19,524288.0,0.74,70.89,0.0,38.0,8388608.0,176160768.0,0.0,176160768.0,0.32337290390068846,0.16339266395365784,0.04093567251461988,287.65938087220894,0.0,889.5593211500258,57.206387212220314
"[64, 512, 64, 64]","[16, 16]",0.0006310079961357,0.0,0.0,0.0,83886080.0,0.0,134217728.0,0.0,0.0,0.0,0.0,44.32,23.09,46.05,568563584.0,1129028096.0,2181038208.0,79.63,524288.0,0.67,71.43,0.0,38.0,8388608.0,301989888.0,0.0,301989888.0,0.531145322173852,0.26747774397281254,0.1384615303355566,445.7154294753444,0.0,839.1590980245043,53.96521530704207
"[64, 512, 64, 64]","[32, 32]",0.0008686400012842,0.0,0.0,0.0,335544320.0,0.0,134217728.0,0.0,0.0,0.0,0.0,37.59,11.4,39.26,665318272.0,1330631072.0,1207954176.0,79.05,2621440.0,2.42,71.47,0.0,38.0,8388608.0,805306368.0,0.0,805306368.0,1.210407712956965,0.6052063452791518,0.6666696336666333,863.4186761963502,0.0,713.3287957055908,45.87323445052031
"[64, 512, 97, 97]","[1, 1]",0.0007531199964283,0.0,0.0,0.0,0.0,32768.0,458260480.0,51429376.0,0.0,0.0,1630208.0,81.07,24.35,79.23,1233386112.0,2458794368.0,1257600800.0,36.04,9279490.0,10.0,96.81,104802.0,26.0,16777216.0,561152000.0,834666496.0,1395818496.0,1.1316962972256979,0.5676841114352187,1.1099058588385122,1726.0958168097002,1032.164533788217,1525.2288277704413,98.08545516208625
"[64, 512, 97, 97]","[2, 2]",0.0039645760032209,0.0,0.0,0.0,1310720.0,0.0,314703872.0,0.0,0.0,0.0,0.0,33.68,33.68,19.16,1250087424.0,2494652064.0,9895963712.0,42.17,327680.0,0.07,60.45,0.0,38.0,8388608.0,317325312.0,0.0,317325312.0,0.25384249605889964,0.12720223255951416,0.032066135369434146,74.5432112595152,0.0,293.6593061321725,18.884842838081834
"[64, 512, 97, 97]","[3, 3]",0.0032026559958276,0.0,0.0,0.0,2949120.0,0.0,321159168.0,0.0,0.0,0.0,0.0,80.54,80.54,23.81,1264948480.0,2524981536.0,10273939456.0,39.34,360448.0,0.09,62.31,0.0,38.0,8388608.0,327057408.0,0.0,327057408.0,0.25855393573025204,0.12952863351156008,0.03183369041648361,95.10729459000613,0.0,367.8431516479837,23.65550814456487
"[64, 512, 97, 97]","[4, 4]",0.002285727999028,0.0,0.0,0.0,5242880.0,0.0,327680000.0,0.0,0.0,0.0,0.0,33.23,33.23,32.55,1279931520.0,2553499200.0,10450241472.0,46.93,393216.0,0.14,65.79,0.0,38.0,8388608.0,338165760.0,0.0,338165760.0,0.264206135028224,0.1324322952597753,0.032359612063134535,137.78603857673704,0.0,521.5096105244413,33.53759553211842
"[64, 512, 97, 97]","[5, 5]",0.0032140480032186,0.0,0.0,0.0,8192000.0,0.0,334266368.0,0.0,0.0,0.0,0.0,26.57,26.57,23.01,1286649088.0,2583413056.0,10664888032.0,31.75,425984.0,0.11,66.69,0.0,38.0,8388608.0,350650368.0,0.0,350650368.0,0.27252991609783817,0.13573143759787518,0.032878954467020514,101.6066353671737,0.0,372.8274562367566,23.97604220172068
"[64, 512, 97, 97]","[6, 6]",0.0019724160025728,0.0,0.0,0.0,11796480.0,0.0,340918272.0,0.0,0.0,0.0,0.0,71.91,71.91,34.96,1257943040.0,2570015584.0,10899974816.0,45.24,458752.0,0.19,63.82,0.0,38.0,8388608.0,364511232.0,0.0,364511232.0,0.28976767660322683,0.1418323041577323,0.03344147469633933,172.1125455379032,0.0,593.9673726051009,38.19725868843092
"[64, 512, 97, 97]","[7, 7]",0.0021249279977561,0.0,0.0,0.0,16056320.0,0.0,347635712.0,0.0,0.0,0.0,0.0,29.4,29.4,31.94,1244235264.0,2565652320.0,11091130656.0,45.94,491520.0,0.19,62.96,0.0,38.0,8388608.0,379748352.0,0.0,379748352.0,0.3052062282652037,0.14801239787626408,0.03423892151108746,166.43773966181192,0.0,545.3287785372082,35.06937482554394
"[64, 512, 97, 97]","[8, 8]",0.0015993279977483,0.0,0.0,0.0,20971520.0,0.0,354418688.0,0.0,0.0,0.0,0.0,38.25,29.95,41.73,1245918464.0,2568363200.0,11308746656.0,53.6,524288.0,0.26,72.31,0.0,38.0,8388608.0,396361728.0,0.0,396361728.0,0.3181281435764965,0.15432464068944765,0.035049129674304375,230.80983107887468,0.0,725.5247161852393,46.65753801834337
"[64, 512, 97, 97]","[16, 16]",0.0012957439977472,0.0,0.0,0.0,83886080.0,0.0,411041792.0,0.0,0.0,0.0,0.0,48.04,21.89,51.05,1265994368.0,2529671968.0,10088697952.0,71.66,524288.0,0.33,67.56,0.0,38.0,8388608.0,578813952.0,0.0,578813952.0,0.4572010481487387,0.2288098849660811,0.05737251276169438,416.0254656299564,0.0,909.9398772476416,58.517033906600744
"[64, 512, 97, 97]","[32, 32]",0.0012888639971074,0.0,0.0,0.0,335544320.0,0.0,536870912.0,0.0,0.0,0.0,0.0,52.04,16.18,54.55,1364727168.0,2725353408.0,6891634784.0,76.58,524288.0,0.33,67.04,0.0,38.0,8388608.0,1207959552.0,0.0,1207959552.0,0.8851289696022231,0.44323042598958234,0.175279101383095,872.8616848052546,0.0,986.1406809422571,63.417407134550295
"[64, 1024, 64, 64]","[1, 1]",0.0005964799996789,0.0,0.0,0.0,0.0,65536.0,285212672.0,8388608.0,0.0,0.0,262144.0,88.54,22.64,83.49,1073988352.0,2136641408.0,1075837440.0,10.66,537616.0,0.73,98.95,0.0,26.0,2097152.0,302055424.0,134217728.0,436273152.0,0.4062177687379611,0.20418641629171308,0.40551958481757244,681.1813227182425,209.5627683531562,1676.8870668423472,107.83839658150143
"[64, 1024, 64, 64]","[2, 2]",0.0031780160009739,0.0,0.0,0.0,2621440.0,0.0,268435456.0,0.0,0.0,0.0,0.0,68.03,68.03,20.44,1074832640.0,2141877632.0,8594123968.0,48.52,655360.0,0.17,60.92,0.0,38.0,16777216.0,273678336.0,0.0,273678336.0,0.25462413943811757,0.12777496338315558,0.03184482060289499,80.20186569919453,0.0,314.9813913016144,20.25603802582729
"[64, 1024, 64, 64]","[3, 3]",0.0036757440012752,0.0,0.0,0.0,5898240.0,0.0,285474816.0,0.0,0.0,0.0,0.0,28.58,28.58,16.75,1078374144.0,2180973728.0,9143040896.0,40.83,5046272.0,1.1,62.49,0.0,38.0,16777216.0,297271296.0,0.0,297271296.0,0.2756661940143847,0.13630209854595735,0.032513394545796416,75.31957303173249,0.0,273.2274564932768,17.570897523683396
"[64, 1024, 64, 64]","[4, 4]",0.0017355520003288,0.0,0.0,0.0,10485760.0,0.0,268435456.0,0.0,0.0,0.0,0.0,62.77,62.77,32.12,1077809792.0,2147948736.0,8598326848.0,59.72,786432.0,0.36,66.08,0.0,38.0,16777216.0,289406976.0,0.0,289406976.0,0.26851396057830584,0.13473644465972953,0.03365852230510603,155.3000140295061,0.0,578.368490394437,37.19411513790591
"[64, 1024, 64, 64]","[5, 5]",0.0021439999996785,0.0,0.0,0.0,16384000.0,0.0,303038464.0,0.0,0.0,0.0,0.0,32.0,32.0,26.47,1080106752.0,2176924448.0,9713197056.0,61.25,5308416.0,1.99,66.52,0.0,38.0,16777216.0,335806464.0,0.0,335806464.0,0.3109011802566715,0.15425728913491443,0.03457218689829492,145.8694685969669,0.0,469.18274313574835,30.17252367432465
"[64, 1024, 64, 64]","[6, 6]",0.0020444160012781,0.0,0.0,0.0,23592960.0,0.0,303038464.0,0.0,0.0,0.0,0.0,53.27,53.27,27.78,1082882432.0,2167215936.0,9716092160.0,66.69,917504.0,0.36,62.26,0.0,38.0,16777216.0,350224384.0,0.0,350224384.0,0.3234186589888273,0.16160105607492173,0.03604580712416791,159.54281065893065,0.0,493.3011940552327,31.723549456928147
"[64, 1024, 64, 64]","[7, 7]",0.001849887995829,0.0,0.0,0.0,32112640.0,0.0,321126400.0,0.0,0.0,0.0,0.0,28.83,28.19,30.79,1086255488.0,2176701280.0,10301804000.0,64.76,5570560.0,2.42,62.58,0.0,38.0,16777216.0,385351680.0,0.0,385351680.0,0.35475234349287815,0.1770347100636611,0.03740623292774741,194.00456652467233,0.0,546.8732485725413,35.168697657398155
"[64, 1024, 64, 64]","[8, 8]",0.0011294719993612,0.0,0.0,0.0,41943040.0,0.0,268435456.0,0.0,0.0,0.0,0.0,49.34,49.34,48.98,1090028544.0,2169940864.0,8606712192.0,77.8,1048576.0,0.75,71.12,0.0,38.0,16777216.0,352321536.0,0.0,352321536.0,0.32322230269962543,0.16236457953538036,0.04093567068821999,290.5118499489841,0.0,898.7988994650545,57.80057231286524
"[64, 1024, 64, 64]","[16, 16]",0.0012523519961431,0.0,0.0,0.0,167772160.0,0.0,268435456.0,0.0,0.0,0.0,0.0,44.65,23.21,46.37,1139075328.0,2270013856.0,4362076288.0,80.04,1048576.0,0.67,71.66,0.0,38.0,16777216.0,603979776.0,0.0,603979776.0,0.5302369045780966,0.2660687618287384,0.13846153439854741,449.15487157951236,0.0,847.0833842410493,54.47481570681989
"[64, 1024, 64, 64]","[32, 32]",0.0017281600016027,0.0,0.0,0.0,671088640.0,0.0,268435456.0,0.0,0.0,0.0,0.0,37.96,11.46,39.54,1336335488.0,2673419872.0,2415912192.0,79.46,5242880.0,2.44,71.71,0.0,38.0,16777216.0,1610612736.0,0.0,1610612736.0,1.2052458012699279,0.6024540899350358,0.6666685740207564,867.975186677678,0.0,720.1644558837054,46.31282674493282
"[64, 1024, 97, 97]","[1, 1]",0.0015088959919177,0.0,0.0,0.0,0.0,65536.0,916520960.0,102858752.0,0.0,0.0,3260416.0,161.16,48.41,157.59,2466771072.0,4919437760.0,2515408832.0,71.65,18564673.0,19.880000000000003,193.51,205416.0,52.0,33554432.0,1122304000.0,1669332992.0,2791636992.0,1.131696825736085,0.5674707412092556,1.1098144192251926,1723.0574968105936,1030.3476901838028,1522.5433681762536,97.91275679590055
"[64, 1024, 97, 97]","[2, 2]",0.00761830399966,0.0,0.0,0.0,2621440.0,0.0,629407744.0,0.0,0.0,0.0,0.0,35.05,35.05,19.95,2500536832.0,4995841792.0,19791914144.0,43.88,655360.0,0.07,62.84,0.0,38.0,16777216.0,634650624.0,0.0,634650624.0,0.2538057491808223,0.12703577303354285,0.0320661568852044,77.58478175081736,0.0,305.685674974772,19.658242763650932
"[64, 1024, 97, 97]","[3, 3]",0.0062700479967934,0.0,0.0,0.0,5898240.0,0.0,642318336.0,0.0,0.0,0.0,0.0,82.37,82.37,24.4,2530808192.0,5059147360.0,20547916512.0,40.23,720896.0,0.09,63.71,0.0,38.0,16777216.0,654114816.0,0.0,654114816.0,0.258460841903265,0.12929348948633906,0.03183363216499329,97.15904803963225,0.0,375.9139965813324,24.17453354220787
"[64, 1024, 97, 97]","[4, 4]",0.0045015360041605,0.0,0.0,0.0,10485760.0,0.0,655360000.0,0.0,0.0,0.0,0.0,33.8,33.8,33.14,2560780416.0,5116822784.0,20900485376.0,47.73,786432.0,0.14,66.83,0.0,38.0,16777216.0,676331520.0,0.0,676331520.0,0.2641114856136107,0.13217802307221746,0.03235960829773985,139.9261967288137,0.0,529.7997412105078,34.070722907428156
"[64, 1024, 97, 97]","[5, 5]",0.0063704319961716,0.0,0.0,0.0,16384000.0,0.0,668532736.0,0.0,0.0,0.0,0.0,26.79,26.79,23.23,2573434880.0,5174929440.0,21329790624.0,32.02,851968.0,0.11,67.13,0.0,38.0,16777216.0,701300736.0,0.0,701300736.0,0.27251543897625263,0.135518898205499,0.032878932023407,102.52636044521971,0.0,376.22220902557376,24.194354278171947
"[64, 1024, 97, 97]","[6, 6]",0.0039155839967874,0.0,0.0,0.0,23592960.0,0.0,681836544.0,0.0,0.0,0.0,0.0,72.3,72.3,35.19,2516946432.0,5155669536.0,21799937312.0,45.47,917504.0,0.19,64.12,0.0,38.0,16777216.0,729022464.0,0.0,729022464.0,0.28964560180198545,0.1414020931538619,0.033441493595428924,173.39816453485838,0.0,598.6563008590099,38.498797482894524
"[64, 1024, 97, 97]","[7, 7]",0.0042368000022344,0.0,0.0,0.0,32112640.0,0.0,695271424.0,0.0,0.0,0.0,0.0,29.5,29.5,32.13,2488968960.0,5137091936.0,22182292576.0,46.09,983040.0,0.19,63.02,0.0,38.0,16777216.0,759496704.0,0.0,759496704.0,0.30514510876021533,0.1478456514818348,0.03423887325432417,166.9506291088122,0.0,547.118811070319,35.18448945789833
"[64, 1024, 97, 97]","[8, 8]",0.0031838400016153,0.0,0.0,0.0,41943040.0,0.0,708837376.0,0.0,0.0,0.0,0.0,38.49,30.12,41.98,2492317312.0,5151684512.0,22617395264.0,53.9,1048576.0,0.26,72.52,0.0,38.0,16777216.0,792723456.0,0.0,792723456.0,0.31806682567392125,0.1538765532232188,0.03504928161474784,231.88390422428196,0.0,729.0414639532602,46.883695431077825
"[64, 1024, 97, 97]","[16, 16]",0.0025787519977437,0.0,0.0,0.0,167772160.0,0.0,822083584.0,0.0,0.0,0.0,0.0,48.3,21.98,51.33,2533025536.0,5071235712.0,20177330368.0,71.96,1048576.0,0.33,67.74,0.0,38.0,16777216.0,1157627904.0,0.0,1157627904.0,0.4570139098668763,0.22827333804672498,0.05737269910770388,418.0801414573074,0.0,914.8083514112077,58.830119061814
"[64, 1024, 97, 97]","[32, 32]",0.0025655360038509,0.0,0.0,0.0,671088640.0,0.0,1073741824.0,0.0,0.0,0.0,0.0,52.33,16.25,54.68,2732423168.0,5464195520.0,13783276864.0,76.91,1048576.0,0.33,67.21,0.0,38.0,16777216.0,2415919104.0,0.0,2415919104.0,0.8841672594103843,0.44213628431802526,0.17527900860136128,877.0097151716925,0.0,991.904762178748,63.788087599919486
"[64, 2048, 64, 64]","[1, 1]",0.0012067199980483,0.0,0.0,0.0,0.0,131072.0,570425344.0,16777216.0,0.0,0.0,524288.0,88.64,22.66,84.46,2148038912.0,4282373056.0,2151676800.0,10.64,1069206.0,0.72,99.31,0.0,26.0,4194304.0,604110848.0,268435456.0,872546304.0,0.40620600452139294,0.2037529875584945,0.40551922296136667,673.4139416159524,207.17316395215116,1657.81385336584,106.61182336757813
"[64, 2048, 64, 64]","[2, 2]",0.0061583680029024,0.0,0.0,0.0,5242880.0,0.0,536870912.0,0.0,0.0,0.0,0.0,70.21,70.21,21.13,2166352512.0,4304644576.0,17188259936.0,50.08,1310720.0,0.17,63.14,0.0,38.0,33554432.0,547356672.0,0.0,547356672.0,0.252662791013026,0.12715490497211263,0.031844798370403236,82.77609015241549,0.0,327.61488076868415,21.06848107837197
"[64, 2048, 64, 64]","[3, 3]",0.0072143679990265,0.0,0.0,0.0,11796480.0,0.0,570949632.0,0.0,0.0,0.0,0.0,29.05,29.05,17.07,2175454592.0,4387970816.0,18286188384.0,41.5,10092544.0,1.12,63.68,0.0,38.0,33554432.0,594542592.0,0.0,594542592.0,0.2732957949048288,0.13549374344790538,0.032513205022005096,76.75113573007604,0.0,280.83540676798003,18.060154776075887
"[64, 2048, 64, 64]","[4, 4]",0.0034186239999998,0.0,0.0,0.0,20971520.0,0.0,536870912.0,0.0,0.0,0.0,0.0,63.59,63.59,32.62,2170066048.0,4325205760.0,17196656256.0,60.5,1572864.0,0.37,67.12,0.0,38.0,33554432.0,578813952.0,0.0,578813952.0,0.26672642177571176,0.13382344889876407,0.033658517294491416,157.68405650929483,0.0,591.1827387010431,38.01818255312174
"[64, 2048, 64, 64]","[5, 5]",0.0042658560025837,0.0,0.0,0.0,32768000.0,0.0,606076928.0,0.0,0.0,0.0,0.0,32.12,32.12,26.64,2179332736.0,4377932736.0,19426130208.0,61.46,10616832.0,2.0,66.9,0.0,38.0,33554432.0,671612928.0,0.0,671612928.0,0.3081736519191166,0.15340869047102693,0.03457265656149153,146.6266748974088,0.0,475.7923786939855,30.597580623407428
"[64, 2048, 64, 64]","[6, 6]",0.0040796159968037,0.0,0.0,0.0,47185920.0,0.0,606076928.0,0.0,0.0,0.0,0.0,53.34,53.34,27.89,2185090816.0,4359957824.0,19432254560.0,66.76,1835008.0,0.36,62.41,0.0,38.0,33554432.0,700448768.0,0.0,700448768.0,0.32055819505123945,0.1606549412345875,0.03604567683267319,159.90322386006395,0.0,498.8274401610737,32.07893505858995
"[64, 2048, 64, 64]","[7, 7]",0.0036923520032065,0.0,0.0,0.0,64225280.0,0.0,642252800.0,0.0,0.0,0.0,0.0,29.14,28.22,30.9,2191788160.0,4377109568.0,20603512544.0,64.84,11141120.0,2.42,62.68,0.0,38.0,33554432.0,770703360.0,0.0,770703360.0,0.3516322307352915,0.1760758665111853,0.037406406230690914,194.39463975175542,0.0,552.8351008815672,35.55209651971493
"[64, 2048, 64, 64]","[8, 8]",0.0022561600012839,0.0,0.0,0.0,83886080.0,0.0,536870912.0,0.0,0.0,0.0,0.0,49.37,49.37,49.0,2199447808.0,4361472416.0,17213423488.0,77.84,2097152.0,0.75,71.26,0.0,38.0,33554432.0,704643072.0,0.0,704643072.0,0.32037271784173205,0.16156082276596015,0.04093567281901988,290.87032817998346,0.0,907.9122908451802,58.38664249808233
"[64, 2048, 64, 64]","[16, 16]",0.0024977919996808,0.0,0.0,0.0,335544320.0,0.0,536870912.0,0.0,0.0,0.0,0.0,45.0,23.26,46.53,2288870656.0,4563301920.0,8724152000.0,80.21,2097152.0,0.67,71.78,0.0,38.0,33554432.0,1207959552.0,0.0,1207959552.0,0.5277535228272855,0.2647117313684123,0.13846154354027762,450.39779138685964,0.0,853.4245095589033,54.882605116328186
"[64, 2048, 64, 64]","[32, 32]",0.0034431680038602,0.0,0.0,0.0,1342177280.0,0.0,536870912.0,0.0,0.0,0.0,0.0,38.44,11.49,39.69,2697610880.0,5367859008.0,4831823104.0,79.63,10485760.0,2.44,71.82,0.0,38.0,33554432.0,3221225472.0,0.0,3221225472.0,1.194103084281748,0.600095022465985,0.6666687506281687,871.2906244007391,0.0,729.6611455658535,46.9235463386401
"[64, 2048, 97, 97]","[1, 1]",0.0030535679964554,0.0,0.0,0.0,0.0,131072.0,1833041920.0,205717504.0,0.0,0.0,6520832.0,323.03,95.41,312.29999999999995,5005953152.0,9889456736.0,5030797216.0,141.22,37115062.0,39.17,387.25,403146.0,104.0,67108864.0,2244608000.0,3338665984.0,5583273984.0,1.1153268547408093,0.5645683208942651,1.1098189301375332,1702.8699238394208,1018.2759983106258,1526.7900316406806,98.1858541248026
"[64, 2048, 97, 97]","[2, 2]",0.0149692480003842,0.0,0.0,0.0,5242880.0,0.0,1258815488.0,0.0,0.0,0.0,0.0,35.64,35.64,20.31,5020341248.0,10014764608.0,39583830464.0,44.61,1310720.0,0.07,64.05,0.0,38.0,33554432.0,1269301248.0,0.0,1269301248.0,0.2528316672707584,0.1267429937380711,0.03206615512246551,78.97049378964525,0.0,312.34415626059786,20.086440917080246
"[64, 2048, 97, 97]","[3, 3]",0.0124111040025707,0.0,0.0,0.0,11796480.0,0.0,1284636672.0,0.0,0.0,0.0,0.0,83.26,83.26,24.67,5073271040.0,10143163968.0,41095769888.0,40.67,1441792.0,0.09,64.36,0.0,38.0,33554432.0,1308229632.0,0.0,1308229632.0,0.2578670884495065,0.1289764846676291,0.03183368107144293,98.16884854160736,0.0,380.6955324615999,24.482027811035362
"[64, 2048, 97, 97]","[4, 4]",0.0089357439968,0.0,0.0,0.0,20971520.0,0.0,1310720000.0,0.0,0.0,0.0,0.0,34.02,34.02,33.38,5134716160.0,10255870560.0,41800978784.0,48.04,1572864.0,0.14,67.33,0.0,38.0,33554432.0,1352663040.0,0.0,1352663040.0,0.26343482246153993,0.1318915865880429,0.03235960207988607,140.98049647025894,0.0,535.1627212869375,34.41560908597669
"[64, 2048, 97, 97]","[5, 5]",0.0126821440041704,0.0,0.0,0.0,32768000.0,0.0,1337065472.0,0.0,0.0,0.0,0.0,26.9,26.9,23.37,5165586304.0,10374513952.0,42659509920.0,32.15,1703936.0,0.11,67.37,0.0,38.0,33554432.0,1402601472.0,0.0,1402601472.0,0.2715280298218787,0.13519683702672222,0.03287898699798284,103.00107092562143,0.0,379.3386303181655,24.39476722303315
"[64, 2048, 97, 97]","[6, 6]",0.007803295999019,0.0,0.0,0.0,47185920.0,0.0,1363673088.0,0.0,0.0,0.0,0.0,72.59,72.59,35.38,5054524160.0,10338142336.0,43599851584.0,45.65,1835008.0,0.19,64.26,0.0,38.0,33554432.0,1458044928.0,0.0,1458044928.0,0.28846334132469553,0.14103548593277948,0.033441511267324225,174.01751214111462,0.0,603.2569384448743,38.79465842089224
"[64, 2048, 97, 97]","[7, 7]",0.0084619840012787,0.0,0.0,0.0,64225280.0,0.0,1390542848.0,0.0,0.0,0.0,0.0,29.51,29.51,32.17,4996708608.0,10298431168.0,44364440160.0,46.1,1966080.0,0.19,63.05,0.0,38.0,33554432.0,1518993408.0,0.0,1518993408.0,0.30399879744198205,0.14749755406628554,0.03423898515391521,167.1798069281066,0.0,549.9357508478722,35.36564314134226
"[64, 2048, 97, 97]","[8, 8]",0.0063493120041541,0.0,0.0,0.0,83886080.0,0.0,1417674752.0,0.0,0.0,0.0,0.0,38.68,30.14,42.09,5003340672.0,10329004064.0,45234785184.0,53.94,2097152.0,0.27,72.63,0.0,38.0,33554432.0,1585446912.0,0.0,1585446912.0,0.316877665531067,0.15349465468077483,0.0350492857554409,232.55472388724075,0.0,733.8943358393332,47.19577722439441
"[64, 2048, 97, 97]","[16, 16]",0.0051398719980541,0.0,0.0,0.0,335544320.0,0.0,1644167168.0,0.0,0.0,0.0,0.0,48.45,22.01,51.51,5071901952.0,10166688320.0,40354492800.0,72.05,2097152.0,0.33,67.84,0.0,38.0,33554432.0,2315255808.0,0.0,2315255808.0,0.45648670457579066,0.22772959444870639,0.05737293786529762,419.514338259072,0.0,919.0066962605696,59.100109084281
"[64, 2048, 97, 97]","[32, 32]",0.0051194559964649,0.0,0.0,0.0,1342177280.0,0.0,2147483648.0,0.0,0.0,0.0,0.0,52.64,16.26,54.88,5487001600.0,10953500768.0,27566492896.0,76.96,2097152.0,0.33,67.31,0.0,38.0,33554432.0,4831838208.0,0.0,4831838208.0,0.8805971931919976,0.44112273421442827,0.17527939539603596,878.9996443191135,0.0,998.1858346980492,64.19201509312214
