N,cin,cout,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
3409,768,256,0.0001088640033023,0.0,0.0,0.0,682131456.0,2654208.0,0.0,0.0,0.0,0.0,0.0,14749952.0,156116384.0,124843296.0,1366917120.0,0.0,1366917120.0,92.67264869743305,8.755756987043718,10.94906305581679,11693.86328692433,0.0
3409,256,1,9.887997406745929e-06,0.0,0.0,0.0,876113.0,109312.0,105679.0,0.0,0.0,0.0,0.0,3505536.0,6869504.0,4037184.0,1967217.0,0.0,1967217.0,0.5611743824624822,0.2863695835973019,0.48727454582203833,185.28661830123534,0.0
115,256,256,1.139200484176282e-05,0.0,0.0,0.0,8388608.0,524288.0,393216.0,0.0,0.0,0.0,0.0,380160.0,4479200.0,2461696.0,17694720.0,0.0,17694720.0,46.54545454545455,3.950419717806751,7.18801996672213,1446.5840224265505,0.0
115,256,26,1.8848001768072843e-05,0.0,0.0,0.0,1052672.0,16384.0,12288.0,0.0,0.0,0.0,0.0,156672.0,1192768.0,253696.0,2134016.0,0.0,2134016.0,13.620915032679738,1.7891291516875034,8.411705348133198,105.44657730015892,0.0
3409,256,2,1.913600109078822e-05,0.0,0.0,0.0,28158976.0,438272.0,328704.0,0.0,0.0,0.0,0.0,3520512.0,7405056.0,3928128.0,57084928.0,0.0,57084928.0,16.214950552646886,7.708912397151352,14.532349251348226,2778.244099405481,0.0
148,16,1024,9.696001529300356e-06,0.0,0.0,0.0,2785280.0,163840.0,0.0,0.0,0.0,0.0,0.0,681472.0,2937504.0,1615872.0,5734400.0,0.0,5734400.0,8.414725770097672,1.9521335119884091,3.5487959442332064,550.8019110492411,0.0
148,256,1024,2.367999964003798e-05,0.0,0.0,0.0,42106880.0,655360.0,491520.0,0.0,0.0,0.0,0.0,1806592.0,15049280.0,11304960.0,85360640.0,0.0,85360640.0,47.249539464361625,5.672074677326756,7.550724637681159,3357.191394598243,0.0
148,52,780,1.3504004336666764e-05,0.0,0.0,0.0,8171520.0,143360.0,0.0,0.0,0.0,0.0,0.0,655232.0,3514048.0,2604000.0,16486400.0,0.0,16486400.0,25.16116428990037,4.691569380953248,6.331182795698925,1137.0076690845124,0.0
148,36,540,1.1552003940890932e-05,0.0,0.0,0.0,4198400.0,102400.0,0.0,0.0,0.0,0.0,0.0,419200.0,2387744.0,1490208.0,8499200.0,0.0,8499200.0,20.27480916030534,3.5595105672969964,5.703364899396594,685.2055164345281,0.0
148,1024,256,1.6959999657103404e-05,0.0,0.0,0.0,41943040.0,1310720.0,983040.0,0.0,0.0,0.0,0.0,1655040.0,14894912.0,11305216.0,86179840.0,0.0,86179840.0,52.07115235885537,5.785857613660289,7.623015783157085,4732.3839676573325,0.0
5782,5,256,1.5615995090941225e-05,0.0,0.0,0.0,13565952.0,1507328.0,0.0,0.0,0.0,0.0,0.0,6041856.0,22220064.0,13225856.0,28639232.0,0.0,28639232.0,4.740138129740266,1.2888906170567285,2.1653972340240206,1708.0156036116155,0.0
5782,768,256,0.0001793279980306,0.0,0.0,0.0,1160642560.0,3014656.0,0.0,0.0,0.0,0.0,0.0,24530304.0,248817216.0,199964128.0,2324299776.0,0.0,2324299776.0,94.75217983437955,9.341394511865289,11.623583685969916,12071.0255806967,0.0
5782,256,1,1.2063995505470494e-05,0.0,0.0,0.0,1485974.0,185088.0,179242.0,0.0,0.0,0.0,0.0,5945088.0,11519808.0,6846144.0,3336278.0,0.0,3336278.0,0.5611822735004091,0.2896122921493136,0.48732220648587,257.55571735616303,0.0
148,256,256,1.1456003317239046e-05,0.0,0.0,0.0,10485760.0,655360.0,491520.0,0.0,0.0,0.0,0.0,413952.0,4989920.0,3129344.0,22118400.0,0.0,22118400.0,53.432282003710576,4.4326161541668005,7.0680628272251305,1798.1284278590406,0.0
148,256,26,1.9263999641163247e-05,0.0,0.0,0.0,1315840.0,20480.0,15360.0,0.0,0.0,0.0,0.0,193920.0,1324512.0,322560.0,2667520.0,0.0,2667520.0,13.755775577557756,2.013964388393612,8.26984126984127,128.961879179534,0.0
5782,256,2,2.265599711140963e-05,0.0,0.0,0.0,47633408.0,741376.0,556032.0,0.0,0.0,0.0,0.0,5969408.0,12281984.0,6662048.0,96564224.0,0.0,96564224.0,16.17651599622609,7.862265901014038,14.494675511194155,3969.476217232369,0.0
6042,5,256,1.6032000000073707e-05,0.0,0.0,0.0,14155776.0,1572864.0,0.0,0.0,0.0,0.0,0.0,6313344.0,23251488.0,13819328.0,29884416.0,0.0,29884416.0,4.733532023599538,1.2852689685924616,2.1625086256003185,1736.029893330342,0.0
6042,768,256,0.0001942400022709,0.0,0.0,0.0,1198489600.0,3112960.0,0.0,0.0,0.0,0.0,0.0,25557632.0,199066432.0,169094496.0,2400092160.0,0.0,2400092160.0,93.90901942715193,12.056739731990575,14.193792327811781,11507.722321008743,0.0
6042,256,1,1.2256005930017529e-05,0.0,0.0,0.0,1552794.0,193536.0,187302.0,0.0,0.0,0.0,0.0,6212224.0,12164064.0,7154496.0,3486426.0,0.0,3486426.0,0.56122026507737,0.28661687409734116,0.48730560475538737,264.9302927125542,0.0
6042,256,2,2.2880000356520915e-05,0.0,0.0,0.0,49738752.0,774144.0,580608.0,0.0,0.0,0.0,0.0,6237696.0,12959136.0,6961120.0,100832256.0,0.0,100832256.0,16.164983994090125,7.780785385692379,14.48506217390305,4104.3424300228635,0.0
109,16,1024,1.0240000783311375e-05,0.0,0.0,0.0,2228224.0,131072.0,0.0,0.0,0.0,0.0,0.0,519296.0,2443936.0,1181696.0,4587520.0,0.0,4587520.0,8.834113877249198,1.8771031647309913,3.882149046793761,417.23248151143076,0.0
109,256,1024,2.169599929508179e-05,0.0,0.0,0.0,33685504.0,524288.0,393216.0,0.0,0.0,0.0,0.0,1606912.0,12019200.0,8658944.0,68288512.0,0.0,68288512.0,42.49673410865063,5.681618743343983,7.88647114474929,2931.353008797203,0.0
109,52,780,1.2672000740931476e-05,0.0,0.0,0.0,6656000.0,409600.0,307200.0,0.0,0.0,0.0,0.0,525440.0,3569664.0,2150880.0,14028800.0,0.0,14028800.0,26.699147381242387,3.930005737234653,6.522353641300305,1031.0398809055969,0.0
109,36,540,1.2192004056664075e-05,0.0,0.0,0.0,2854912.0,69632.0,0.0,0.0,0.0,0.0,0.0,329344.0,1919104.0,1064608.0,5779456.0,0.0,5779456.0,17.548387096774192,3.011538718068432,5.428717424629535,441.48097529993953,0.0
109,1024,256,1.7823995739627727e-05,0.0,0.0,0.0,34078720.0,327680.0,0.0,0.0,0.0,0.0,0.0,1495296.0,9799008.0,9490400.0,68485120.0,0.0,68485120.0,45.80037664783428,6.98898500746198,7.21625221276237,3578.419744538278,0.0
3397,5,256,1.2415995182301886e-05,0.0,0.0,0.0,7888896.0,876544.0,0.0,0.0,0.0,0.0,0.0,3551872.0,12847392.0,7766560.0,16654336.0,0.0,16654336.0,4.688889689718549,1.2963203738159466,2.144364557796502,1249.24010152166,0.0
3397,768,256,0.0001090560036416,0.0,0.0,0.0,682131456.0,2654208.0,0.0,0.0,0.0,0.0,0.0,14700800.0,155542272.0,124349440.0,1366917120.0,0.0,1366917120.0,92.98249891162386,8.788074794226999,10.992547453370115,11673.27546375234,0.0
3397,256,1,1.014400131349071e-05,0.0,0.0,0.0,873029.0,108800.0,105307.0,0.0,0.0,0.0,0.0,3493120.0,6885568.0,4022432.0,1960165.0,0.0,1960165.0,0.5611502038292415,0.28467731347653524,0.48730842435621036,179.96309918092376,0.0
109,256,256,1.1008004718537546e-05,0.0,0.0,0.0,8388608.0,524288.0,393216.0,0.0,0.0,0.0,0.0,374016.0,4043456.0,2387968.0,17694720.0,0.0,17694720.0,47.31006160164271,4.376137640671742,7.409948542024014,1497.0462503298565,0.0
109,256,26,1.817599585429211e-05,0.0,0.0,0.0,1052672.0,16384.0,12288.0,0.0,0.0,0.0,0.0,149888.0,1164544.0,246016.0,2134016.0,0.0,2134016.0,14.237403928266438,1.8324906572873159,8.67429760665973,109.34516553167586,0.0
3397,256,2,1.958400295216266e-05,0.0,0.0,0.0,28158976.0,438272.0,328704.0,0.0,0.0,0.0,0.0,3508096.0,7372704.0,3915072.0,57084928.0,0.0,57084928.0,16.272339183420293,7.742739705812141,14.580811796053814,2714.6892413447204,0.0
192,16,1024,9.31199632560336e-06,0.0,0.0,0.0,3342336.0,196608.0,0.0,0.0,0.0,0.0,0.0,864512.0,3765152.0,2064384.0,6881280.0,0.0,6881280.0,7.95972756884809,1.827623426623945,3.3333333333333335,688.2188504122671,0.0
192,256,1024,2.4639998906838192e-05,0.0,0.0,0.0,50528256.0,786432.0,589824.0,0.0,0.0,0.0,0.0,2031872.0,18112064.0,14155776.0,102432768.0,0.0,102432768.0,50.41300239385158,5.655499450531977,7.236111111111111,3871.670188762662,0.0
192,52,780,1.3951995924149155e-05,0.0,0.0,0.0,9805824.0,172032.0,0.0,0.0,0.0,0.0,0.0,801536.0,4335360.0,3259104.0,19783680.0,0.0,19783680.0,24.682210156499522,4.563330380868025,6.070281893428378,1320.5987081086662,0.0
192,36,540,1.177599817061304e-05,0.0,0.0,0.0,5038080.0,122880.0,0.0,0.0,0.0,0.0,0.0,520448.0,2828896.0,1874176.0,10199040.0,0.0,10199040.0,19.59665518937531,3.6053075121885003,5.441879524655102,806.6064594940208,0.0
192,1024,256,2.0127998262212184e-05,0.0,0.0,0.0,56623104.0,1769472.0,1327104.0,0.0,0.0,0.0,0.0,1835264.0,19479552.0,16058016.0,116342784.0,0.0,116342784.0,63.392941832891616,5.972559533196657,7.24515307495023,5383.181164926428,0.0
9448,5,256,2.323199561020178e-05,0.0,0.0,0.0,21823488.0,2424832.0,0.0,0.0,0.0,0.0,0.0,9869184.0,35285120.0,21614464.0,46071808.0,0.0,46071808.0,4.668248965669299,1.305700759980411,2.1315267406122125,1846.9233364054226,0.0
9448,768,256,0.0002757759960893,0.0,0.0,0.0,1867120640.0,4849664.0,0.0,0.0,0.0,0.0,0.0,48756992.0,416520992.0,325353600.0,3739090944.0,0.0,3739090944.0,76.68830234646141,8.976956782048575,11.492391490366174,12627.276681324665,0.0
9448,256,1,1.4848001671326976e-05,0.0,0.0,0.0,2428136.0,302336.0,292888.0,0.0,0.0,0.0,0.0,9713536.0,19061056.0,11188704.0,5451496.0,0.0,5451496.0,0.5612267252625615,0.2860017829022694,0.48723212268373534,341.93835659585017,0.0
192,256,256,1.1647998525525013e-05,0.0,0.0,0.0,12582912.0,786432.0,589824.0,0.0,0.0,0.0,0.0,459008.0,5968224.0,3932160.0,26542080.0,0.0,26542080.0,57.82487451199108,4.447232543550644,6.75,2122.187621081951,0.0
192,256,26,1.932800000007525e-05,0.0,0.0,0.0,1579008.0,24576.0,18432.0,0.0,0.0,0.0,0.0,243456.0,1444928.0,405504.0,3201024.0,0.0,3201024.0,13.14826498422713,2.2153519068078134,7.893939393939394,154.24182083372986,0.0
9448,256,2,2.550399574867286e-05,0.0,0.0,0.0,77897728.0,1212416.0,909312.0,0.0,0.0,0.0,0.0,9752704.0,20310304.0,10884768.0,157917184.0,0.0,157917184.0,16.192143635242083,7.775225028635711,14.508089102128773,5766.6194673263835,0.0
1601,1024,1024,0.0002428160025845,0.0,0.0,0.0,1744830464.0,1703936.0,0.0,0.0,0.0,0.0,0.0,10752256.0,145002528.0,113236736.0,3491364864.0,0.0,3491364864.0,324.70998309564055,24.077958585659967,30.83243996012036,13391.155770019512,0.0
1601,1024,4096,0.0009442559967803,0.0,0.0,0.0,6979321856.0,6815744.0,0.0,0.0,0.0,0.0,0.0,72551296.0,638808864.0,452123488.0,13965459456.0,0.0,13965459456.0,192.49083374058543,21.86171833708306,30.88859532110838,13774.175330205699,0.0
1601,4096,1024,0.0009409600041843,0.0,0.0,0.0,6979321856.0,1703936.0,0.0,0.0,0.0,0.0,0.0,43009408.0,550615392.0,432963552.0,13960347648.0,0.0,13960347648.0,324.58823074244594,25.354081725343413,32.24370177007417,13817.364028488464,0.0
1600,1024,1024,0.0002393280038909,0.0,0.0,0.0,1689190400.0,13107200.0,0.0,0.0,0.0,0.0,0.0,10748288.0,346805792.0,250986592.0,3391488000.0,0.0,3391488000.0,315.53750699646304,9.779213837351367,13.512626204351188,13197.65879707652,0.0
1750,1024,1024,0.000269951997083,0.0,0.0,0.0,1891893248.0,14680064.0,0.0,0.0,0.0,0.0,0.0,11364480.0,382921248.0,274724928.0,3798466560.0,0.0,3798466560.0,334.2402432843386,9.919706936711957,13.826435728468004,13104.543379845132,0.0
1750,1024,4096,0.0010601919961355,0.0,0.0,0.0,7381975040.0,7208960.0,0.0,0.0,0.0,0.0,0.0,62186368.0,1314161696.0,1128072032.0,14771159040.0,0.0,14771159040.0,237.53049928884735,11.239985981146722,13.094162979833543,12975.681685328715,0.0
1750,4096,1024,0.001006560003222,0.0,0.0,0.0,7529037824.0,14680064.0,0.0,0.0,0.0,0.0,0.0,46590336.0,1008288448.0,772407936.0,15072755712.0,0.0,15072755712.0,323.5167849401215,14.948852921897206,19.513983491749105,13946.111122352993,0.0
1600,1024,1024,0.00024000000065,0.0,0.0,0.0,1689190400.0,13107200.0,0.0,0.0,0.0,0.0,0.0,10748416.0,346711072.0,249644256.0,3391488000.0,0.0,3391488000.0,315.53374934501977,9.781885477254098,13.585283532419828,13160.705530762672,0.0
150,1024,1024,0.0001655040032386,0.0,0.0,0.0,173506560.0,1966080.0,0.0,0.0,0.0,0.0,0.0,4809216.0,73247744.0,63114144.0,348979200.0,0.0,348979200.0,72.56467582242095,4.76436789643651,5.5293342804427486,1963.7724808547011,0.0
1025,192,192,1.683200148989406e-05,0.0,0.0,0.0,38928384.0,811008.0,608256.0,0.0,0.0,0.0,0.0,934912.0,10618112.0,8014848.0,79276032.0,0.0,79276032.0,84.79518072289157,7.46611374978904,9.891146032962821,4386.380209856062,0.0
1025,192,768,3.3247998300554034e-05,0.0,0.0,0.0,155713536.0,811008.0,0.0,0.0,0.0,0.0,0.0,1377280.0,25800224.0,27308032.0,312238080.0,0.0,312238080.0,226.70631970260223,12.102146089894413,11.433928303584821,8746.221950863972,0.0
1025,768,192,4.105600100371289e-05,0.0,0.0,0.0,155916288.0,1622016.0,1216512.0,0.0,0.0,0.0,0.0,3739520.0,42634720.0,40769248.0,314671104.0,0.0,314671104.0,84.14745849734726,7.380630246897365,7.718344571869464,7138.062538235816,0.0
1024,192,192,1.6704001103743952e-05,0.0,0.0,0.0,37748736.0,786432.0,589824.0,0.0,0.0,0.0,0.0,934144.0,10427040.0,7864320.0,76873728.0,0.0,76873728.0,82.29323102219786,7.372536021728123,9.775,4286.053253744291,0.0
1174,192,192,2.0479995240969445e-05,0.0,0.0,0.0,43646976.0,909312.0,681984.0,0.0,0.0,0.0,0.0,1049344.0,14729280.0,11766784.0,88885248.0,0.0,88885248.0,84.70553793608197,6.034595581046731,7.5539117570272385,4042.0340453544354,0.0
1174,192,768,4.0959998340737504e-05,0.0,0.0,0.0,189726720.0,1966080.0,0.0,0.0,0.0,0.0,0.0,1491712.0,45831744.0,38289952.0,381419520.0,0.0,381419520.0,255.692466106058,8.32216901892278,9.961347561887777,8672.476166135606,0.0
1174,768,192,9.980800442145858e-05,0.0,0.0,0.0,194150400.0,1720320.0,0.0,0.0,0.0,0.0,0.0,4196864.0,59263200.0,60319232.0,390021120.0,0.0,390021120.0,92.93156032694888,6.581168752277973,6.465949699094312,3639.3421122716827,0.0
1024,192,192,1.654400146040173e-05,0.0,0.0,0.0,37748736.0,786432.0,589824.0,0.0,0.0,0.0,0.0,934144.0,10420960.0,7864320.0,76873728.0,0.0,76873728.0,82.29323102219786,7.376837450676329,9.775,4327.504349695066,0.0
150,192,192,9.50399927390384e-06,0.0,0.0,0.0,5898240.0,368640.0,276480.0,0.0,0.0,0.0,0.0,262912.0,3062688.0,1774080.0,12441600.0,0.0,12441600.0,47.32229795520935,4.062313888975958,7.012987012987013,1219.186009004863,0.0
256,25088,1024,0.0009987520006496,0.0,0.0,0.0,6582435840.0,1572864.0,0.0,0.0,0.0,0.0,0.0,155327360.0,987965024.0,1024075872.0,13166444544.0,0.0,13166444544.0,84.76577818614827,13.326832655160878,12.856903383814906,12277.529379940683,0.0
600,25088,1024,0.0022135680025866,0.0,0.0,0.0,16444293120.0,2621440.0,0.0,0.0,0.0,0.0,0.0,225116800.0,2041272416.0,1512508256.0,32891207680.0,0.0,32891207680.0,146.10729932195198,16.113090747805412,21.746134310026537,13838.438296431596,0.0
256,1024,1024,6.288000065747044e-05,0.0,0.0,0.0,271319040.0,786432.0,0.0,0.0,0.0,0.0,0.0,6291968.0,64706688.0,76209248.0,543424512.0,0.0,543424512.0,86.36797135649768,8.398274255668904,7.130689860632137,8048.719948047146,0.0
600,1024,1024,0.0001167679990182,0.0,0.0,0.0,661815296.0,4358144.0,0.0,0.0,0.0,0.0,0.0,9110016.0,204722720.0,219142240.0,1327988736.0,0.0,1327988736.0,145.77238239757207,6.486767741264868,6.0599395899211395,10591.822237864193,0.0
256,1024,31,1.18079996153174e-05,0.0,0.0,0.0,9437184.0,393216.0,294912.0,0.0,0.0,0.0,0.0,1175808.0,4711264.0,2699520.0,19562496.0,0.0,19562496.0,16.637491835401697,4.152281850475796,7.246657183499289,1542.936545915129,0.0
256,1024,120,1.6543998230234032e-05,0.0,0.0,0.0,34078720.0,327680.0,0.0,0.0,0.0,0.0,0.0,1540352.0,10894176.0,10612736.0,68485120.0,0.0,68485120.0,44.460694698354665,6.286397429231912,6.453106908529525,3855.2795638414273,0.0
256,25088,1024,0.0010002240042021,0.0,0.0,0.0,6582435840.0,1572864.0,0.0,0.0,0.0,0.0,0.0,155417984.0,987772768.0,1024167456.0,13166444544.0,0.0,13166444544.0,84.71635138440607,13.329426534666322,12.855753682530604,12259.460860501767,0.0
600,25088,1024,0.0022152960016049,0.0,0.0,0.0,16444293120.0,2621440.0,0.0,0.0,0.0,0.0,0.0,230206592.0,2039741408.0,1512488768.0,32891207680.0,0.0,32891207680.0,142.87691501032256,16.125185060713342,21.746414502960462,13827.643888924105,0.0
256,1024,1024,6.358400199728731e-05,0.0,0.0,0.0,271319040.0,786432.0,0.0,0.0,0.0,0.0,0.0,6291968.0,64915776.0,76246880.0,543424512.0,0.0,543424512.0,86.36797135649768,8.371224153586333,7.1271704756968415,7959.6046132263255,0.0
600,1024,1024,0.0001167359980949,0.0,0.0,0.0,661815296.0,4358144.0,0.0,0.0,0.0,0.0,0.0,9110272.0,204947712.0,218471968.0,1327988736.0,0.0,1327988736.0,145.7682861719167,6.479646554922263,6.078531484643375,10594.725781728748,0.0
256,1024,31,1.139199889507978e-05,0.0,0.0,0.0,9437184.0,393216.0,294912.0,0.0,0.0,0.0,0.0,1175808.0,4735360.0,2699520.0,19562496.0,0.0,19562496.0,16.637491835401697,4.131152858494391,7.246657183499289,1599.279837403584,0.0
256,1024,120,1.705600365569319e-05,0.0,0.0,0.0,34078720.0,327680.0,0.0,0.0,0.0,0.0,0.0,1540352.0,10501792.0,10612736.0,68485120.0,0.0,68485120.0,44.460694698354665,6.521279415932062,6.453106908529525,3739.547643680297,0.0
4,2048,1000,2.8127998560274294e-05,0.0,0.0,0.0,68157440.0,655360.0,491520.0,0.0,0.0,0.0,0.0,8225024.0,17395360.0,8749344.0,137461760.0,0.0,137461760.0,16.712627221513273,7.902208404999954,15.711093311681424,4551.38107178311,0.0
8,960,1000,1.804799962266546e-05,0.0,0.0,0.0,33554432.0,1048576.0,786432.0,0.0,0.0,0.0,0.0,3870976.0,9428000.0,4482272.0,68943872.0,0.0,68943872.0,17.810462271013822,7.312672040729741,15.38145654703686,3557.6787299110742,0.0
4,1024,1000,1.7215998176121027e-05,0.0,0.0,0.0,33554432.0,1048576.0,786432.0,0.0,0.0,0.0,0.0,4112640.0,8796608.0,4748224.0,68943872.0,0.0,68943872.0,16.763896669779022,7.837551929107219,14.519928293189201,3729.611476380109,0.0
64,2048,2048,6.643200301275224e-05,0.0,0.0,0.0,277086208.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,17302912.0,81210464.0,53249696.0,556924928.0,0.0,556924928.0,32.18677457297361,6.857797635536229,10.458743802030344,7807.633885627913,0.0
64,2048,128,1.4175995502925456e-05,0.0,0.0,0.0,21233664.0,884736.0,663552.0,0.0,0.0,0.0,0.0,1573120.0,8850944.0,5244288.0,44015616.0,0.0,44015616.0,27.979820992676974,4.972985480418812,8.393058504796075,2891.7007491958293,0.0
589824,128,384,0.0038442560025526,0.0,0.0,0.0,28991029248.0,226492416.0,0.0,0.0,0.0,0.0,0.0,1187941376.0,4892369728.0,3439219552.0,58208550912.0,0.0,58208550912.0,48.99951469659055,11.897823375625302,16.924930215097824,14101.802133885918,0.0
589824,128,128,0.0012985599958204,0.0,0.0,0.0,9663676416.0,75497472.0,0.0,0.0,0.0,0.0,0.0,585438464.0,1680089824.0,1181554880.0,19402850304.0,0.0,19402850304.0,33.142424861240414,11.548698186746472,16.421455010198088,13915.65469301524,0.0
589824,128,512,0.0051202239967733,0.0,0.0,0.0,38654705664.0,301989888.0,0.0,0.0,0.0,0.0,0.0,1490021760.0,6463157440.0,4602296512.0,77611401216.0,0.0,77611401216.0,52.08742804937292,12.008279534654195,16.8636247172768,14116.814038907423,0.0
589824,512,128,0.0050110400016218,0.0,0.0,0.0,38654705664.0,75497472.0,0.0,0.0,0.0,0.0,0.0,1501446016.0,5585856064.0,3729403040.0,77384908800.0,0.0,77384908800.0,51.5402538455302,13.853724104839376,20.749945224477536,14382.306362885702,0.0
147456,512,256,0.002515648003215,0.0,0.0,0.0,19327352832.0,37748736.0,0.0,0.0,0.0,0.0,0.0,441826176.0,2611702880.0,1878800096.0,38692454400.0,0.0,38692454400.0,87.57392952652945,14.815029188925196,20.594236971978525,14324.403177212012,0.0
147456,256,768,0.0037639360031981,0.0,0.0,0.0,28991029248.0,113246208.0,0.0,0.0,0.0,0.0,0.0,584470784.0,3994506720.0,3010540608.0,58095304704.0,0.0,58095304704.0,99.39813296809717,14.543799466683586,19.29729981041332,14374.704751629213,0.0
147456,256,256,0.0012741439977478,0.0,0.0,0.0,9663676416.0,37748736.0,0.0,0.0,0.0,0.0,0.0,284711424.0,1454047328.0,1038608384.0,19365101568.0,0.0,19365101568.0,68.0165948240981,13.318068260292556,18.6452390201387,14154.723706173925,0.0
147456,256,1024,0.0050185279996893,0.0,0.0,0.0,38654705664.0,150994944.0,0.0,0.0,0.0,0.0,0.0,735910400.0,5216809216.0,4144082272.0,77460406272.0,0.0,77460406272.0,105.25793122641018,14.848234440781972,18.69181188688524,14374.857528834404,0.0
147456,1024,256,0.0049977599961627,0.0,0.0,0.0,38654705664.0,37748736.0,0.0,0.0,0.0,0.0,0.0,754547200.0,4953333984.0,3634439680.0,77347160064.0,0.0,77347160064.0,102.50804729511951,15.615171582179345,21.281728924993466,14413.488503911527,0.0
36864,1024,512,0.0025659519961463,0.0,0.0,0.0,19327352832.0,18874368.0,0.0,0.0,0.0,0.0,0.0,219827840.0,2316295968.0,1820274336.0,38673580032.0,0.0,38673580032.0,175.92667076199265,16.69630330764363,21.24601729922978,14036.73107645558,0.0
36864,512,1536,0.0037331840038417,0.0,0.0,0.0,28991029248.0,56623104.0,0.0,0.0,0.0,0.0,0.0,285145984.0,3428644896.0,2810413440.0,58038681600.0,0.0,58038681600.0,203.5402385326949,16.92758607568557,20.65129662915361,14478.990138009824,0.0
36864,512,512,0.0012926079980714,0.0,0.0,0.0,9663676416.0,18874368.0,0.0,0.0,0.0,0.0,0.0,136593280.0,1226503968.0,965237152.0,19346227200.0,0.0,19346227200.0,141.63381390358296,15.773472980725,20.042978204800804,13938.934427051843,0.0
36864,512,2048,0.005005407997738,0.0,0.0,0.0,38654705664.0,75497472.0,0.0,0.0,0.0,0.0,0.0,362025216.0,4530109632.0,3733493024.0,77384908800.0,0.0,77384908800.0,213.75557662812085,17.082347909058285,20.727213979655744,14398.489100702558,0.0
36864,2048,512,0.0051112640016093,0.0,0.0,0.0,38654705664.0,18874368.0,0.0,0.0,0.0,0.0,0.0,430760192.0,4637318464.0,3588465856.0,77328285696.0,0.0,77328285696.0,179.51585854990054,16.67521570845474,21.549121211981234,14089.974241660184,0.0
9216,2048,1024,0.0027519040025839,0.0,0.0,0.0,19327352832.0,9437184.0,0.0,0.0,0.0,0.0,0.0,121866752.0,3371170944.0,2967624448.0,38664142848.0,0.0,38664142848.0,317.26572025157446,11.469054370207576,13.028650870583473,13085.045491663064,0.0
9216,1024,3072,0.0037214400006467,0.0,0.0,0.0,28991029248.0,28311552.0,0.0,0.0,0.0,0.0,0.0,155495680.0,3191058624.0,2726895328.0,58010370048.0,0.0,58010370048.0,373.0674064256962,18.17903613919943,21.27341282679406,14517.597268291702,0.0
9216,1024,1024,0.0013731199983925,0.0,0.0,0.0,9663676416.0,9437184.0,0.0,0.0,0.0,0.0,0.0,68131200.0,1705837344.0,1491649696.0,19336790016.0,0.0,19336790016.0,283.8169592785684,11.335658750826363,12.963358667824915,13115.23325243441,0.0
9216,1024,4096,0.0049950720009458,0.0,0.0,0.0,38654705664.0,37748736.0,0.0,0.0,0.0,0.0,0.0,280293248.0,4632026016.0,3633468736.0,77347160064.0,0.0,77347160064.0,275.9508501039597,16.6983431865077,21.287415878290908,14421.244826172755,0.0
9216,4096,1024,0.0055703679964721,0.0,0.0,0.0,38654705664.0,9437184.0,0.0,0.0,0.0,0.0,0.0,551491456.0,7322448224.0,5807569504.0,77318848512.0,0.0,77318848512.0,140.19954012125257,10.559152642224268,13.313460727202001,12927.115247700973,0.0
32,2048,2048,3.814399753574719e-05,0.0,0.0,0.0,138412032.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,17039616.0,46865024.0,26632416.0,279576576.0,0.0,279576576.0,16.40744580159553,5.965569888537772,10.497604723506873,6826.132376882757,0.0
32,2048,512,1.894399692434482e-05,0.0,0.0,0.0,37748736.0,786432.0,589824.0,0.0,0.0,0.0,0.0,4456704.0,12936960.0,7302080.0,76873728.0,0.0,76873728.0,17.24900913320696,5.942178688037994,10.52764801262106,3779.2572796105483,0.0
32,512,2048,1.878399738966975e-05,0.0,0.0,0.0,37748736.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4260096.0,14656832.0,8355840.0,78249984.0,0.0,78249984.0,18.368126915449793,5.3388060939771975,9.364705882352942,3879.68412956542,0.0
10,4608,81,1.4656004531023294e-05,0.0,0.0,0.0,18874368.0,589824.0,442368.0,0.0,0.0,0.0,0.0,1677568.0,4241248.0,1999936.0,38780928.0,0.0,38780928.0,23.117350831680145,9.14375391394231,19.39108451470447,2464.3519749523266,0.0
4,4608,81,0.0001729600040068,0.0,0.0,0.0,14158848.0,12288.0,9216.0,0.0,0.0,0.0,0.0,1568384.0,8705824.0,1717376.0,28339200.0,0.0,28339200.0,18.069044315677793,3.255200197017537,16.501453380040246,152.5956064704145,0.0
3,4608,81,0.0001725440019905,0.0,0.0,0.0,14158848.0,12288.0,9216.0,0.0,0.0,0.0,0.0,1549568.0,8551552.0,1661248.0,28339200.0,0.0,28339200.0,18.28845200726912,3.3139247706147374,17.05898216280772,152.96351308691752,0.0
