N,C_in,H,W,C_out,kernel_R,kernel_S,strideU,strideV,pad_h,pad_w,algoMin,kernel_nums,count,time,ai,tc_perf,perf
2,512,23,34,512,3,3,1,1,1,1,6,2,16,0.0004178559974248,95.57550055010833,0.0,12081.12980335648
2,128,76,136,128,3,3,1,1,1,1,6,2,16,0.0002504959938218,233.67243835926664,0.0,12654.013597738194
8,128,100,152,512,1,1,1,1,0,0,1,2,16,0.0013484160067855,33.15288249266156,0.0,11866.229946456951
2,1024,100,152,128,1,1,1,1,0,0,1,2,16,0.0006786239957904,58.09897876095134,0.0,11748.875444219579
2,128,100,156,128,3,3,1,1,1,1,6,2,16,0.0003526399967745,167.8002167477516,0.0,12982.498848329886
2,128,100,140,128,3,3,1,1,1,1,6,2,16,0.0003182079954723,175.56856756402985,0.0,12948.852959788948
768,512,7,7,2048,1,1,1,1,0,0,1,2,15,0.0060516480060997,50.84986405207218,0.0,13053.81514595291
192,512,12,12,128,1,1,1,1,0,0,1,2,15,0.0002985920054887,56.42235535141528,0.0,12148.408307392801
64,1024,14,14,512,1,1,1,1,0,0,1,2,15,0.001098143998362,54.90876580199638,0.0,11983.63774844574
28,512,15,15,2048,1,1,1,1,0,0,1,2,15,0.0010725119964428,197.27753128328388,0.0,12401.220234471615
10,512,16,16,512,3,3,1,1,1,1,6,2,15,0.0004188159964168,127.26041651536586,0.0,13388.674931173355
12,512,16,32,256,3,3,1,1,1,1,7,4,15,0.0004215680000401,40.42919067732295,0.0,11726.797630583334
8,512,19,19,512,3,3,1,1,1,1,7,4,15,0.0007970240026035,57.6670121264607,0.0,12394.34885741372
16,512,20,20,512,3,3,1,1,1,1,7,4,15,0.000802112006154,54.33447279537312,0.0,12324.69534946968
8,512,23,23,512,3,3,1,1,1,1,6,2,15,0.0008365440006923,52.21600327249559,0.0,12050.93901535022
192,64,24,24,64,3,3,1,1,1,1,6,2,15,0.0004079999967796,61.377796191440716,0.0,12548.798844147432
6,512,25,25,2048,1,1,1,1,0,0,1,2,15,0.0006621440022756,256.93403424626274,0.0,11971.000152170513
64,512,28,28,256,1,1,1,1,0,0,1,2,15,0.0010388480022371,52.37271609432718,0.0,12673.829445354253
64,512,28,28,1024,1,1,2,2,0,0,1,2,15,0.0010809919993747,20.4012424708279,0.0,12179.722336165281
28,512,31,31,2048,1,1,1,1,0,0,4,1,15,0.0045052479961559,82.44604235471829,0.0,12554.419006514277
28,128,31,31,128,3,3,1,1,1,1,6,2,15,0.0003204159932215,97.64065386358091,0.0,12310.192210890336
4,1024,32,64,2048,1,1,2,2,0,0,1,2,15,0.0006792959932173,146.74772201227896,0.0,12651.523020614703
4,1024,32,64,256,3,3,1,1,1,1,6,2,15,0.0013134080038612,87.09245291602504,0.0,13619.668998065896
4,1024,32,32,1024,3,3,1,1,1,1,6,2,15,0.0027229439980711,36.485694378832434,0.0,13150.021915017378
2,1024,32,64,256,3,3,1,1,6,6,6,2,15,0.0013119999980526,139.1357180934096,0.0,12782.86675068091
8,512,32,32,512,3,3,1,1,1,1,6,2,15,0.0013831999990463,45.5566011812126,0.0,12948.382287701612
2,1024,32,64,512,3,3,1,1,1,1,6,2,15,0.0013307839974228,75.23507658776327,0.0,13453.262632156495
4,128,32,32,1024,3,3,1,1,1,1,6,2,15,0.0003848640039138,132.55038203226886,0.0,11729.810473548754
3,1024,38,57,256,1,1,1,1,0,0,1,2,15,0.0002904960029145,86.27321248318988,0.0,11787.479062174321
3,256,38,57,256,3,3,1,1,1,1,6,2,15,0.0003451200012643,296.29379691963845,0.0,12193.622950230652
8,1024,40,40,2048,1,1,2,2,0,0,1,2,15,0.0010802880000025,52.42302481964544,0.0,12430.320803312567
16,256,40,40,256,3,3,1,1,1,1,7,4,15,0.0006562559922975,32.05221766645239,0.0,12389.885848560767
8,256,46,46,256,3,3,1,1,1,1,6,2,15,0.0007856960067967,69.81053876462033,0.0,12847.857177174084
4,640,50,90,640,1,1,1,1,0,0,1,2,15,0.0011999039948436,54.299180701340696,0.0,12331.354561352737
64,256,56,56,512,1,1,2,2,0,0,1,2,15,0.0010777280029497,23.17073462739328,0.0,12228.528367017938
64,256,56,56,128,1,1,1,1,0,0,1,2,15,0.0010553599994031,44.40149090051305,0.0,12487.70795127152
2,512,64,64,1024,1,1,1,1,0,0,1,2,15,0.0006891840048478,176.2409123943004,0.0,12476.092218505364
4,512,64,128,256,1,1,1,1,0,0,1,2,15,0.0006959039970944,53.58686174825158,0.0,12355.616918282523
4,512,64,128,1024,1,1,2,2,0,0,1,2,15,0.0007005120006532,41.249830362971046,0.0,12274.3410419556
12,256,64,128,128,1,1,1,1,0,0,1,2,15,0.0005373440035993,46.24098148708497,0.0,12012.851753740884
32,64,64,32,64,3,3,1,1,1,1,6,2,15,0.0001932479941792,33.365230038754234,0.0,11775.788399075329
2,1024,64,64,256,3,3,1,1,1,1,6,2,15,0.0013434239967405,62.79642034843907,0.0,13315.366046312582
2,640,64,128,128,3,3,1,1,1,1,6,2,15,0.0008261439996637,92.01966944464046,0.0,13537.131662945609
12,512,64,64,256,3,3,1,1,1,1,7,4,15,0.0029693759928334,36.299366226318824,0.0,13293.979362422488
8,128,69,69,128,3,3,1,1,1,1,6,2,15,0.0004885440042189,75.94743226974012,0.0,12974.489702589583
8,512,80,80,1024,1,1,2,2,0,0,1,2,15,0.0010399039983875,28.831434174314257,0.0,12919.346421239312
20,64,80,80,64,3,3,1,1,1,1,6,2,15,0.0003567680061764,31.734729391807907,0.0,12457.388249669779
16,64,80,80,64,3,3,1,1,1,1,6,2,15,0.0002848640016278,36.66796822920173,0.0,12481.624732091143
8,128,92,92,128,3,3,1,1,1,1,6,2,15,0.0007583039990363,62.64343568837428,0.0,13373.534219637606
6,512,100,100,128,1,1,1,1,0,0,1,2,15,0.0006413439932387,53.3141747115203,0.0,12280.764125077854
4,320,100,180,320,1,1,1,1,0,0,1,2,15,0.0013836159945245,48.48910308821149,0.0,12805.402705747823
6,128,100,100,54,3,3,1,1,1,1,6,2,15,0.0003855680077715,71.86980728707125,0.0,12466.109799359976
4,256,128,256,512,1,1,2,2,0,0,1,2,15,0.0006958720000121,26.210128719764185,0.0,12368.239859989113
4,256,128,256,128,1,1,1,1,0,0,1,2,15,0.0006938880045093,45.25567799787182,0.0,12403.603682537283
2,512,128,128,128,1,1,1,1,0,0,1,2,15,0.0003585919980823,55.81809660875548,0.0,11989.005953817477
2,512,128,128,512,1,1,1,1,0,0,1,2,15,0.0013051520003553,52.192127795129984,0.0,13175.972143718569
2,270,128,256,512,3,3,1,1,1,1,6,2,15,0.0055984000006418,105.90002893243236,0.0,13615.849098181867
16,64,128,128,3,3,3,1,1,1,1,6,2,15,0.0003569600035522,25.29864378317608,0.0,12749.155588055943
4,64,130,130,64,3,3,1,1,0,0,6,2,15,0.0001930880051859,82.27014470219667,0.0,11785.545589996991
8,64,138,138,64,3,3,1,1,1,1,6,2,15,0.0004512320022593,40.32946878607329,0.0,12764.76158419743
8,256,160,160,512,1,1,2,2,0,0,1,2,15,0.0010795199948149,25.975473443244045,0.0,12457.376671662169
1,256,160,160,64,3,3,1,1,1,1,6,2,15,0.0002783359964338,100.51551039288101,0.0,12591.503495429337
1,128,192,384,64,3,3,1,1,1,1,6,2,15,0.0003861760006537,100.51018699413899,0.0,13130.288343700104
6,64,200,200,64,3,3,1,1,1,1,6,2,15,0.000678176001612,39.197803260257274,0.0,12778.909232117325
2,64,200,280,64,3,3,1,1,1,1,6,2,15,0.0003196799951278,80.36294903808322,0.0,12512.455045555504
2,256,256,256,256,1,1,1,1,0,0,1,2,15,0.0013491839993633,43.82126200010623,0.0,12758.395907543576
2,256,256,256,256,1,1,1,1,0,0,1,2,15,0.001352895998748,43.872885956487245,0.0,12723.390143758048
4,32,256,512,64,3,3,1,1,1,1,6,2,15,0.0007796479941915,46.25870991581579,0.0,11900.138653753942
2,64,256,256,64,3,3,1,1,1,1,6,2,15,0.0003582719941681,78.09561212185109,0.0,12702.799778049799
12,64,256,256,1,3,3,1,1,1,1,6,2,15,0.0010379199935417,18.49801051565998,0.0,13153.786793732754
4,64,256,256,128,3,3,1,1,1,1,6,2,15,0.0013871039958158,51.733591170390355,0.0,13123.568637183396
2,5,260,260,48,5,5,1,1,0,0,1,2,15,0.000339807993536,533.8562872348876,0.0,12657.909271767367
2,256,304,200,128,1,1,1,1,0,0,1,2,15,0.0006542719957811,45.32002955426673,0.0,12204.010643107911
4,64,512,512,64,3,3,1,1,1,1,6,2,15,0.0027655999954973,27.640567018789937,0.0,13164.158355248139
8,512,19,17,1024,3,3,1,1,1,1,7,4,14,0.00144489600324,63.003825947851226,0.0,13620.988165146831
8,2048,25,42,512,1,1,1,1,0,0,1,2,14,0.0013408959999842,64.61164446373444,0.0,13215.820538064705
8,2048,25,42,512,1,1,1,1,0,0,1,2,14,0.0013380800061566,64.63321164134788,0.0,13243.633276384258
1,512,25,38,512,3,3,1,1,1,1,6,2,14,0.0002857280032871,109.05527692301321,0.0,11796.241324702427
2,256,48,72,256,3,3,1,1,1,1,6,2,14,0.0003450879970259,305.83023413735685,0.0,12194.753814297854
2,256,48,72,256,3,3,1,1,1,1,6,2,14,0.0003454719937861,304.4115479342975,0.0,12181.199181678267
2,1024,50,84,512,1,1,1,1,0,0,1,2,14,0.0006891200006733,74.44695732393745,0.0,12860.852738769428
2,256,50,74,256,3,3,1,1,1,1,6,2,14,0.0004099520052222,321.7687389881701,0.0,11974.589184749191
4,256,50,68,256,3,3,1,1,1,1,6,2,14,0.0006570559957968,176.4486629018198,0.0,12697.016591231342
2,256,80,56,256,3,3,1,1,1,1,6,2,14,0.0004124160022525,276.20959223545725,0.0,13602.165040544316
2,512,100,168,512,1,1,1,1,0,0,1,2,14,0.0013702399990454,52.13965221307768,0.0,12868.752928161863
2,512,100,140,256,1,1,1,1,0,0,1,2,14,0.0006270079948376,53.490446927062294,0.0,11731.251704222934
2,512,100,140,256,1,1,1,1,0,0,1,2,14,0.0006268799986817,53.51066944282005,0.0,11733.646987411412
2,512,100,164,512,1,1,1,1,0,0,1,2,14,0.0013206080035553,52.03377819971751,0.0,13047.18521288175
2,128,100,164,128,3,3,1,1,1,1,6,2,14,0.0003864000032316,171.16246693582067,0.0,13032.784984169906
2,128,168,100,128,3,3,1,1,1,1,6,2,14,0.0003874240012253,136.25248632186077,0.0,13361.859377910798
2,256,200,336,128,1,1,1,1,0,0,1,2,14,0.0007227840035342,45.131817095801814,0.0,12210.067678375806
2,256,50,76,80,3,3,1,1,1,1,6,2,13,0.0001464959960949,181.6257829864619,0.0,12566.060623305233
1,256,104,100,256,3,3,1,1,1,1,6,2,13,0.0004799359925128,102.46983248606792,0.0,13294.6240239105
2,512,136,100,1024,1,1,2,2,0,0,1,2,13,0.0005767680061412,27.659925058949455,0.0,12461.876476276637
2,256,200,328,256,1,1,1,1,0,0,1,2,13,0.0013575679990461,43.83644439812945,0.0,12691.985677407603
2,256,200,328,256,1,1,1,1,0,0,1,2,13,0.0013563840071176,43.82628264232915,0.0,12703.064552209895
33,256,14,14,256,3,3,1,1,1,1,6,2,12,0.0003460480013872,349.7982375530814,0.0,13375.917090822453
45,256,14,14,256,3,3,1,1,1,1,7,4,12,0.0003016640009801,37.47537318610609,0.0,12375.944799082212
2,512,19,34,512,3,3,1,1,1,1,6,2,12,0.0004172479994009,108.3080167849375,0.0,12098.733969361989
64,256,32,32,256,1,1,1,1,0,0,1,2,12,0.0006992320019493,45.2424625541561,0.0,12308.807068335605
3,2048,36,63,512,1,1,1,1,0,0,1,2,12,0.0010747839987243,60.287385750615904,0.0,13365.27205564102
1,512,36,63,512,3,3,1,1,2,2,6,2,12,0.000547231997703,108.90368796189067,0.0,12801.586861523532
2,256,38,57,256,3,3,1,1,1,1,6,2,12,0.0002217599997617,254.39031068006219,0.0,12656.817329618145
2,512,76,136,128,1,1,1,1,0,0,1,2,12,0.0002242879948375,59.07323097854118,0.0,12092.33870036158
2,256,96,128,256,3,3,1,1,1,1,6,2,12,0.0010005759951406,171.89745132436636,0.0,13450.332417887843
8,512,100,152,128,1,1,1,1,0,0,1,2,12,0.0012363840055023,52.362377564502474,0.0,12903.693293507524
2,64,152,272,64,3,3,1,1,1,1,6,2,12,0.0002322879983986,48.15911784407688,0.0,12360.367077911436
2,512,168,100,128,1,1,1,1,0,0,1,2,12,0.0003612479960871,55.59025911452659,0.0,12203.029629919707
2,64,184,280,64,3,3,1,1,1,1,6,2,12,0.0003008319967745,82.31340920478134,0.0,12232.74813669001
8,64,200,304,64,3,3,1,1,1,1,6,2,12,0.0012936000003046,28.967141497806022,0.0,13055.075420549956
2,64,200,328,64,3,3,1,1,1,1,6,2,12,0.0003733439993508,78.21409094907204,0.0,12499.479236614654
2,256,272,200,128,1,1,1,1,0,0,1,2,12,0.0005843520038582,45.73601232423219,0.0,12225.924019820142
2,256,272,200,256,1,1,1,1,0,0,1,2,12,0.0011345600022719,44.1092235618413,0.0,12593.856976614736
2,64,336,200,64,3,3,1,1,1,1,6,2,12,0.0003900159967669,69.8445577529547,0.0,12443.746739189872
2,512,25,39,512,3,3,1,1,1,1,6,2,11,0.0004247359986776,90.14235859616778,0.0,13202.062574065787
2,512,25,35,512,3,3,1,1,1,1,6,2,11,0.0004240000061629,94.44356916337358,0.0,13224.979128527773
8,256,36,38,512,3,3,1,1,1,1,6,2,11,0.0010664320048726,83.47977483824214,0.0,13148.963751960144
1,512,36,63,512,3,3,1,1,1,1,6,2,11,0.0004178560032635,87.87260323707167,0.0,13419.434418090625
8,128,72,76,256,3,3,1,1,1,1,6,2,11,0.00093020799674,85.85580601454093,0.0,13628.36951351578
2,128,80,136,128,3,3,1,1,1,1,6,2,11,0.0002530879932213,224.087449099629,0.0,12524.417581628799
2,128,100,144,128,3,3,1,1,1,1,6,2,11,0.0003202239996702,184.90710658732164,0.0,12867.332080804832
2,256,200,280,256,1,1,1,1,0,0,1,2,11,0.0011692480022897,44.08246127075429,0.0,12579.654590981865
192,2048,3,3,512,1,1,1,1,0,0,1,2,10,0.0003051839987284,197.03227691772483,0.0,11877.304862322993
512,1024,4,4,512,1,1,1,1,0,0,1,2,10,0.0006868800019123,89.55286278097961,0.0,12511.834486480342
32,2048,7,7,2048,1,1,1,1,0,0,0,1,10,0.001129920002253,251.53412699174046,0.0,11881.358005196209
128,2048,7,7,2048,1,1,1,1,0,0,0,1,10,0.0043050559990255,117.23528286279118,0.0,12224.27639591972
128,4096,7,7,512,1,1,1,1,0,0,1,2,10,0.0021103680000028,73.01930475595694,0.0,12466.965928200718
512,512,8,8,256,1,1,1,1,0,0,1,2,10,0.0006982079954864,53.42886321770696,0.0,12314.844939594339
64,640,10,10,640,3,3,1,1,1,1,7,4,10,0.001462655997729,54.879847536121915,0.0,13114.175219451663
128,1024,14,14,2048,1,1,2,2,0,0,1,2,10,0.0020624319990266,17.376209036503422,0.0,12761.400015332358
35,256,14,14,256,3,3,1,1,1,1,7,4,10,0.0003000639918258,38.384788992033705,0.0,12435.247432708355
28,2048,15,15,512,1,1,1,1,0,0,1,2,10,0.0010774079986821,63.560896121369865,0.0,12335.88453794427
512,256,16,16,128,1,1,1,1,0,0,1,2,10,0.0006996479977433,45.31170086162397,0.0,12301.488513882367
8,512,18,18,512,3,3,1,1,1,1,7,4,10,0.0008186560087376,41.05163386211075,0.0,12066.102517505793
80,64,21,21,64,3,3,1,1,1,1,6,2,10,0.0001754560009846,74.7315664638548,0.0,12159.36961989265
64,320,21,21,320,3,3,1,1,1,1,7,4,10,0.0015503680048073,38.888386091779616,0.0,13510.529545921245
