N,C_in,H,W,C_out,kernel_R,kernel_S,strideU,strideV,pad_h,pad_w,algoMin,kernel_nums,count,time,ai,tc_perf,perf
1,256,128,128,256,1,1,1,1,0,0,1,2,20,0.0001972479951593,104.50200798219548,0.0,10908.490858232943
1,256,128,128,256,1,1,1,1,0,0,1,2,20,0.0001977279967153,103.05097380504282,0.0,10882.009567406421
2,128,128,128,512,1,1,1,1,0,0,1,2,20,0.0004046400061641,48.054871750977206,0.0,10655.754365156346
1,64,128,128,128,3,3,1,1,1,1,6,2,20,0.000103391995467,225.09763815406424,0.0,11008.39664481838
2,256,193,193,512,1,1,1,1,0,0,1,2,20,0.0017545919977368,56.40003111281011,0.0,11161.34100763046
2,256,193,193,48,1,1,1,1,0,0,1,2,20,0.0002404800022906,14.85485728701896,0.0,10170.115538524338
4,256,200,200,64,1,1,1,1,0,0,1,2,20,0.0004865600006249,14.44323849503144,0.0,10796.448522799446
1,256,200,272,64,1,1,1,1,0,0,1,2,20,0.0001826880039047,14.91682408140881,0.0,9776.563112111657
4,80,200,360,80,1,1,1,1,0,0,1,2,20,0.0004298239948483,12.24902543735438,0.0,10345.443840494303
2,64,200,328,256,1,1,1,1,0,0,1,2,20,0.0004417599919083,11.056902070947933,0.0,9807.92484462782
4,256,256,256,64,1,1,1,1,0,0,1,2,20,0.0007769599977716,14.369217874862457,0.0,11077.419471639369
2,64,256,256,256,1,1,1,1,0,0,1,2,20,0.0004399040032261,11.077305275846934,0.0,9839.696152469984
2,32,256,256,64,3,3,1,1,1,1,6,2,20,0.0002053120003596,66.48578682437886,0.0,11297.775541309422
4,32,448,448,32,3,3,1,1,1,1,6,2,20,0.0006079999983872,28.22722523847745,0.0,11683.183188885918
8,512,28,28,1024,1,1,2,2,0,0,1,2,19,0.0001618239935358,138.89941241861203,0.0,10377.492208091413
2,256,19,25,256,3,3,1,1,1,1,6,2,18,7.977599283341395e-05,111.60062233646757,0.0,10588.317036227501
3,512,36,63,2048,1,1,1,1,0,0,1,2,18,0.0012603519983613,219.19584285196044,0.0,11352.481404086568
3,256,38,57,1024,1,1,1,1,0,0,1,2,18,0.0003217599951592,214.19000791499772,0.0,10657.651875906146
2,256,40,68,1024,1,1,1,1,0,0,1,2,18,0.0002664000029053,298.1857036008121,0.0,10727.091774904578
2,1024,40,68,256,1,1,1,1,0,0,1,2,18,0.0002814720006552,117.6784328630022,0.0,10137.844451162759
2,256,44,66,1024,1,1,1,1,0,0,1,2,18,0.0002816320029007,226.8152857780013,0.0,10863.114534177095
2,256,52,50,1024,1,1,1,1,0,0,1,2,18,0.0002673599970889,278.30063704144,0.0,10311.14697043978
2,256,52,68,1024,1,1,1,1,0,0,1,2,18,0.0003427520071219,194.0351671170152,0.0,10887.707737544448
3,512,72,126,128,1,1,1,1,0,0,1,2,18,0.0003437440013372,15.628037183292266,0.0,10393.887131415515
2,1024,74,50,256,1,1,1,1,0,0,1,2,18,0.0003855360012693,38.487818022419546,0.0,10100.764906984301
2,256,74,50,1024,1,1,1,1,0,0,1,2,18,0.0003635839990475,185.48132274874592,0.0,10726.246815637514
1,256,100,152,256,1,1,1,1,0,0,1,2,18,0.0002008320029336,111.52160075356444,0.0,9960.463844307598
2,256,100,168,256,1,1,1,1,0,0,1,2,18,0.0003822719973876,47.844515317805964,0.0,11543.144227553446
2,52,100,152,52,3,3,1,1,1,1,6,2,18,9.468800550313375e-05,151.48021950706516,0.0,10709.379573598048
2,256,152,100,256,1,1,1,1,0,0,1,2,18,0.0003444800022813,48.93663422570811,0.0,11589.558678474046
2,26,200,304,26,3,3,1,1,1,1,6,2,18,0.0001031999997082,78.330016027433,0.0,10426.125920952942
1,512,100,152,256,1,1,1,1,0,0,1,2,17,0.0003589119977576,67.67665742653226,0.0,11136.068543184736
2,256,304,200,12,1,1,1,1,0,0,1,2,17,0.0001939839935403,15.532878801023944,0.0,10277.928418799149
2,256,304,200,3,1,1,1,1,0,0,1,2,17,0.0001833919941797,15.88229412898941,0.0,10865.573543234697
8,256,13,19,256,3,3,1,1,1,1,6,2,16,0.0002157120007229,260.5459080650909,0.0,10412.869272328551
4,256,13,19,256,3,3,1,1,1,1,6,2,16,8.364799542247742e-05,110.99806569895547,0.0,10098.191830345031
8,256,13,20,256,3,3,1,1,1,1,6,2,16,0.000152960003589,193.1225435560509,0.0,11019.782168213924
26,256,14,14,256,3,3,1,1,1,1,7,4,16,0.0002319680006826,41.10522156245378,0.0,10733.742001798299
8,256,21,13,256,3,3,1,1,1,1,6,2,16,0.0001487040020235,190.81666956471338,0.0,11335.175227722675
1,128,75,100,128,3,3,1,1,1,1,6,2,16,0.0001151039996903,223.36719601251883,0.0,10714.422047176955
2,128,76,136,512,1,1,1,1,0,0,1,2,16,0.000255840005792,79.15704154002026,0.0,10632.052792445083
2,128,100,152,1024,1,1,1,1,0,0,1,2,16,0.0006892160032524,53.03379862694404,0.0,11607.837256022307
2,128,100,132,512,1,1,1,1,0,0,1,2,16,0.0003322239983728,59.68529046304747,0.0,10456.25125522061
2,128,100,164,512,1,1,1,1,0,0,1,2,16,0.0003998399993693,46.171291615994,0.0,10804.695655298421
1,128,100,75,128,3,3,1,1,1,1,6,2,16,0.0001147839974338,207.4343078385459,0.0,9977.434290529098
2,128,168,100,512,1,1,1,1,0,0,1,2,16,0.0004150720025653,46.95072055589235,0.0,10651.699880201975
8,64,200,304,256,1,1,1,1,0,0,1,2,16,0.0015936960029521,21.83646214066278,0.0,10079.007270047588
192,512,3,3,2048,1,1,1,1,0,0,0,1,15,0.0003473279971017,254.02197880998906,0.0,10443.78118167614
192,128,12,12,128,3,3,1,1,1,1,7,4,15,0.0002270400064512,20.429330703927274,0.0,10057.173498586866
64,1024,14,14,2048,1,1,2,2,0,0,0,1,15,0.0011580159977505,49.76681428973201,0.0,11364.057057556585
64,512,14,14,512,3,3,2,2,1,1,1,1,15,0.0013052479974244,389.9217849964252,0.0,11338.159624226633
4,2048,16,32,512,3,3,1,1,1,1,6,2,15,0.0016260800000042,54.78757657819457,0.0,11022.08088160097
12,256,16,32,128,3,3,1,1,1,1,6,2,15,0.0001496960002925,175.17835073513743,0.0,11247.36380871998
8,512,18,18,2048,1,1,1,1,0,0,1,2,15,0.0004955520012855,434.69919929644436,0.0,10979.930231106522
25,64,21,21,64,3,3,1,1,1,1,6,2,15,6.624000161716668e-05,203.64523316264706,0.0,10067.354343590125
2,512,25,41,2048,1,1,1,1,0,0,1,2,15,0.0004084159980956,515.7316077530162,0.0,10690.753007618385
8,512,28,28,416,1,1,1,1,0,0,0,1,15,0.0002992639958199,204.4279625977991,0.0,10996.79057276413
8,256,28,28,256,3,3,1,1,1,1,6,2,15,0.0003632640025889,242.5887319267346,0.0,10812.978076567677
8,256,28,28,256,3,3,1,1,1,1,6,2,15,0.0003637760051861,242.48905184471081,0.0,10797.759170483323
28,512,31,31,128,1,1,1,1,0,0,1,2,15,0.0003464000058005,15.546615958267017,0.0,10192.996041788472
96,108,32,32,36,1,1,1,1,0,0,1,2,15,0.0001429119954763,14.453318737322881,0.0,9885.979712838714
32,512,32,16,128,1,1,1,1,0,0,1,2,15,0.0002176959970975,62.561840615127856,0.0,9874.232088141069
4,1024,32,64,512,1,1,1,1,0,0,4,1,15,0.000836224004175,126.04165243085149,0.0,10277.304709135655
20,512,40,40,128,1,1,1,1,0,0,1,2,15,0.000361472000303,56.1669803227204,0.0,11614.730868451046
16,512,40,40,128,1,1,1,1,0,0,1,2,15,0.0002922879964636,57.287322996581096,0.0,11491.132173189591
25,64,42,42,64,3,3,1,1,1,1,6,2,15,0.0001751680009646,106.86611179121728,0.0,11418.235961967766
2,1024,44,66,256,1,1,1,1,0,0,1,2,15,0.0002862399987109,106.89335172611476,0.0,10672.652926768156
2,512,48,36,512,1,1,1,1,0,0,1,2,15,0.0001761599996552,222.39033194695128,0.0,10295.80383486599
1,256,48,80,256,3,3,1,1,1,1,6,2,15,0.0002137279963472,200.02402227166078,0.0,9853.796245667141
8,208,56,56,256,1,1,1,1,0,0,1,2,15,0.0002572159973968,63.12246246300604,0.0,10412.23797549584
8,128,56,56,128,3,3,1,1,1,1,6,2,15,0.0003064959964273,136.72146109460405,0.0,11261.00660443268
8,128,56,56,128,3,3,1,1,1,1,6,2,15,0.0003065279976814,128.05410051716524,0.0,11259.830965220286
28,64,63,63,64,3,3,1,1,1,1,6,2,15,0.0003962879973985,18.497188349098952,0.0,10048.764923847966
4,96,64,128,576,1,1,1,1,0,0,1,2,15,0.0003528959957838,45.70582793709528,0.0,10322.454965546603
4,160,64,128,960,1,1,1,1,0,0,1,2,15,0.0009152640015937,46.79235345092966,0.0,11032.649445861813
2,256,64,128,256,1,1,1,1,0,0,1,2,15,0.0002013439983189,105.33759446554123,0.0,10686.576058711475
4,96,64,128,576,1,1,1,1,0,0,1,2,15,0.0003515519993418,45.60387662487501,0.0,10361.91809695355
2,512,64,64,150,1,1,1,1,0,0,1,2,15,0.0002148479977101,125.46669158040285,0.0,10001.082024973366
8,512,69,69,128,1,1,1,1,0,0,1,2,15,0.0004430719996941,54.195860340554354,0.0,11294.971551926397
1,512,80,80,256,1,1,1,1,0,0,1,2,15,0.0001542720048373,122.83724065613063,0.0,10885.708017933031
8,96,80,80,96,1,1,1,1,0,0,1,2,15,0.0001270719964521,55.855651898304316,0.0,9940.87159460163
16,128,80,80,128,3,3,1,1,1,1,7,4,15,0.000734432000583,15.127230481021972,0.0,10892.765971049077
2,512,92,140,128,1,1,1,1,0,0,1,2,15,0.0002965760006264,56.742829546796024,0.0,11409.912794200578
1,565,96,112,128,3,3,1,1,1,1,6,2,15,0.0005911039987145,91.38615190755014,0.0,11024.557841212492
2,512,100,140,128,1,1,1,1,0,0,1,2,15,0.0003550399974099,56.280052964358745,0.0,10358.816839878244
4,128,128,128,256,1,1,1,1,0,0,1,2,15,0.000408607996764,13.29651232785547,0.0,10552.276377719394
1,64,192,384,32,3,3,1,1,1,1,6,2,15,0.0001209599951124,62.91705254680894,0.0,10582.315771512289
1,64,200,200,64,3,3,1,1,1,1,6,2,15,0.0001381439922546,133.45934440187312,0.0,10457.129147806985
12,64,256,256,128,4,4,2,2,1,1,1,6,15,0.0048851200058183,149.59762352873233,0.0,10723.760500787277
4,16,256,512,128,3,3,1,1,1,1,6,2,15,0.0009668160077717,31.42986955370205,0.0,9960.779187133656
4,32,256,256,16,3,3,1,1,1,1,6,2,15,0.0002046400012881,54.00566248040484,0.0,11334.585073299068
4,32,256,512,32,3,3,1,1,1,1,6,2,15,0.0003973120016628,37.56035307395504,0.0,11675.860775877343
4,5,260,260,32,5,5,1,1,0,0,1,2,15,0.0002111040048638,112.18105888543283,0.0,10212.370236135146
4,64,512,1024,64,3,3,1,1,1,1,7,4,15,0.0293122879973397,15.43350938816208,0.0,11163.343941956966
8,3,640,640,64,7,7,2,2,3,3,1,6,15,0.0016340160070759,44.422844043485604,0.0,9970.21807953639
8,1024,19,17,512,1,1,1,1,0,0,1,2,14,0.0002762559987029,213.91817458639196,0.0,9843.160013782734
2,256,25,36,256,3,3,1,1,1,1,6,2,14,0.0001484800032767,199.73063155978886,0.0,11352.275611543633
2,256,56,80,256,3,3,1,1,1,1,6,2,14,0.0004259840003123,270.3521549718733,0.0,11523.923068474589
2,256,100,136,512,1,1,1,1,0,0,1,2,14,0.0006157760058305,69.77026753369485,0.0,11602.01620776783
2,256,184,272,64,1,1,1,1,0,0,1,2,14,0.0003169599925377,14.565303152789006,0.0,10368.349158795218
2,256,200,312,64,1,1,1,1,0,0,1,2,14,0.0003862399925723,14.508503767491927,0.0,10608.51718826865
1,256,200,304,64,1,1,1,1,0,0,1,2,14,0.0002003199944667,14.805194805194805,0.0,9964.984300814935
2,32,46,46,512,9,9,1,1,4,4,5,13,13,0.0007740160090577,18.211224718507356,0.0,9916.115643840438
2,1024,50,80,256,1,1,1,1,0,0,1,2,13,0.0004297279980795,51.50845748007001,0.0,9765.135198902428
2,1024,68,50,2048,1,1,2,2,0,0,1,2,13,0.0006885440055155,62.89209262462337,0.0,10531.264311234736
2,256,100,152,4,3,3,1,1,1,1,6,2,13,0.0002121920055099,35.93553585167027,0.0,10735.051447985505
2,256,200,336,3,1,1,1,1,0,0,1,2,13,0.0002038079993055,15.871259639154337,0.0,10806.311859715928
2,256,272,200,512,1,1,2,2,0,0,0,1,13,0.0006322239967867,42.80406242259103,0.0,11300.177209835216
31,256,14,14,256,3,3,1,1,1,1,7,4,12,0.0002317439921542,40.61838257548086,0.0,10748.447754117351
28,256,14,14,256,3,3,1,1,1,1,7,4,12,0.0002315840046046,40.90319650831294,0.0,10753.273242043828
64,256,16,16,256,1,1,1,1,0,0,1,2,12,0.0002126720045436,79.69649875548181,0.0,10117.353981863105
2,256,24,32,256,3,3,1,1,1,1,6,2,12,8.208000256825003e-05,103.40120023189859,0.0,10291.099872927418
1,512,36,63,2048,1,1,1,1,0,0,1,2,12,0.000447007998712,496.9821004614933,0.0,10669.550034322385
2,256,38,57,1024,1,1,1,1,0,0,1,2,12,0.0002233279922287,407.2335263805919,0.0,10236.680682907278
2,512,42,25,2048,1,1,1,1,0,0,1,2,12,0.0004109760025977,505.0172486695341,0.0,10787.700001890114
2,256,50,80,1024,1,1,1,1,0,0,1,2,12,0.0003680640029155,178.64157965470898,0.0,11417.840285144122
2,256,50,50,1024,1,1,1,1,0,0,1,2,12,0.0002510079990302,274.1218062197796,0.0,10581.017888917768
2,256,50,74,1024,1,1,1,1,0,0,1,2,12,0.0003670399935287,171.26132780222932,0.0,10625.250056558361
2,1024,56,80,256,1,1,1,1,0,0,1,2,12,0.0004669439974185,42.470938504139745,0.0,10065.263213540547
2,1024,56,80,256,1,1,1,1,0,0,1,2,12,0.0004680959954984,42.620014346702696,0.0,10040.49230328454
1,1024,68,50,256,1,1,1,1,0,0,1,2,12,0.000155872001307,120.72983939714257,0.0,11630.117742759676
1,256,68,50,1024,1,1,1,1,0,0,1,2,12,0.0001695360016498,344.13840293111394,0.0,10708.173546230035
1,128,72,126,128,3,3,1,1,1,1,6,2,12,0.0001158719931728,200.5020839234411,0.0,10947.270459983474
1,256,76,50,1024,1,1,1,1,0,0,1,2,12,0.000195295995808,402.6270256344197,0.0,10242.810640964803
3,128,76,114,512,1,1,1,1,0,0,1,2,12,0.0003265919941786,60.796297348721644,0.0,10481.815589539368
2,128,76,100,512,1,1,1,1,0,0,1,2,12,0.0001997119951531,97.0034081808757,0.0,10014.805562714113
2,256,80,56,1024,1,1,1,1,0,0,1,2,12,0.0004089600019239,162.9849079183565,0.0,11509.183044448071
2,1024,80,56,256,1,1,1,1,0,0,1,2,12,0.0004171840025777,76.41449120937666,0.0,11265.806480977531
2,128,80,136,512,1,1,1,1,0,0,1,2,12,0.00026678400033,74.134042108961,0.0,10732.532072606544
2,128,84,112,512,1,1,1,1,0,0,1,2,12,0.000239615998025,80.54653646755085,0.0,10332.718033883873
2,128,96,128,512,1,1,1,1,0,0,1,2,12,0.0003109440009589,63.23525377572423,0.0,10399.970329150807
2,256,100,136,256,1,1,1,1,0,0,1,2,12,0.000310976000654,51.01445036514364,0.0,11486.807961024735
2,512,100,132,128,1,1,1,1,0,0,1,2,12,0.0002965759967527,56.26871641927438,0.0,11693.037676584758
2,128,100,144,512,1,1,1,1,0,0,1,2,12,0.0003577279925843,54.24334975549966,0.0,10593.577462649815
4,128,100,168,512,1,1,1,1,0,0,1,2,12,0.0007600639980435,34.1320347518123,0.0,11633.816129643768
2,512,100,164,128,1,1,1,1,0,0,1,2,12,0.0004178879984039,15.414530280932336,0.0,10297.878896825094
2,128,100,168,18,3,3,1,1,1,1,6,2,12,0.0001152959951345,71.52233509551408,0.0,10919.434265963324
2,128,100,156,18,3,3,1,1,1,1,6,2,12,0.0001151679974035,69.9422421075686,0.0,9937.978551368098
2,128,104,136,512,1,1,1,1,0,0,1,2,12,0.0003421120039083,60.88599394910126,0.0,10880.203411388378
2,256,112,160,27,3,3,1,1,1,1,6,2,12,0.000211903997421,50.97583759801679,0.0,11576.36498534924
1,64,144,252,64,3,3,1,1,1,1,6,2,12,0.0001215999987006,45.52463493681949,0.0,10527.595901970051
2,128,148,100,512,1,1,1,1,0,0,1,2,12,0.0003715520026026,35.94847221828424,0.0,10482.749043788212
1,64,150,200,64,3,3,1,1,1,1,6,2,12,0.0001030400058381,124.81913825468197,0.0,10655.522377639702
3,64,152,228,256,1,1,1,1,0,0,1,2,12,0.0003502079999737,11.536588072265216,0.0,9804.000000736263
2,256,160,112,27,3,3,1,1,1,1,6,2,12,0.0002128320009528,36.65270276473018,0.0,11525.888987643462
8,256,200,336,64,1,1,1,1,0,0,1,2,12,0.0015745599964078,14.0694143100631,0.0,11209.787648783025
4,256,200,336,64,1,1,1,1,0,0,1,2,12,0.0008003199993408,13.892771657030663,0.0,11027.141152625314
1,64,200,150,64,3,3,1,1,1,1,6,2,12,0.0001038080032487,132.26471663619745,0.0,10705.124202588077
2,192,92,136,192,1,1,1,1,0,0,4,1,11,0.0002385600022483,108.36161867406486,0.0,10331.840546491125
2,192,100,136,192,1,1,1,1,0,0,4,1,11,0.0002416000041798,100.99789611843502,0.0,11088.953450539702
2,256,100,152,1,3,3,1,1,1,1,6,2,11,0.0002122240009649,65.34250780246008,0.0,10733.433003068978
2,192,120,84,192,1,1,1,1,0,0,1,2,11,0.0001499840006738,71.77362678009987,0.0,9935.907785531692
2,192,128,96,192,1,1,1,1,0,0,1,2,11,0.0002218879999506,83.03832862769549,0.0,10909.277187314852
2,192,152,100,192,1,1,1,1,0,0,1,2,11,0.0002575679951563,56.219448303044,0.0,11625.195895099394
1,256,1,1,324,3,3,1,1,1,1,7,4,10,9.299200620839469e-05,57.35876482073962,0.0,10068.298192231923
192,512,3,3,512,3,3,1,1,1,1,7,4,10,0.0005057920074209,48.73729094590876,0.0,10488.452332512663
512,1024,4,4,2048,1,1,2,2,0,0,1,2,10,0.000757792001942,54.137003443752185,0.0,11341.012934915852
512,512,8,8,1024,1,1,2,2,0,0,0,1,10,0.0008124159964625,18.163122111077914,0.0,10583.645863005711
64,128,8,25,256,3,3,1,1,1,1,7,4,10,0.0002168639987175,28.60402796592215,0.0,10518.853832311632
64,128,8,25,256,3,3,1,1,1,1,7,4,10,0.000217183997782,28.626771547299892,0.0,10503.355345220836
128,1024,14,14,512,1,1,2,2,0,0,1,2,10,0.0005754239916057,20.477536193491925,0.0,11434.837670982539
8,1024,14,14,1024,1,1,1,1,0,0,1,2,10,0.0002927040003039,309.4004034588932,0.0,11469.091056201978
512,256,16,16,512,1,1,2,2,0,0,0,1,10,0.0007615039987117,42.95394647744085,0.0,11302.254252847908
8,1024,16,12,2048,1,1,2,2,0,0,1,2,10,0.0001584639980524,109.45672700714695,0.0,10168.866037742853
96,288,16,16,144,1,1,1,1,0,0,1,2,10,0.0003205440029327,62.167409230607234,0.0,11316.441944981876
512,128,16,16,128,3,3,2,2,1,1,1,1,10,0.000912927999033,127.7735034493492,0.0,10589.959701357051
8,1024,16,12,512,1,1,1,1,0,0,1,2,10,0.0001563199945083,191.14873975098695,0.0,10308.336902573528
2,3840,16,16,768,3,3,1,1,1,1,6,2,10,0.0012214720009691,26.92092662072932,0.0,10419.094697138251
2,768,16,16,768,3,3,1,1,1,1,6,2,10,0.0002468799964418,32.0763472161587,0.0,10323.353616058643
8,2048,18,18,512,1,1,1,1,0,0,4,1,10,0.0005565760022503,88.19973090148004,0.0,9768.917571036129
8,256,18,18,256,3,3,1,1,1,1,7,4,10,0.0002400320016085,26.34122720089991,0.0,10489.29362388336
25,64,19,19,64,3,3,1,1,1,1,6,2,10,6.732800161635159e-05,90.08915787653467,0.0,9904.668963738304
1,512,19,19,1024,3,3,1,1,6,6,6,2,10,0.00043980800613,25.107677203136895,0.0,10241.191941077683
1,1024,19,19,486,3,3,1,1,1,1,6,2,10,0.0003106880012732,32.71656045433943,0.0,10884.205537845779
8,192,20,20,192,3,3,1,1,1,1,7,4,10,0.0001875200035731,26.574033925162965,0.0,10073.463289283853
64,64,21,21,64,3,3,1,1,1,1,6,2,10,0.0001568319974123,76.38958048087444,0.0,10882.951414008705
50,64,21,21,64,3,3,1,1,1,1,6,2,10,0.0001214079999926,81.6446394984326,0.0,10983.50659002107
192,256,24,24,64,1,1,1,1,0,0,1,2,10,0.0003407039970646,13.576019319620844,0.0,10657.217336113445
